wage,gender,age,city,institution,interest
11524,1,24,6,30,1
6492,2,23,7,9,1
8865,2,18,8,2,0
7593,1,26,2,31,1
7075,2,25,5,20,1
12382,2,26,3,34,1
4106,2,18,4,5,1
13624,2,22,1,33,0
12158,1,18,7,17,1
9771,1,26,6,11,1
14884,2,23,2,16,0
8129,1,20,6,35,1
11349,1,21,1,34,1
13795,1,26,4,39,1
12551,1,20,3,12,1
12714,1,26,8,37,0
7162,2,26,5,9,1
8304,2,23,7,38,1
14960,2,18,8,14,0
14243,1,19,2,11,0
14464,1,22,1,32,0
11664,1,21,2,3,1
5063,2,21,2,12,0
4258,1,20,3,35,1
6984,2,24,2,7,0
12938,2,25,3,4,0
6133,2,24,7,4,1
13840,1,20,5,34,0
5244,1,26,3,40,1
3869,1,23,1,14,1
5846,1,23,3,16,0
8531,1,25,7,31,1
14570,1,25,3,16,1
7179,2,25,5,7,1
9086,1,22,6,8,0
6180,1,19,8,13,0
9292,2,25,6,10,0
9376,2,21,6,19,0
14884,1,20,7,20,0
3529,2,24,5,17,1
8327,1,26,4,4,0
3737,2,18,8,33,0
11911,2,23,5,36,0
9549,1,24,5,31,0
10558,2,20,2,29,1
5527,1,24,8,3,1
5713,1,25,2,1,0
13804,2,19,1,8,1
14076,2,19,6,39,1
5600,2,19,2,8,1
10947,1,24,3,35,0
14124,2,18,1,8,0
5873,2,26,2,38,0
11370,2,23,3,15,0
7312,2,25,3,39,0
6473,2,21,5,39,0
11448,1,23,6,13,0
13337,1,26,6,7,0
3301,1,18,7,35,0
5193,1,26,3,10,0
8810,2,18,3,22,0
4417,1,25,4,8,1
4891,2,25,6,3,1
14867,1,20,6,21,0
10540,2,21,7,4,0
9186,1,19,2,4,0
4578,1,24,6,40,0
10860,1,23,1,9,0
8080,2,18,1,2,0
12680,1,23,7,1,1
4218,1,25,5,28,0
4666,1,18,4,11,0
5655,1,19,6,40,1
6876,2,26,3,10,0
10744,1,19,5,6,0
11659,2,19,7,9,0
7048,2,23,8,36,1
13417,2,23,3,25,0
4884,1,22,3,34,0
7904,2,18,8,10,1
5856,2,18,4,8,1
9521,1,26,6,17,1
12986,2,19,2,40,1
8773,1,19,7,22,0
10255,1,24,5,5,1
8446,1,25,2,4,1
10966,2,21,2,20,0
11682,1,26,7,39,0
12646,1,26,5,31,1
3023,2,26,7,35,0
13077,1,26,7,32,0
3825,2,22,5,14,1
5662,1,26,5,23,0
4689,2,21,2,27,1
10403,2,20,1,39,1
12953,2,18,2,40,0
6624,1,23,7,11,0
12342,1,19,6,20,0
8236,1,22,8,35,0
13718,2,19,2,17,0
11189,1,20,3,17,0
9931,1,25,6,33,0
6618,1,19,1,29,0
8873,1,19,5,4,1
13474,2,26,5,7,1
11411,1,24,5,32,0
13200,2,20,8,14,0
10001,2,25,6,18,1
14526,1,22,2,4,1
6065,1,25,7,2,1
3653,2,21,7,29,1
4029,1,26,1,11,1
5591,2,24,3,6,0
4574,1,23,4,19,0
4212,1,26,4,24,0
12713,2,22,5,17,0
3213,1,21,4,19,0
8055,1,18,3,33,1
6683,1,24,1,7,1
14911,2,23,4,6,1
5554,2,18,7,23,1
9084,2,19,5,37,0
5883,1,25,1,17,1
10440,1,20,3,14,0
14810,2,24,2,6,1
5373,2,26,2,28,1
5502,2,25,7,19,1
3567,1,22,1,5,1
10300,2,22,1,27,0
13045,2,23,7,28,0
12957,2,19,5,19,1
8065,2,24,7,21,1
6554,2,18,2,13,1
7317,2,21,7,9,0
12225,2,20,6,40,1
11827,1,25,7,8,1
5718,1,26,5,11,0
14648,2,26,3,18,0
6054,1,23,3,28,0
13095,2,25,7,35,1
5288,1,23,7,20,1
8759,1,25,4,1,1
3707,2,25,2,28,1
13753,2,22,8,2,0
10633,1,18,6,12,1
3758,2,19,5,21,0
14419,2,24,6,15,1
13266,1,20,4,11,0
14324,2,25,8,15,0
4167,1,24,6,34,0
9846,2,22,6,5,0
3812,1,26,4,34,1
13713,2,18,3,29,0
11542,2,18,6,13,1
10873,2,22,1,39,1
6692,1,20,4,4,0
13385,1,24,2,12,1
11368,1,23,4,35,0
6300,1,18,4,27,0
14506,2,19,2,28,1
3279,2,26,7,3,0
6099,2,26,3,30,0
11749,2,19,6,20,0
3762,2,25,4,35,1
12131,1,22,3,20,0
3808,2,20,8,32,0
3327,1,24,5,21,0
6308,1,22,3,17,0
14468,2,22,5,32,1
9700,2,21,1,13,1
10857,1,21,7,11,0
7037,2,22,5,39,0
10679,2,26,4,4,0
7867,2,20,5,15,1
12226,2,26,1,35,1
3434,1,21,6,12,0
7349,1,24,8,14,1
13547,1,24,5,33,1
10650,2,26,2,33,0
9204,1,21,8,24,1
13322,1,19,4,22,1
8972,1,26,2,35,0
14660,2,18,4,34,0
11092,1,25,7,25,1
9811,1,25,2,20,1
12345,1,20,6,37,0
11858,2,22,1,9,0
7174,2,20,8,4,0
13601,1,21,2,21,0
8134,1,19,6,7,0
7031,2,26,5,14,0
6445,2,23,2,28,0
13044,1,22,8,21,1
9492,1,21,2,9,1
10785,1,22,6,13,1
7419,2,21,6,29,1
5190,1,20,5,22,0
4520,1,21,8,22,0
13518,1,23,1,6,0
3085,2,22,8,25,1
11759,1,22,5,28,0
14236,1,23,7,14,0
12170,2,25,1,11,1
5876,1,25,8,3,0
8329,1,21,6,3,0
7889,1,25,8,9,1
11128,2,22,4,6,0
12636,1,20,2,19,1
6756,1,18,6,27,1
12697,2,23,2,12,1
6042,2,19,2,27,1
13527,2,24,5,26,1
7146,2,23,1,4,0
4990,2,19,5,40,1
10289,2,26,5,22,0
12721,1,20,3,30,1
12722,2,19,6,11,0
10011,1,18,3,13,1
9010,1,20,4,36,1
5848,2,23,7,24,0
8839,2,26,8,31,1
3647,1,21,6,24,0
14919,1,21,2,35,0
6101,1,23,4,12,1
5913,2,21,1,39,1
3545,2,20,3,39,0
9693,1,21,5,25,0
5438,2,22,7,35,1
6917,2,23,7,24,1
12606,2,24,2,31,1
10124,1,24,8,26,1
8853,2,18,3,34,0
4950,2,23,4,11,1
11981,1,21,1,24,0
11870,2,25,2,6,1
9229,2,19,1,20,1
7802,1,24,7,10,0
4069,1,18,1,21,1
8165,2,21,7,27,1
14875,2,21,2,4,1
13460,1,26,4,2,1
14415,1,22,2,6,0
10889,2,25,3,4,0
8894,1,23,3,34,1
10763,1,19,4,28,0
7788,2,26,3,25,0
6873,2,25,4,37,0
4561,2,21,7,15,0
7037,2,23,2,7,1
4851,2,19,1,40,0
4384,1,18,4,38,0
8566,1,20,1,13,1
13913,1,20,2,38,0
6611,2,26,1,40,1
7806,2,22,3,19,0
4215,1,23,4,4,0
6778,1,19,1,29,0
3504,1,21,1,35,1
7502,1,26,7,30,1
10124,2,20,7,19,0
11630,2,19,8,25,0
8119,2,22,1,7,1
4974,2,21,8,30,0
6973,1,19,3,3,0
14807,1,21,2,8,1
10284,1,23,1,24,0
10834,1,22,8,40,1
9352,1,20,8,14,0
6722,1,23,3,33,0
10932,1,21,4,32,1
13249,2,24,7,27,1
10211,1,19,7,3,0
11860,2,18,1,14,1
10656,1,20,8,25,0
5445,2,20,3,1,0
6866,1,21,7,27,1
10896,1,26,7,30,0
8565,1,18,1,21,0
8851,1,23,8,6,0
7955,2,21,7,8,0
5003,2,22,3,29,1
5469,2,20,6,2,1
9984,1,21,2,11,1
12590,2,23,6,25,1
12793,1,20,8,8,1
13206,2,21,3,29,1
9926,1,21,6,24,0
7812,1,26,6,20,0
5480,2,24,3,40,1
11616,1,23,5,22,0
12825,1,19,1,4,0
11877,1,19,6,5,0
6204,2,26,5,21,1
12372,1,21,4,31,0
14370,2,22,5,25,0
7703,1,25,5,22,1
13259,1,18,7,23,1
14370,1,24,7,1,0
10989,2,20,5,33,0
4641,1,18,3,3,0
6910,1,23,8,8,0
14961,2,18,8,18,1
10270,1,26,7,23,0
13658,2,20,5,23,0
3526,2,23,2,3,0
9096,2,20,1,7,1
14856,2,23,5,4,1
8777,2,21,8,1,1
6636,2,23,5,37,1
8143,2,19,2,5,0
12348,1,23,4,40,1
14562,1,22,5,20,0
14302,1,18,5,14,1
14614,2,18,3,25,1
12690,2,22,6,24,0
5672,1,21,3,36,0
9312,2,23,7,29,1
9329,1,26,3,26,0
4815,2,21,7,9,0
14648,2,19,6,19,0
6381,1,23,2,23,1
6303,1,25,6,19,0
7075,2,21,6,14,1
4279,2,26,3,1,1
5713,2,26,5,39,1
10591,1,22,7,1,0
5712,2,23,5,9,0
4179,1,26,3,33,0
10613,2,20,1,31,1
13022,1,23,8,4,1
12294,2,19,3,8,0
3756,2,24,5,21,1
12293,2,18,7,3,1
9736,1,25,7,13,0
6443,2,19,8,12,0
9316,1,19,3,27,1
7593,1,22,8,32,0
4313,2,18,3,18,0
3940,2,21,1,35,1
12394,1,22,1,31,0
3265,2,18,5,8,1
9459,2,21,4,28,0
5593,1,26,5,19,1
8079,1,21,8,40,1
12289,1,19,1,39,0
4658,2,20,4,34,0
10509,2,22,5,19,0
13042,1,22,1,28,0
14246,1,23,5,36,1
5495,1,24,3,27,1
9660,1,26,8,32,0
5827,1,26,3,12,1
7668,2,22,4,30,0
11691,2,24,8,4,0
6184,1,18,5,24,0
8168,2,24,7,28,0
5511,1,21,2,17,1
7226,2,22,3,21,1
7415,2,25,8,9,1
13137,1,24,8,10,1
13775,2,18,3,34,0
11060,1,26,5,37,0
13748,1,22,6,23,0
8815,1,22,8,5,1
6252,2,19,2,28,0
4140,1,18,4,27,1
4782,1,24,4,32,0
6992,1,23,2,26,1
3300,2,20,8,33,0
4932,1,24,1,29,1
4778,2,18,8,5,1
11749,2,20,3,20,0
8516,2,26,5,36,1
13425,1,21,5,8,0
11848,1,22,8,33,0
4696,1,24,5,1,0
13942,1,20,8,8,0
4030,1,18,5,10,1
7766,1,22,1,18,1
8416,2,20,1,26,1
12528,2,19,4,11,1
14624,2,21,4,3,0
7710,2,25,3,10,0
6310,1,19,3,6,0
7772,2,23,6,16,1
5543,2,18,1,32,0
7353,2,25,7,15,1
14389,1,18,8,27,0
10328,2,26,1,16,1
5037,2,22,5,39,0
4670,2,21,5,17,1
9993,2,23,3,16,1
7225,2,26,1,23,1
3343,2,19,1,37,0
5591,2,23,7,13,1
5611,1,24,3,1,0
3947,1,21,2,13,0
10566,1,24,6,37,0
9040,1,24,4,20,0
12831,1,20,8,30,0
4493,2,25,4,17,0
14023,2,26,2,7,1
9595,2,22,8,4,1
4459,2,25,8,38,0
10031,1,23,2,27,1
3482,2,22,7,4,0
8256,2,18,7,13,0
12110,2,25,4,22,1
7709,2,20,6,14,0
11810,2,19,4,11,0
9276,1,18,4,24,1
13494,2,19,2,21,1
10872,1,26,6,23,0
7736,1,21,1,33,1
5752,2,19,7,36,1
14764,2,19,1,6,0
3367,2,19,1,16,0
3689,1,18,5,14,1
9243,1,21,6,33,0
3391,1,20,7,9,0
6956,2,25,5,2,0
4974,2,21,2,14,0
13127,2,26,3,14,0
12353,2,24,6,16,1
13882,2,20,2,17,0
7491,1,21,7,5,1
6318,2,20,2,5,0
13623,2,22,7,5,1
12838,1,22,7,32,1
11735,2,23,1,26,0
14643,2,26,7,22,0
13810,1,21,8,17,0
3708,1,18,3,31,1
8606,1,26,6,16,0
6508,2,26,4,14,0
5185,1,19,3,6,0
10003,1,25,3,39,1
13706,2,20,5,31,1
4519,1,22,6,6,0
8817,1,21,8,27,0
13312,1,20,1,27,1
3400,1,21,5,33,0
12105,1,21,8,20,1
10137,1,26,6,35,1
3243,1,21,8,12,0
7809,2,23,3,36,1
8147,1,25,8,30,1
6887,2,24,1,28,0
14558,2,22,3,15,1
11504,2,19,3,1,1
7387,2,20,8,37,1
4217,1,21,5,12,1
3034,1,24,4,32,1
5878,2,20,5,8,0
6662,2,22,3,35,1
6824,2,18,4,14,0
12502,1,20,5,37,1
10635,2,20,7,30,1
9525,1,22,8,40,1
9368,1,21,3,29,1
5329,1,20,6,19,0
11932,2,24,6,10,1
4609,1,21,1,38,1
8871,1,22,5,8,0
13381,2,18,3,37,1
3829,2,20,8,32,0
7057,2,22,7,4,1
8447,1,25,2,16,1
10644,1,23,8,40,0
5058,2,18,5,15,1
12493,1,25,8,29,0
7366,2,24,1,34,1
13659,2,23,7,14,1
9953,1,22,6,2,1
3063,1,19,5,33,1
4155,1,21,8,22,0
4367,2,21,3,38,0
4793,2,26,7,2,0
3994,2,25,7,31,1
11721,2,20,5,28,1
3934,1,20,6,10,0
8901,2,19,4,14,0
3394,2,18,1,26,0
12337,2,24,7,37,0
7629,1,25,7,3,0
7461,2,18,2,12,1
8783,2,26,2,13,0
12864,2,18,6,39,1
12435,1,19,2,10,1
4635,1,19,8,3,0
9493,1,24,8,16,1
10256,2,23,5,26,0
14368,2,24,5,14,0
4001,1,21,7,32,1
7520,1,21,5,5,1
7797,2,26,7,29,0
13128,1,25,4,28,0
5919,1,18,4,22,1
9050,1,19,2,25,1
12503,2,23,4,27,0
3266,2,19,5,31,1
9574,2,25,5,8,0
14221,2,19,3,19,1
14312,2,23,8,11,0
14781,2,18,3,16,1
14115,2,19,5,35,1
7322,2,25,8,36,1
6901,2,22,6,29,1
5290,1,23,3,20,1
9027,1,18,5,23,0
14907,2,21,6,18,1
4116,1,20,8,38,0
6755,1,22,2,40,0
4312,2,19,7,3,1
10617,1,26,4,14,0
12188,2,23,4,36,1
4982,2,26,6,34,1
8333,1,24,6,8,1
9901,2,23,8,2,1
3548,1,26,1,17,0
6842,1,19,8,5,1
6166,1,26,6,4,1
8890,2,24,3,10,1
9090,1,26,3,27,1
12997,2,19,1,14,1
10480,1,20,3,16,0
9323,2,23,6,30,1
5408,2,25,8,26,1
7575,1,21,3,2,0
9970,1,22,1,22,0
11151,2,19,7,26,0
4614,1,22,1,7,1
13272,2,26,6,35,0
8136,1,18,1,16,1
6479,1,22,3,5,1
14037,1,20,3,37,1
14733,2,24,5,19,0
3175,2,23,7,40,1
5432,1,26,4,38,0
5776,2,20,3,39,0
4221,2,21,3,27,1
13619,1,23,6,30,0
14117,2,20,5,3,1
3874,1,18,5,6,0
8759,1,24,3,20,0
8094,2,22,2,37,0
13404,1,20,1,23,1
8361,1,26,4,38,0
3184,2,23,4,3,1
3891,2,24,6,33,0
9430,1,21,3,36,1
3405,2,22,5,18,1
3526,1,18,2,16,0
13851,1,21,8,40,0
11685,1,18,2,31,0
8587,2,19,2,3,0
8218,1,19,3,21,1
5436,1,24,3,4,1
5107,1,19,3,18,0
12854,2,25,3,36,1
5397,1,21,6,9,1
8282,1,25,7,12,0
4503,2,22,1,39,1
12890,2,20,5,22,1
12266,1,24,2,3,1
4888,1,25,6,11,1
3081,1,26,4,29,1
7877,1,24,2,9,0
14140,2,19,8,17,0
4352,2,25,3,12,1
9059,2,24,5,21,1
13989,2,23,4,34,0
14789,2,22,8,16,1
9557,2,21,1,38,0
13191,1,19,2,34,0
3566,2,22,7,19,0
4932,2,19,3,35,1
5444,1,20,2,13,1
7821,2,26,6,19,1
4519,2,20,7,16,0
10999,2,20,4,14,1
3029,2,18,2,18,1
13853,1,21,2,7,1
12957,2,26,7,33,1
8294,1,18,1,3,0
14756,1,21,2,19,0
10502,1,18,8,1,0
10682,2,21,6,32,1
14740,1,25,7,32,0
7970,1,26,7,11,0
6743,1,24,3,6,1
5809,2,20,7,13,0
8075,1,22,6,6,0
5034,1,24,7,10,1
4457,1,23,2,29,0
7515,1,20,8,20,1
5374,1,21,4,31,1
12446,1,20,4,38,1
9623,2,18,4,31,1
3223,1,26,5,39,0
6098,1,19,2,6,0
8799,2,24,8,38,0
8455,2,18,1,4,0
12304,2,25,6,34,0
9161,2,25,3,5,0
12248,2,20,8,7,1
13421,2,20,8,30,1
6002,1,26,3,5,1
14732,1,19,8,13,1
10383,1,21,7,30,0
9297,1,24,4,9,0
7320,1,20,5,36,1
12571,1,18,1,22,0
8953,2,21,6,27,1
7476,1,22,8,12,0
12142,2,18,4,16,0
12503,1,26,4,35,1
14282,2,19,4,1,0
6392,2,21,6,31,1
4069,1,26,7,5,1
11078,1,18,4,3,0
5102,2,25,7,24,1
5719,2,22,4,35,0
4552,1,20,6,4,0
5442,2,19,4,4,1
4305,1,21,4,5,1
12734,2,22,8,26,1
13512,1,22,8,24,1
13133,2,18,2,17,1
7309,1,24,2,27,1
9390,2,23,4,39,0
13451,2,23,7,36,0
6003,2,24,4,33,0
13337,2,21,2,16,0
10587,1,19,4,33,1
11536,2,24,7,8,0
13324,1,18,3,38,0
3218,2,26,8,24,0
6810,2,24,4,14,1
3031,1,20,6,28,0
14498,1,24,7,33,1
11427,1,22,7,14,1
6912,2,25,6,11,1
3276,1,20,6,31,0
7435,2,18,6,1,1
6859,2,19,3,17,1
11735,1,24,6,40,1
10879,2,18,5,40,0
14241,2,20,5,36,1
13841,2,20,1,9,0
10236,1,26,5,28,1
12374,1,21,4,37,1
14601,1,24,6,7,0
9098,2,21,2,26,0
6684,2,22,3,12,0
11768,2,26,2,8,1
8908,2,22,8,13,0
8470,2,18,2,36,0
10396,2,25,2,25,0
12324,1,24,7,38,0
9725,1,23,3,39,1
6072,1,19,6,40,0
4811,1,19,5,3,0
13480,2,18,8,38,1
5819,2,25,3,29,1
6028,1,24,6,11,1
4677,2,18,2,13,1
4223,2,21,7,2,1
10330,1,23,7,33,0
5471,2,22,3,4,0
8126,1,24,4,19,0
8338,2,19,4,27,1
5243,2,22,4,9,0
11986,2,23,7,32,0
11238,2,22,7,16,0
6409,1,22,1,34,0
9277,2,21,5,35,0
6208,1,18,1,16,0
9777,1,22,8,29,1
10346,2,24,8,16,1
10703,1,26,4,5,1
3990,2,26,7,30,1
3237,1,24,5,7,0
5337,2,18,2,35,0
4031,2,18,7,27,0
14034,1,24,6,20,0
3331,2,24,2,10,0
8451,2,19,5,11,1
7769,1,21,1,13,0
6574,1,25,7,20,0
8444,2,24,5,3,0
9578,1,18,3,10,0
14094,1,21,4,5,1
6992,2,19,1,33,1
8393,2,21,4,32,0
4135,1,25,5,9,1
8939,2,18,3,13,0
9314,1,23,3,36,1
11668,2,20,2,18,1
10292,1,18,2,37,0
14709,2,22,4,3,0
6396,1,19,1,16,1
11891,2,19,3,36,1
4497,2,24,3,23,1
7692,2,20,1,35,0
8475,2,22,5,24,1
10863,2,26,2,35,0
5638,1,20,1,15,1
14152,1,23,1,30,0
7190,1,22,7,2,1
8982,2,25,4,9,0
4813,1,18,2,40,1
12034,1,20,5,26,0
9856,2,19,2,23,1
5367,2,20,4,39,0
12971,2,21,5,18,1
7715,2,24,7,11,0
3013,2,24,4,40,1
6488,2,23,6,17,1
7952,1,22,4,10,0
9481,1,21,7,26,1
11348,2,18,6,29,0
9914,1,19,3,24,0
13981,2,22,8,7,1
11825,1,21,3,11,1
14392,1,20,6,35,0
14491,2,26,5,9,1
3681,2,20,6,9,0
10787,2,23,5,24,0
11823,1,25,3,3,0
12117,1,25,6,16,1
12305,2,24,3,23,0
11278,1,18,6,13,1
13193,2,25,3,3,1
7346,2,24,3,18,0
5110,2,21,3,18,1
7924,2,18,6,21,0
13605,1,26,4,28,1
9374,2,20,1,32,1
3866,2,23,8,31,1
11265,1,18,5,11,0
8716,1,21,5,30,1
13037,1,26,5,36,0
5930,2,24,1,3,1
12228,2,19,3,6,0
13390,1,23,5,40,0
6273,1,20,6,2,1
5252,1,24,8,9,1
5075,2,26,3,15,1
9450,1,19,4,1,0
14065,1,26,4,11,1
6788,2,26,8,18,1
3796,1,19,3,4,1
9568,1,20,6,28,0
11962,2,20,5,15,0
8439,1,19,5,18,0
13672,1,24,2,36,1
9215,2,26,5,8,1
12160,2,24,2,6,0
8804,1,19,7,36,1
9104,1,25,6,14,1
4258,1,26,5,38,0
5484,2,21,2,27,1
10327,1,22,4,5,1
5318,1,26,1,30,1
11706,2,26,6,29,1
3938,2,24,2,11,1
11536,2,21,3,30,1
14022,1,20,5,37,0
8605,1,19,3,9,1
7688,2,21,8,30,1
12043,2,19,8,24,0
14950,2,20,7,15,1
3857,2,19,6,16,1
6012,1,19,4,8,1
14590,2,22,5,10,0
11228,2,26,1,30,1
14723,2,19,4,13,0
6628,1,19,7,40,0
7262,1,23,5,20,0
12319,1,22,6,23,1
9084,1,19,1,10,0
14161,2,25,1,31,0
7440,1,21,2,7,0
14846,1,24,6,22,1
8108,1,25,3,13,0
10835,1,21,1,27,0
3458,1,22,3,9,0
13258,2,19,1,35,1
12942,2,21,4,1,1
14498,1,23,4,16,0
10452,1,25,6,3,0
5665,1,22,5,24,0
8330,1,21,3,27,0
14781,2,22,8,35,0
7931,2,23,4,32,0
7064,1,24,4,8,1
7919,1,26,8,17,0
8776,1,21,6,11,1
10202,2,20,3,32,0
14258,1,26,5,36,0
3457,1,24,8,1,1
11515,2,26,8,21,0
3983,1,23,2,38,0
11800,2,20,5,27,1
8364,2,24,8,20,1
8584,1,20,8,26,1
13721,1,26,1,30,0
8141,1,22,3,22,0
7681,1,25,1,34,1
11689,1,24,7,1,1
4084,1,19,7,39,1
6547,2,26,1,15,1
8319,1,23,5,13,1
14575,2,26,3,33,0
12590,1,23,2,37,0
9653,2,22,2,3,1
7996,1,21,5,39,0
13605,1,26,8,2,0
14713,1,18,3,30,0
11651,1,25,7,36,1
6861,2,19,2,22,0
11322,1,18,8,27,1
10105,1,19,5,17,0
10786,1,23,3,26,0
4534,2,19,3,36,1
10508,2,19,8,34,0
3525,1,25,6,14,1
9739,2,26,6,18,1
14642,2,25,6,12,1
7914,1,21,8,2,1
7611,1,20,5,23,1
10553,1,26,4,23,0
12502,1,22,6,14,0
4513,2,26,5,33,0
10988,2,24,3,10,0
5427,2,25,3,6,0
6810,1,19,7,2,1
10630,1,18,8,36,0
10114,2,26,8,14,1
5709,1,24,4,5,1
9287,1,26,7,37,0
14257,1,19,8,27,1
14784,1,24,6,2,1
7898,2,24,1,13,1
4460,1,22,5,17,1
13738,2,24,5,27,0
3906,1,18,2,27,1
8895,1,22,2,17,1
4946,1,22,7,4,0
12149,2,25,6,10,0
10484,2,24,4,6,0
11065,1,22,5,8,0
8270,1,23,2,31,0
12219,1,25,5,34,0
10481,1,23,3,16,1
7798,2,23,7,17,0
6128,2,24,2,1,1
3934,1,23,8,17,0
3728,1,23,3,22,0
6389,1,25,8,33,1
11203,2,26,6,27,1
10670,1,21,4,21,1
9586,2,23,6,24,1
12150,1,21,5,39,0
8208,1,24,8,1,1
6907,2,21,5,37,0
6398,1,20,5,14,0
11651,2,23,7,40,0
8692,2,23,8,25,0
12679,1,26,5,2,0
14722,2,23,2,29,0
4233,2,24,3,20,0
14748,1,22,8,13,1
4964,2,18,1,36,0
14404,1,26,8,23,1
9472,2,23,1,35,1
13835,1,25,2,27,0
5505,1,24,5,25,1
11484,2,19,4,19,0
13852,2,21,6,4,0
9179,1,25,6,21,0
8807,2,22,6,9,0
4325,2,18,4,28,1
8863,1,22,4,12,1
12948,2,21,4,38,1
4302,1,20,3,7,1
10132,2,23,1,23,1
14422,2,22,8,16,1
8469,1,19,7,25,1
4021,2,18,5,21,1
10375,2,19,4,25,1
12941,2,26,4,20,0
8953,2,24,8,24,0
3727,1,20,2,3,1
10745,2,20,4,28,0
11400,1,19,6,9,0
8641,2,26,8,39,0
4640,1,22,3,12,1
11885,2,25,6,3,0
11895,1,26,8,39,1
12204,2,19,7,34,1
6050,2,22,1,34,0
11374,1,26,4,4,0
8132,1,19,6,2,1
9122,1,21,8,1,0
11293,2,26,8,14,1
14488,2,19,2,25,0
13525,2,19,3,5,1
3315,2,20,8,25,1
8638,2,21,5,1,0
14493,2,22,6,4,0
10591,2,20,3,39,1
4754,2,19,6,30,0
3936,1,18,1,3,1
4232,1,20,6,39,0
6484,2,23,1,3,1
8770,2,26,5,5,0
8113,2,25,4,6,0
7286,2,24,3,27,0
9951,2,23,8,27,1
6343,2,24,1,21,0
5209,2,21,8,30,1
6615,2,23,3,1,1
3491,1,20,4,30,0
7780,2,25,8,10,1
14063,1,23,3,15,1
7356,2,18,1,15,0
4875,1,18,2,32,1
13200,2,18,2,18,1
6648,1,18,2,17,1
6303,2,23,8,17,1
4245,1,22,5,36,0
4366,2,21,1,19,1
7538,2,25,5,8,0
9876,2,18,8,3,1
12073,2,22,1,19,1
11179,2,20,3,4,0
13605,1,20,2,24,0
9181,1,20,5,7,0
3447,1,20,8,10,1
12141,2,26,2,3,0
14276,2,21,3,12,0
3738,2,20,5,8,1
12955,1,23,2,16,0
4175,2,20,7,26,0
8124,1,20,5,9,0
3442,1,23,5,5,1
7843,1,26,1,21,0
12801,2,19,4,7,1
6224,2,26,6,31,1
4849,1,26,3,5,1
3754,2,22,2,18,0
7061,1,22,7,29,1
14259,2,22,8,25,1
11717,1,18,7,16,1
7278,2,24,5,19,1
12382,1,23,1,3,1
14085,1,20,1,36,1
6150,2,22,8,14,0
3614,2,24,5,37,1
10763,2,22,3,24,0
10786,2,21,6,40,1
4050,1,19,3,5,1
4764,1,25,5,13,1
7205,1,25,2,12,1
11896,1,18,5,2,1
6179,2,26,7,2,1
6514,1,26,7,38,1
9905,1,26,4,7,1
4333,1,23,2,34,0
8320,2,26,7,1,1
3040,2,19,1,40,1
13695,2,25,2,19,1
5035,2,18,2,16,1
7708,2,20,8,5,1
3743,2,21,2,28,0
4920,2,23,1,38,1
14880,1,25,8,19,0
3659,2,22,7,28,0
5823,2,19,7,28,1
9711,2,25,7,22,1
14094,1,18,5,1,1
12480,2,24,5,30,1
4772,2,18,8,39,0
10849,1,20,3,21,1
12614,2,26,3,38,1
6801,1,23,2,16,0
4370,1,23,8,24,0
10601,1,23,4,2,1
6562,2,25,4,30,0
10371,1,22,2,21,0
4153,2,25,4,22,0
8303,2,25,5,17,1
10128,1,22,5,1,1
14714,2,24,8,6,0
11895,1,22,2,16,0
11060,1,24,6,27,1
13079,1,24,4,26,1
12394,2,25,1,1,0
6828,2,26,8,5,0
6041,2,25,5,12,0
7154,2,26,3,12,0
5337,1,22,2,1,0
7814,2,18,5,21,0
13930,1,24,4,16,0
7932,2,25,2,3,0
11370,1,20,6,2,0
5550,1,24,8,13,1
5528,2,20,7,1,0
9858,2,21,6,8,0
8221,2,20,3,32,1
12748,2,23,1,19,0
6467,2,18,8,30,0
9943,1,18,6,29,1
6180,2,21,2,28,0
6430,2,22,1,40,1
13154,2,22,3,16,0
5182,2,18,2,40,1
7002,1,19,4,26,1
9120,1,20,2,30,1
11023,2,25,7,4,0
12181,2,26,1,2,1
8503,2,24,5,39,0
12918,1,21,5,25,1
6560,1,20,3,34,1
14100,2,23,3,18,0
13526,1,24,4,16,1
5530,1,19,3,36,1
6585,1,21,6,4,1
3475,2,18,3,40,0
10327,2,25,5,27,0
9633,1,25,2,13,1
8289,1,21,4,40,1
12182,1,19,8,27,0
8256,2,20,4,28,0
7594,2,25,8,39,0
12340,2,22,5,38,0
8872,2,24,4,14,1
4597,2,18,7,9,1
10403,1,20,3,35,0
14698,1,20,7,9,1
13038,1,20,3,22,1
7043,2,20,1,35,0
6898,1,22,1,30,0
4493,1,22,4,22,1
12585,2,21,4,34,1
14751,2,19,5,18,0
8289,2,18,2,13,0
8852,1,23,2,29,1
10219,2,23,1,3,0
11366,2,18,7,36,1
14843,1,24,1,40,0
5259,1,25,3,3,1
14406,1,24,3,32,0
8262,1,21,5,17,1
12335,2,21,6,7,1
7616,2,18,4,29,0
8349,1,20,7,13,0
7825,1,23,1,39,0
13047,2,20,8,25,1
5483,2,21,7,26,1
14292,2,24,8,26,1
10871,1,21,1,29,1
7432,1,23,4,17,1
11671,1,20,2,25,1
4406,2,18,4,3,1
11100,1,19,4,25,0
4499,2,18,8,29,1
8833,1,25,1,6,0
7649,2,21,7,5,0
13180,1,25,4,29,1
11663,1,18,2,26,0
8999,2,19,7,16,0
9986,1,19,3,12,1
