Tuition,ParentWage,CanAfford
30000,12295,1
30000,10638,1
30000,5077,0
30000,5661,0
30000,11919,1
30000,6892,0
30000,12657,1
30000,9338,1
30000,11211,1
30000,8068,0
30000,9959,1
30000,7422,0
30000,12092,1
30000,5117,0
30000,7656,0
30000,4380,0
30000,3135,0
30000,6969,0
30000,4483,0
30000,8224,0
30000,10412,1
30000,13302,1
30000,11878,1
30000,7896,0
30000,8948,1
30000,6984,0
30000,3600,0
30000,3958,0
30000,4386,0
30000,4285,0
30000,8164,0
30000,13154,1
30000,3678,0
30000,11432,1
30000,13119,1
30000,12667,1
30000,7343,0
30000,3754,0
30000,13007,1
30000,10948,1
30000,6858,0
30000,3344,0
30000,8570,1
30000,4662,0
30000,4275,0
30000,7280,0
30000,9251,1
30000,5438,0
30000,6677,0
30000,6608,0
30000,3245,0
30000,13597,1
30000,4110,0
30000,8450,1
30000,6392,0
30000,8699,1
30000,5765,0
30000,10354,1
30000,10447,1
30000,7232,0
30000,11654,1
30000,3264,0
30000,10163,1
30000,3590,0
30000,13498,1
30000,9645,1
30000,12358,1
30000,11441,1
30000,4084,0
30000,7155,0
30000,7337,0
30000,6755,0
30000,10139,1
30000,4840,0
30000,10869,1
30000,3746,0
30000,7901,0
30000,12936,1
30000,8030,0
30000,6002,0
30000,3510,0
30000,3988,0
30000,13876,1
30000,12660,1
30000,9116,1
30000,9207,1
30000,10301,1
30000,8110,0
30000,6849,0
30000,7176,0
30000,8113,0
30000,4831,0
30000,8239,0
30000,13924,1
30000,6498,0
30000,12231,1
30000,5901,0
30000,5727,0
30000,4655,0
30000,8519,1
30000,3111,0
30000,13451,1
30000,12837,1
30000,4448,0
30000,4096,0
30000,3521,0
30000,6956,0
30000,5007,0
30000,8338,1
30000,13975,1
30000,9886,1
30000,4686,0
30000,5555,0
30000,4273,0
30000,7505,0
30000,5686,0
30000,4125,0
30000,6790,0
30000,5639,0
30000,6600,0
30000,3459,0
30000,10109,1
30000,3590,0
30000,10141,1
30000,9589,1
30000,7548,0
30000,8444,1
30000,12401,1
30000,10244,1
30000,9895,1
30000,10286,1
30000,8382,1
30000,4843,0
30000,11478,1
30000,8078,0
30000,13415,1
30000,10453,1
30000,5372,0
30000,4919,0
30000,9366,1
30000,7489,0
30000,4488,0
30000,12227,1
30000,13688,1
30000,13752,1
30000,11342,1
30000,12888,1
30000,13544,1
30000,13320,1
30000,9857,1
30000,4516,0
30000,13686,1
30000,10148,1
30000,5695,0
30000,7304,0
30000,12391,1
30000,12780,1
30000,12081,1
30000,5695,0
30000,9021,1
30000,10234,1
30000,3268,0
30000,7505,0
30000,9074,1
30000,7135,0
30000,11785,1
30000,7619,0
30000,3048,0
30000,11464,1
30000,12698,1
30000,8948,1
30000,9887,1
30000,13210,1
30000,8409,1
30000,6515,0
30000,3879,0
30000,3864,0
30000,5355,0
30000,4846,0
30000,5877,0
30000,3945,0
30000,9846,1
30000,11178,1
30000,4593,0
30000,12837,1
30000,7127,0
30000,10953,1
30000,13563,1
30000,8748,1
30000,10249,1
30000,11484,1
30000,3697,0
30000,12724,1
30000,4327,0
30000,4520,0
30000,6114,0
30000,7695,0
30000,12731,1
30000,12978,1
30000,3547,0
30000,7639,0
30000,12629,1
30000,12416,1
30000,10263,1
30000,4662,0
30000,6220,0
30000,9269,1
30000,10922,1
30000,12193,1
30000,4748,0
30000,9631,1
30000,5236,0
30000,4458,0
30000,5635,0
30000,9560,1
30000,11793,1
30000,10234,1
30000,4664,0
30000,13553,1
30000,3595,0
30000,4591,0
30000,10293,1
30000,13406,1
30000,4911,0
30000,10622,1
30000,9803,1
30000,10937,1
30000,3568,0
30000,9798,1
30000,5917,0
30000,6142,0
30000,11836,1
30000,13355,1
30000,11647,1
30000,7332,0
30000,8217,0
30000,7547,0
30000,9251,1
30000,11638,1
30000,13127,1
30000,10332,1
30000,6122,0
30000,10855,1
30000,13865,1
30000,3010,0
30000,8874,1
30000,6648,0
30000,6442,0
30000,6605,0
30000,12913,1
30000,10224,1
30000,11216,1
30000,7931,0
30000,7122,0
30000,6270,0
30000,10334,1
30000,10458,1
30000,10359,1
30000,6532,0
30000,4850,0
30000,10155,1
30000,3935,0
30000,9195,1
30000,7610,0
30000,4983,0
30000,6828,0
30000,11050,1
30000,7098,0
30000,8606,1
30000,11373,1
30000,5552,0
30000,8449,1
30000,13713,1
30000,4996,0
30000,12692,1
30000,7147,0
30000,3739,0
30000,11532,1
30000,5443,0
30000,6846,0
30000,13151,1
30000,4525,0
30000,10620,1
30000,12646,1
30000,11310,1
30000,4265,0
30000,5473,0
30000,6262,0
30000,13021,1
30000,8022,0
30000,11087,1
30000,10522,1
30000,8507,1
30000,6209,0
30000,10863,1
30000,12900,1
30000,9748,1
30000,7197,0
30000,12486,1
30000,12430,1
30000,5017,0
30000,5771,0
30000,6291,0
30000,11055,1
30000,10972,1
30000,4412,0
30000,5154,0
30000,10420,1
30000,10879,1
30000,4700,0
30000,3558,0
30000,4023,0
30000,7644,0
30000,12625,1
30000,8947,1
30000,5258,0
30000,5945,0
30000,12247,1
30000,4229,0
30000,8765,1
30000,8002,0
30000,3826,0
30000,7959,0
30000,7652,0
30000,5466,0
30000,9668,1
30000,12912,1
30000,12872,1
30000,13354,1
30000,4170,0
30000,11539,1
30000,8694,1
30000,12046,1
30000,10010,1
30000,6285,0
30000,7133,0
30000,11043,1
30000,10474,1
30000,6598,0
30000,8805,1
30000,11168,1
30000,6036,0
30000,13497,1
30000,9577,1
30000,11470,1
30000,3432,0
30000,5484,0
30000,7352,0
30000,7216,0
30000,10889,1
30000,8588,1
30000,13508,1
30000,7370,0
30000,7989,0
30000,3461,0
30000,7424,0
30000,4221,0
30000,8441,1
30000,8120,0
30000,8141,0
30000,7736,0
30000,8954,1
30000,9139,1
30000,13715,1
30000,12950,1
30000,7942,0
30000,11666,1
30000,4644,0
30000,12372,1
30000,10860,1
30000,7746,0
30000,6204,0
30000,11533,1
30000,13084,1
30000,4485,0
30000,10351,1
30000,7780,0
30000,9740,1
30000,3961,0
30000,7053,0
30000,8356,1
30000,4345,0
30000,8862,1
30000,7054,0
30000,3831,0
30000,12286,1
30000,9006,1
30000,10059,1
30000,13990,1
30000,5276,0
30000,10400,1
30000,3298,0
30000,13394,1
30000,12124,1
30000,13130,1
30000,3040,0
30000,9149,1
30000,9337,1
30000,10490,1
30000,5524,0
30000,3877,0
30000,6322,0
30000,13453,1
30000,11301,1
30000,7876,0
30000,4716,0
30000,7105,0
30000,4358,0
30000,7663,0
30000,11073,1
30000,9040,1
30000,13832,1
30000,9534,1
30000,7621,0
30000,7644,0
30000,7970,0
30000,13019,1
30000,8121,0
30000,5212,0
30000,5621,0
30000,5860,0
30000,4722,0
30000,12154,1
30000,11778,1
30000,12059,1
30000,9170,1
30000,6204,0
30000,6060,0
30000,12533,1
30000,3383,0
30000,10734,1
30000,11458,1
30000,10737,1
30000,12843,1
30000,8995,1
30000,11636,1
30000,3517,0
30000,6598,0
30000,12290,1
30000,5008,0
30000,12706,1
30000,10433,1
30000,7165,0
30000,7954,0
30000,12429,1
30000,9084,1
30000,11093,1
30000,3123,0
30000,12956,1
30000,5799,0
30000,8458,1
30000,3153,0
30000,4171,0
30000,8592,1
30000,13379,1
30000,9532,1
30000,7383,0
30000,6684,0
30000,11613,1
30000,6904,0
30000,13939,1
30000,3281,0
30000,4748,0
30000,5185,0
30000,7129,0
30000,6556,0
30000,3694,0
30000,9445,1
30000,13294,1
30000,8189,0
30000,11965,1
30000,4925,0
30000,10747,1
30000,4411,0
30000,4350,0
30000,13258,1
30000,8067,0
30000,11503,1
30000,12801,1
30000,12970,1
30000,5971,0
30000,6121,0
30000,10200,1
30000,7166,0
30000,6340,0
30000,8490,1
30000,5837,0
30000,11764,1
30000,3327,0
30000,8949,1
30000,5696,0
30000,5217,0
30000,4906,0
30000,7196,0
30000,7313,0
30000,5011,0
30000,13838,1
30000,4085,0
30000,12669,1
30000,11552,1
30000,12660,1
30000,8163,0
30000,8773,1
30000,13374,1
30000,5674,0
30000,7761,0
30000,9734,1
30000,3196,0
30000,10403,1
30000,8465,1
30000,11035,1
30000,8159,0
30000,6106,0
30000,6489,0
30000,3584,0
30000,4605,0
30000,10023,1
30000,11052,1
30000,7556,0
30000,5698,0
30000,7119,0
30000,11970,1
30000,3078,0
30000,6941,0
30000,13695,1
30000,7867,0
30000,4390,0
30000,8569,1
30000,7378,0
30000,13710,1
30000,10828,1
30000,8805,1
30000,13827,1
30000,5058,0
30000,6402,0
30000,12828,1
30000,4544,0
30000,7525,0
30000,5371,0
30000,11848,1
30000,7558,0
30000,6022,0
30000,11853,1
30000,10523,1
30000,7003,0
30000,8634,1
30000,7281,0
30000,11587,1
30000,10936,1
30000,10848,1
30000,10493,1
30000,13638,1
30000,4462,0
30000,6597,0
30000,9287,1
30000,13040,1
30000,3881,0
30000,13037,1
30000,8696,1
30000,5364,0
30000,6188,0
30000,4495,0
30000,4388,0
30000,3597,0
30000,8362,1
30000,13352,1
30000,10958,1
30000,7604,0
30000,3881,0
30000,11229,1
30000,8501,1
30000,6648,0
30000,9827,1
30000,4068,0
30000,8526,1
30000,11701,1
30000,3256,0
30000,12100,1
30000,7879,0
30000,5796,0
30000,13644,1
30000,6976,0
30000,10518,1
30000,12919,1
30000,3649,0
30000,13762,1
30000,7343,0
30000,5477,0
30000,5689,0
30000,12583,1
30000,6357,0
30000,8056,0
30000,13304,1
30000,12734,1
30000,11121,1
30000,6095,0
30000,11387,1
30000,9117,1
30000,3476,0
30000,4499,0
30000,12742,1
30000,4623,0
30000,6538,0
30000,13514,1
30000,3723,0
30000,10660,1
30000,5210,0
30000,6958,0
30000,13539,1
30000,5438,0
30000,9152,1
30000,13586,1
30000,8405,1
30000,9471,1
30000,4947,0
30000,7125,0
30000,4670,0
30000,13459,1
30000,13370,1
30000,6126,0
30000,5679,0
30000,12260,1
30000,12156,1
30000,5059,0
30000,11299,1
30000,8431,1
30000,10192,1
30000,8623,1
30000,5692,0
30000,4542,0
30000,9080,1
30000,3430,0
30000,5497,0
30000,9930,1
30000,6024,0
30000,6038,0
30000,3388,0
30000,6824,0
30000,6069,0
30000,9609,1
30000,5458,0
30000,7770,0
30000,8760,1
30000,8367,1
30000,11096,1
30000,13375,1
30000,5626,0
30000,12511,1
30000,4584,0
30000,10567,1
30000,11728,1
30000,3790,0
30000,10839,1
30000,7158,0
30000,13457,1
30000,4047,0
30000,3433,0
30000,13892,1
30000,9175,1
30000,11997,1
30000,4317,0
30000,13164,1
30000,6462,0
30000,11745,1
30000,13411,1
30000,10977,1
30000,3981,0
30000,4866,0
30000,3841,0
30000,13286,1
30000,8713,1
30000,8355,1
30000,3025,0
30000,7759,0
30000,10247,1
30000,9293,1
30000,4645,0
30000,8757,1
30000,13895,1
30000,12726,1
30000,6072,0
30000,3030,0
30000,10804,1
30000,3033,0
30000,8031,0
30000,11308,1
30000,3304,0
30000,11288,1
30000,6662,0
30000,12903,1
30000,6738,0
30000,10035,1
30000,9234,1
30000,7207,0
30000,9902,1
30000,12419,1
30000,9927,1
30000,13722,1
30000,5566,0
30000,12134,1
30000,8854,1
30000,10204,1
30000,7735,0
30000,10795,1
30000,6639,0
30000,4510,0
30000,5557,0
30000,8441,1
30000,12494,1
30000,13070,1
30000,8024,0
30000,5078,0
30000,11901,1
30000,3053,0
30000,13319,1
30000,4059,0
30000,6136,0
30000,7388,0
30000,7448,0
30000,8316,0
30000,8947,1
30000,7554,0
30000,10922,1
30000,4468,0
30000,13957,1
30000,11083,1
30000,12047,1
30000,7468,0
30000,7246,0
30000,3006,0
30000,12797,1
30000,11594,1
30000,11150,1
30000,7059,0
30000,3071,0
30000,4425,0
30000,8545,1
30000,5563,0
30000,10895,1
30000,9651,1
30000,9624,1
30000,3923,0
30000,9453,1
30000,10865,1
30000,5771,0
30000,3595,0
30000,8219,0
30000,12784,1
30000,3071,0
30000,7082,0
30000,5207,0
30000,9252,1
30000,10377,1
30000,10207,1
30000,4195,0
30000,9092,1
30000,5511,0
30000,11611,1
30000,6572,0
30000,4852,0
30000,10670,1
30000,7244,0
30000,12114,1
30000,8531,1
30000,9973,1
30000,4061,0
30000,13187,1
30000,4551,0
30000,5032,0
30000,9062,1
30000,12332,1
30000,11877,1
30000,9453,1
30000,13484,1
30000,13065,1
30000,6311,0
30000,6661,0
30000,9975,1
30000,9045,1
30000,7250,0
30000,3911,0
30000,7107,0
30000,3736,0
30000,5114,0
30000,9904,1
30000,6234,0
30000,12085,1
30000,6188,0
30000,11195,1
30000,5355,0
30000,7582,0
30000,7603,0
30000,10120,1
30000,7156,0
30000,5343,0
30000,3542,0
30000,8328,0
30000,9260,1
30000,12901,1
30000,5998,0
30000,4943,0
30000,9523,1
30000,10799,1
30000,3511,0
30000,5071,0
30000,12644,1
30000,9400,1
30000,6438,0
30000,3643,0
30000,7945,0
30000,10259,1
30000,5421,0
30000,6999,0
30000,8930,1
30000,7639,0
30000,5665,0
30000,12697,1
30000,10319,1
30000,5067,0
30000,7527,0
30000,10706,1
30000,5573,0
30000,4205,0
30000,4595,0
30000,8605,1
30000,7838,0
30000,10130,1
30000,12265,1
30000,8381,1
30000,6521,0
30000,7631,0
30000,4003,0
30000,11404,1
30000,11781,1
30000,9189,1
30000,7233,0
30000,9354,1
30000,12355,1
30000,6888,0
30000,5573,0
30000,5730,0
30000,9206,1
30000,13007,1
30000,10765,1
30000,5610,0
30000,4620,0
30000,7456,0
30000,9278,1
30000,3743,0
30000,13552,1
30000,5663,0
30000,8058,0
30000,4907,0
30000,5543,0
30000,9934,1
30000,9549,1
30000,9012,1
30000,8679,1
30000,7860,0
30000,9142,1
30000,6723,0
30000,4614,0
30000,5423,0
30000,8554,1
30000,10254,1
30000,4725,0
30000,11275,1
30000,11659,1
30000,4912,0
30000,11256,1
30000,11200,1
30000,4806,0
30000,9362,1
30000,11810,1
30000,12717,1
30000,8197,0
30000,5621,0
30000,8062,0
30000,8581,1
30000,9989,1
30000,10066,1
30000,3328,0
30000,4643,0
30000,5745,0
30000,11874,1
30000,6731,0
30000,4924,0
30000,12173,1
30000,4722,0
30000,5087,0
30000,3104,0
30000,3847,0
30000,3017,0
30000,7670,0
30000,4013,0
30000,7828,0
30000,8733,1
30000,6265,0
30000,6668,0
30000,11159,1
30000,7758,0
30000,6724,0
30000,12302,1
30000,10743,1
30000,3529,0
30000,13751,1
30000,9803,1
30000,11421,1
30000,13883,1
30000,6725,0
30000,4132,0
30000,5560,0
30000,11282,1
30000,11572,1
30000,7613,0
30000,11203,1
30000,11732,1
30000,7633,0
30000,9638,1
30000,13731,1
30000,11525,1
30000,11973,1
30000,9922,1
30000,11624,1
30000,10100,1
30000,10471,1
30000,4646,0
30000,6683,0
30000,11755,1
30000,3234,0
30000,10245,1
30000,12860,1
30000,9828,1
30000,9893,1
30000,3748,0
30000,12457,1
30000,12336,1
30000,4345,0
30000,10209,1
30000,12711,1
30000,9453,1
30000,9439,1
30000,11424,1
30000,9935,1
30000,6410,0
30000,3851,0
30000,11691,1
30000,11380,1
30000,5301,0
30000,12870,1
30000,9571,1
30000,13964,1
30000,10254,1
30000,3121,0
30000,3138,0
30000,6144,0
30000,6034,0
30000,7172,0
30000,9424,1
30000,9217,1
30000,12332,1
30000,12292,1
30000,4303,0
30000,11278,1
30000,8859,1
30000,10909,1
30000,10389,1
30000,9658,1
30000,3930,0
30000,8687,1
30000,9894,1
30000,12930,1
30000,3199,0
30000,7999,0
30000,4008,0
30000,7485,0
30000,3564,0
30000,13609,1
30000,11981,1
30000,12194,1
30000,8605,1
30000,3666,0
30000,8723,1
30000,10358,1
30000,4676,0
30000,12173,1
30000,6118,0
30000,3023,0
30000,6911,0
30000,5372,0
30000,5739,0
30000,6690,0
30000,8310,0
30000,5457,0
30000,5496,0
30000,5092,0
30000,8065,0
30000,5525,0
30000,7070,0
30000,9233,1
30000,13683,1
30000,8714,1
30000,5043,0
30000,7306,0
30000,9863,1
30000,11662,1
30000,11622,1
30000,13024,1
30000,3604,0
30000,11862,1
30000,6506,0
30000,6455,0
30000,8104,0
30000,12193,1
30000,13041,1
30000,9720,1
30000,4144,0
30000,3183,0
30000,11668,1
30000,12590,1
30000,7361,0
30000,7520,0
30000,13408,1
30000,6828,0
30000,5343,0
30000,9482,1
30000,13739,1
30000,3404,0
30000,3745,0
30000,3430,0
30000,13998,1
30000,4804,0
30000,4163,0
30000,13817,1
30000,12142,1
30000,8507,1
30000,8272,0
30000,11726,1
30000,6231,0
30000,3986,0
30000,8679,1
30000,8699,1
30000,4634,0
30000,11838,1
30000,5041,0
30000,3198,0
30000,9427,1
30000,12419,1
30000,6455,0
30000,3522,0
30000,12133,1
30000,7256,0
30000,4698,0
30000,12225,1
30000,5597,0
30000,5506,0
30000,3173,0
30000,6674,0
30000,4480,0
30000,5437,0
30000,3538,0
30000,4921,0
30000,3011,0
30000,9346,1
30000,7271,0
30000,6155,0
30000,6665,0
30000,11589,1
30000,11840,1
30000,12990,1
30000,10574,1
30000,12253,1
30000,7840,0
30000,6100,0
30000,5029,0
30000,7197,0
30000,9234,1
30000,13108,1
30000,4327,0
30000,10486,1
30000,3507,0
30000,6472,0
30000,11373,1
30000,7272,0
30000,8477,1
30000,6759,0
30000,10148,1
30000,6493,0
30000,4751,0
30000,7270,0
30000,8975,1
30000,13242,1
30000,11253,1
30000,11789,1
30000,12275,1
30000,11591,1
30000,9385,1
30000,6328,0
30000,11355,1
30000,5985,0
30000,9330,1
30000,7133,0
30000,7228,0
30000,6699,0
30000,8866,1
30000,11675,1
30000,6601,0
30000,5766,0
30000,11481,1
30000,12278,1
30000,13735,1
30000,9533,1
30000,12719,1
30000,12761,1
30000,11113,1
30000,13095,1
30000,5658,0
30000,6830,0
30000,13348,1
30000,3778,0
30000,5947,0
30000,12370,1
30000,9665,1
30000,4630,0
30000,5224,0
30000,5897,0
30000,3688,0
30000,6348,0
30000,10511,1
30000,6104,0
30000,9978,1
30000,13543,1
30000,12093,1
30000,10695,1
30000,10415,1
30000,7323,0
30000,12166,1
30000,8825,1
30000,7361,0
30000,8577,1
30000,13864,1
30000,9790,1
30000,13104,1
30000,9981,1
30000,12609,1
30000,5864,0
30000,4450,0
30000,6294,0
30000,13115,1
30000,10564,1
30000,5165,0
30000,9665,1
30000,7773,0
30000,9232,1
30000,10359,1
30000,5130,0
30000,6961,0
30000,4497,0
30000,9748,1
30000,6614,0
30000,7426,0
30000,8243,0
30000,4991,0
30000,6208,0
30000,5891,0
30000,4257,0
30000,12288,1
30000,9451,1
30000,9629,1
30000,3780,0
30000,8607,1
30000,7702,0
30000,5957,0
30000,13592,1
30000,7160,0
30000,4994,0
30000,11729,1
30000,10537,1
30000,6243,0
30000,9218,1
30000,12092,1
30000,11742,1
30000,13630,1
30000,6981,0
30000,12277,1
30000,4127,0
30000,7331,0
30000,13187,1
30000,5538,0
30000,5976,0
30000,3680,0
30000,10402,1
30000,13070,1
30000,9025,1
30000,10814,1
30000,6649,0
30000,13524,1
30000,10018,1
30000,4836,0
30000,3416,0
30000,8344,1
30000,4608,0
30000,9964,1
30000,11126,1
30000,7140,0
30000,9447,1
30000,7403,0
30000,5821,0
30000,10223,1
30000,10012,1
30000,9986,1
30000,10225,1
30000,13096,1
30000,4309,0
30000,9694,1
30000,11814,1
30000,11576,1
30000,10445,1
30000,12920,1
30000,4895,0
30000,3992,0
30000,11480,1
30000,7587,0
30000,10332,1
30000,6561,0
30000,12573,1
30000,4350,0
30000,13959,1
30000,6664,0
30000,11751,1
30000,13838,1
30000,8499,1
30000,11809,1
30000,4615,0
30000,5329,0
30000,5888,0
30000,10459,1
30000,6343,0
30000,11550,1
30000,10404,1
30000,12205,1
30000,10457,1
30000,11244,1
30000,5741,0
30000,10898,1
30000,7849,0
30000,9104,1
30000,9684,1
30000,4137,0
30000,12894,1
30000,9112,1
30000,5386,0
30000,4576,0
30000,13078,1
30000,9196,1
30000,7011,0
30000,4424,0
30000,10664,1
30000,3058,0
30000,12680,1
30000,5858,0
30000,8021,0
30000,12164,1
30000,6335,0
30000,12792,1
30000,8346,1
30000,7823,0
30000,8504,1
30000,11212,1
30000,6472,0
30000,8065,0
30000,7119,0
30000,11683,1
30000,13410,1
30000,3754,0
30000,5955,0
30000,6548,0
30000,5431,0
30000,3375,0
30000,8511,1
30000,9546,1
30000,4454,0
30000,10919,1
30000,6613,0
30000,10765,1
30000,9442,1
30000,8735,1
30000,4420,0
30000,4787,0
30000,3855,0
30000,13378,1
30000,9695,1
30000,12579,1
30000,3957,0
30000,6206,0
30000,4093,0
30000,12281,1
30000,11180,1
30000,11005,1
30000,8842,1
30000,13525,1
30000,11313,1
30000,12413,1
30000,3700,0
30000,12738,1
30000,10273,1
30000,9505,1
30000,12402,1
30000,6657,0
30000,6780,0
30000,13060,1
30000,11579,1
30000,6866,0
30000,4604,0
30000,7032,0
30000,11224,1
30000,13664,1
30000,12039,1
30000,7272,0
30000,4849,0
30000,6971,0
30000,8385,1
30000,10131,1
30000,4394,0
30000,12471,1
30000,12658,1
30000,7388,0
30000,5015,0
30000,5168,0
30000,12527,1
30000,7830,0
30000,3233,0
30000,4738,0
30000,10646,1
30000,3411,0
30000,12087,1
30000,3069,0
30000,12890,1
30000,8147,0
30000,7172,0
30000,10875,1
30000,13467,1
30000,11800,1
30000,6957,0
30000,11107,1
30000,12689,1
30000,3932,0
30000,13994,1
30000,7670,0
30000,6872,0
30000,12543,1
30000,3787,0
30000,8200,0
30000,9267,1
30000,6932,0
30000,8721,1
30000,7351,0
30000,11577,1
30000,4661,0
30000,13301,1
30000,3181,0
30000,4846,0
30000,13057,1
30000,10657,1
30000,12229,1
30000,12955,1
30000,5121,0
30000,5657,0
30000,5613,0
30000,4231,0
30000,13702,1
30000,12849,1
30000,10796,1
30000,4985,0
30000,6073,0
30000,10847,1
30000,9260,1
30000,3554,0
30000,12792,1
30000,9219,1
30000,12218,1
30000,12254,1
30000,3718,0
30000,10245,1
30000,4172,0
30000,8496,1
30000,7203,0
30000,13397,1
