Gender,Age,City,Tuition,Signup,Grades,ParentWage,CanAfford
1,20,8,30000,3000,2,13038,1
1,18,7,30000,3000,4,7489,0
1,22,8,30000,3000,1,9718,1
2,19,4,30000,3000,1,4263,0
1,18,1,30000,3000,4,10086,1
1,23,8,30000,3000,3,8172,0
1,21,1,30000,3000,2,5750,0
2,24,2,30000,3000,2,5443,0
2,25,7,30000,3000,2,4410,0
2,19,2,30000,3000,3,9255,1
1,21,7,30000,3000,3,3804,0
2,24,1,30000,3000,4,4114,0
1,22,5,30000,3000,4,13422,1
1,18,8,30000,3000,2,5571,0
2,20,3,30000,3000,1,8027,0
2,21,7,30000,3000,4,12434,1
1,19,3,30000,3000,1,9550,1
2,22,2,30000,3000,4,13038,1
1,19,2,30000,3000,1,10685,1
1,21,5,30000,3000,1,3485,0
2,21,4,30000,3000,4,6998,0
1,25,2,30000,3000,1,5421,0
2,20,6,30000,3000,3,3199,0
2,18,4,30000,3000,2,9142,1
1,23,5,30000,3000,2,6678,0
2,23,1,30000,3000,4,9383,1
2,23,5,30000,3000,2,12666,1
1,21,5,30000,3000,2,12539,1
2,19,6,30000,3000,3,3694,0
1,20,8,30000,3000,2,13500,1
2,24,2,30000,3000,4,3630,0
1,22,1,30000,3000,2,13844,1
1,22,1,30000,3000,2,10073,1
1,24,8,30000,3000,4,6418,0
1,20,3,30000,3000,2,13228,1
2,19,8,30000,3000,2,8835,1
1,24,8,30000,3000,1,12916,1
1,25,3,30000,3000,4,8233,0
1,19,5,30000,3000,1,11669,1
1,18,8,30000,3000,3,11721,1
2,18,1,30000,3000,2,5477,0
2,20,4,30000,3000,1,4892,0
1,21,5,30000,3000,4,13937,1
1,21,2,30000,3000,3,10551,1
2,19,3,30000,3000,3,4442,0
1,19,1,30000,3000,3,9156,1
1,22,7,30000,3000,3,4710,0
1,19,7,30000,3000,2,11277,1
1,23,2,30000,3000,4,4053,0
1,19,2,30000,3000,3,8908,1
2,25,2,30000,3000,1,12305,1
1,24,6,30000,3000,4,10849,1
2,22,7,30000,3000,4,7145,0
2,25,3,30000,3000,1,4567,0
2,18,1,30000,3000,4,13362,1
2,22,4,30000,3000,4,5900,0
1,25,2,30000,3000,3,10006,1
2,23,4,30000,3000,1,7120,0
2,20,4,30000,3000,2,3677,0
2,19,1,30000,3000,2,10424,1
2,18,6,30000,3000,3,12013,1
2,25,3,30000,3000,4,11194,1
2,25,6,30000,3000,4,11417,1
1,19,3,30000,3000,1,4742,0
2,21,8,30000,3000,1,11333,1
2,23,2,30000,3000,2,5554,0
1,24,5,30000,3000,2,4041,0
2,24,5,30000,3000,1,3818,0
1,18,8,30000,3000,4,5720,0
1,19,4,30000,3000,1,12195,1
1,25,8,30000,3000,2,12113,1
1,20,8,30000,3000,3,3679,0
1,23,8,30000,3000,3,12475,1
1,19,8,30000,3000,2,5002,0
2,19,7,30000,3000,2,5444,0
2,21,3,30000,3000,4,11537,1
2,18,8,30000,3000,2,13523,1
1,23,1,30000,3000,3,4911,0
1,23,3,30000,3000,3,4200,0
1,19,5,30000,3000,3,10231,1
1,20,1,30000,3000,1,12097,1
2,20,3,30000,3000,4,8750,1
2,21,8,30000,3000,2,9971,1
2,24,5,30000,3000,3,7010,0
1,18,5,30000,3000,1,10536,1
1,18,6,30000,3000,4,7058,0
2,21,1,30000,3000,4,12739,1
2,19,3,30000,3000,3,11324,1
2,23,6,30000,3000,2,6651,0
1,19,8,30000,3000,4,8348,1
2,19,2,30000,3000,4,13205,1
2,25,1,30000,3000,4,13413,1
2,21,3,30000,3000,3,8753,1
2,22,5,30000,3000,3,12952,1
2,24,3,30000,3000,4,9242,1
1,24,6,30000,3000,1,13549,1
1,18,3,30000,3000,4,5750,0
1,19,1,30000,3000,1,8513,1
1,24,3,30000,3000,4,9337,1
1,22,1,30000,3000,3,10435,1
1,19,8,30000,3000,2,7907,0
2,25,8,30000,3000,2,10773,1
1,25,3,30000,3000,2,5543,0
2,18,7,30000,3000,2,13352,1
2,22,6,30000,3000,2,7814,0
2,21,6,30000,3000,4,7401,0
1,23,8,30000,3000,4,12306,1
2,19,2,30000,3000,1,9498,1
1,23,4,30000,3000,2,10549,1
2,22,7,30000,3000,1,6236,0
2,25,4,30000,3000,4,6617,0
2,24,5,30000,3000,1,11209,1
1,25,6,30000,3000,4,3966,0
1,23,6,30000,3000,3,4506,0
2,18,8,30000,3000,2,3962,0
1,24,3,30000,3000,1,13078,1
2,18,7,30000,3000,4,12912,1
1,20,2,30000,3000,3,3593,0
2,20,2,30000,3000,2,12344,1
2,25,6,30000,3000,1,8184,0
1,25,4,30000,3000,4,11496,1
1,19,2,30000,3000,1,11298,1
1,18,4,30000,3000,4,4588,0
1,25,5,30000,3000,4,10803,1
2,24,1,30000,3000,2,3617,0
2,20,2,30000,3000,2,11947,1
1,21,3,30000,3000,2,9555,1
2,19,7,30000,3000,4,8981,1
2,20,3,30000,3000,1,13241,1
2,21,6,30000,3000,3,8956,1
1,19,6,30000,3000,4,9477,1
1,21,6,30000,3000,2,5833,0
2,24,5,30000,3000,4,7364,0
1,21,3,30000,3000,1,12155,1
1,20,6,30000,3000,3,4063,0
1,23,8,30000,3000,2,13614,1
1,24,1,30000,3000,2,9910,1
2,20,6,30000,3000,2,11947,1
2,25,1,30000,3000,4,10436,1
2,22,4,30000,3000,4,5343,0
1,24,5,30000,3000,3,10869,1
1,25,1,30000,3000,1,11622,1
1,19,5,30000,3000,1,12650,1
2,23,5,30000,3000,2,3668,0
2,20,1,30000,3000,4,3711,0
1,25,3,30000,3000,1,7829,0
1,22,1,30000,3000,4,8197,0
2,18,8,30000,3000,1,13811,1
2,23,6,30000,3000,2,12870,1
1,18,7,30000,3000,4,9798,1
2,21,2,30000,3000,4,3994,0
1,22,7,30000,3000,3,12374,1
2,21,1,30000,3000,2,8100,0
2,21,2,30000,3000,3,5952,0
2,22,4,30000,3000,3,4181,0
2,25,5,30000,3000,2,8525,1
1,22,5,30000,3000,3,12571,1
2,20,3,30000,3000,1,4917,0
2,22,5,30000,3000,2,5145,0
2,21,2,30000,3000,4,7938,0
1,20,5,30000,3000,4,13030,1
1,20,4,30000,3000,1,3196,0
1,19,7,30000,3000,4,3057,0
2,20,5,30000,3000,4,4832,0
1,20,1,30000,3000,2,3611,0
1,25,6,30000,3000,3,6299,0
1,20,7,30000,3000,1,11974,1
2,25,3,30000,3000,1,7088,0
2,25,3,30000,3000,4,9950,1
2,23,5,30000,3000,3,3486,0
1,25,5,30000,3000,1,7291,0
1,21,6,30000,3000,1,11491,1
1,20,4,30000,3000,4,4124,0
1,20,1,30000,3000,3,13023,1
2,18,5,30000,3000,2,3261,0
1,21,8,30000,3000,3,7558,0
1,22,8,30000,3000,3,13170,1
1,19,8,30000,3000,2,10180,1
2,24,2,30000,3000,1,10320,1
2,22,2,30000,3000,3,5351,0
1,24,1,30000,3000,4,13224,1
1,21,3,30000,3000,1,3172,0
1,20,4,30000,3000,1,7378,0
2,24,7,30000,3000,4,3491,0
1,21,1,30000,3000,1,8598,1
2,23,3,30000,3000,1,3606,0
1,21,2,30000,3000,4,9294,1
1,25,5,30000,3000,3,8367,1
1,18,7,30000,3000,3,9759,1
1,23,6,30000,3000,4,12042,1
1,18,3,30000,3000,2,3445,0
2,20,8,30000,3000,3,5198,0
1,22,7,30000,3000,1,6003,0
2,23,5,30000,3000,2,4168,0
1,22,5,30000,3000,3,3965,0
2,19,3,30000,3000,1,5433,0
1,25,4,30000,3000,2,5693,0
2,21,8,30000,3000,2,3914,0
2,22,5,30000,3000,2,13242,1
2,20,4,30000,3000,1,7346,0
1,23,1,30000,3000,3,8790,1
1,23,8,30000,3000,4,13308,1
2,21,8,30000,3000,2,7243,0
2,20,4,30000,3000,1,7900,0
2,23,3,30000,3000,4,7731,0
2,25,7,30000,3000,3,13666,1
2,23,3,30000,3000,2,12755,1
1,19,5,30000,3000,3,8967,1
1,24,3,30000,3000,2,6126,0
1,22,5,30000,3000,4,6956,0
1,23,8,30000,3000,2,8364,1
1,22,5,30000,3000,3,9626,1
1,20,5,30000,3000,4,5528,0
1,23,8,30000,3000,2,3866,0
2,19,2,30000,3000,1,12301,1
1,23,2,30000,3000,1,12969,1
1,24,5,30000,3000,3,7392,0
2,25,6,30000,3000,3,13612,1
1,22,7,30000,3000,3,13657,1
2,24,1,30000,3000,3,3985,0
1,20,7,30000,3000,1,3892,0
1,25,7,30000,3000,3,3708,0
1,24,8,30000,3000,4,4690,0
1,23,7,30000,3000,4,7148,0
1,24,1,30000,3000,4,5073,0
2,20,7,30000,3000,4,9794,1
2,25,2,30000,3000,2,10606,1
1,19,8,30000,3000,1,4625,0
2,23,2,30000,3000,3,4984,0
1,21,5,30000,3000,4,9314,1
1,22,5,30000,3000,2,10996,1
1,18,2,30000,3000,1,3466,0
1,25,1,30000,3000,2,12766,1
2,18,1,30000,3000,2,7837,0
1,18,7,30000,3000,2,6235,0
2,20,1,30000,3000,2,4437,0
2,23,6,30000,3000,1,3962,0
2,24,6,30000,3000,3,10797,1
1,22,5,30000,3000,3,6597,0
1,18,2,30000,3000,2,6098,0
1,21,5,30000,3000,3,8727,1
1,23,8,30000,3000,2,9866,1
1,22,6,30000,3000,4,8316,0
1,19,2,30000,3000,3,8744,1
1,19,2,30000,3000,3,8046,0
1,22,5,30000,3000,4,4655,0
2,24,4,30000,3000,3,3972,0
2,18,2,30000,3000,1,7201,0
1,20,5,30000,3000,2,10801,1
1,22,2,30000,3000,2,10474,1
1,22,3,30000,3000,4,4193,0
1,19,4,30000,3000,4,13093,1
2,20,7,30000,3000,4,8786,1
1,23,2,30000,3000,3,13693,1
1,21,2,30000,3000,4,5671,0
1,23,1,30000,3000,1,12236,1
1,21,8,30000,3000,3,4054,0
2,21,4,30000,3000,2,13239,1
1,21,8,30000,3000,1,3882,0
2,18,8,30000,3000,3,13315,1
2,18,1,30000,3000,3,11439,1
2,20,1,30000,3000,3,10331,1
1,19,8,30000,3000,3,8179,0
2,21,2,30000,3000,2,7688,0
2,18,3,30000,3000,4,5087,0
1,22,5,30000,3000,3,8641,1
2,24,6,30000,3000,4,11201,1
1,24,8,30000,3000,2,3045,0
2,18,2,30000,3000,4,3963,0
1,21,8,30000,3000,2,9278,1
1,23,8,30000,3000,3,11766,1
1,21,4,30000,3000,4,5139,0
1,18,4,30000,3000,1,11939,1
2,24,7,30000,3000,4,9573,1
1,21,2,30000,3000,2,12436,1
2,19,1,30000,3000,2,13559,1
2,24,2,30000,3000,3,4338,0
1,23,3,30000,3000,3,7308,0
2,19,3,30000,3000,1,5991,0
1,18,3,30000,3000,1,13343,1
1,18,3,30000,3000,1,4784,0
2,18,3,30000,3000,2,7946,0
2,25,8,30000,3000,3,4794,0
2,24,6,30000,3000,4,12701,1
2,20,7,30000,3000,2,6863,0
2,22,7,30000,3000,3,5016,0
1,20,7,30000,3000,2,12099,1
1,24,1,30000,3000,1,6329,0
1,20,6,30000,3000,4,9734,1
2,20,4,30000,3000,4,13131,1
1,24,4,30000,3000,4,13313,1
2,23,4,30000,3000,4,7927,0
2,22,3,30000,3000,4,7819,0
1,18,2,30000,3000,4,11120,1
1,21,1,30000,3000,4,8427,1
2,25,5,30000,3000,1,7455,0
2,22,3,30000,3000,3,7067,0
1,19,8,30000,3000,3,8918,1
2,19,7,30000,3000,1,10468,1
2,23,3,30000,3000,2,11395,1
1,23,7,30000,3000,1,5420,0
1,25,2,30000,3000,2,3457,0
2,18,7,30000,3000,1,5278,0
1,22,6,30000,3000,3,4935,0
2,23,6,30000,3000,3,6606,0
1,25,2,30000,3000,1,7647,0
1,25,4,30000,3000,3,3615,0
1,19,3,30000,3000,3,11683,1
2,22,3,30000,3000,4,10511,1
1,19,3,30000,3000,1,13240,1
2,23,3,30000,3000,3,9927,1
1,18,4,30000,3000,2,4219,0
1,22,8,30000,3000,2,3707,0
2,20,2,30000,3000,2,13582,1
1,22,6,30000,3000,2,8540,1
1,24,3,30000,3000,2,4314,0
1,22,7,30000,3000,1,10285,1
1,21,1,30000,3000,3,11769,1
1,23,8,30000,3000,4,5082,0
1,18,8,30000,3000,2,9407,1
1,24,8,30000,3000,4,8749,1
2,25,2,30000,3000,1,4080,0
1,24,1,30000,3000,2,5056,0
1,21,3,30000,3000,2,12919,1
1,25,3,30000,3000,4,12295,1
1,24,7,30000,3000,4,11956,1
1,23,7,30000,3000,1,11221,1
2,25,5,30000,3000,2,11501,1
1,19,4,30000,3000,1,9928,1
2,23,3,30000,3000,4,5043,0
2,19,2,30000,3000,1,11895,1
1,23,7,30000,3000,3,8445,1
2,18,2,30000,3000,4,12506,1
1,25,3,30000,3000,2,9807,1
2,18,3,30000,3000,1,9368,1
1,21,8,30000,3000,3,4497,0
2,19,6,30000,3000,2,6814,0
1,23,4,30000,3000,2,11198,1
1,22,8,30000,3000,3,11961,1
2,22,1,30000,3000,1,4020,0
2,24,6,30000,3000,3,9410,1
1,25,7,30000,3000,3,9344,1
2,23,7,30000,3000,1,5328,0
1,23,2,30000,3000,2,5968,0
2,24,1,30000,3000,3,3419,0
1,24,8,30000,3000,4,13319,1
2,25,8,30000,3000,4,9976,1
2,24,6,30000,3000,4,5617,0
1,24,2,30000,3000,2,3398,0
1,21,1,30000,3000,4,7144,0
1,19,4,30000,3000,4,8266,0
2,23,1,30000,3000,4,9419,1
1,18,8,30000,3000,1,7427,0
2,24,8,30000,3000,1,5737,0
2,18,5,30000,3000,1,11100,1
2,20,1,30000,3000,3,5730,0
2,24,6,30000,3000,2,11819,1
1,20,8,30000,3000,1,6073,0
1,21,8,30000,3000,1,9284,1
1,25,2,30000,3000,3,12212,1
2,19,8,30000,3000,3,7902,0
1,21,1,30000,3000,1,6578,0
1,19,7,30000,3000,3,6416,0
2,22,2,30000,3000,3,9395,1
1,24,2,30000,3000,2,5159,0
1,22,5,30000,3000,4,7251,0
1,25,6,30000,3000,1,8116,0
2,21,2,30000,3000,4,11737,1
2,25,6,30000,3000,4,5177,0
1,18,2,30000,3000,1,11828,1
2,22,1,30000,3000,3,6074,0
1,22,2,30000,3000,4,8621,1
2,18,6,30000,3000,4,9642,1
1,25,2,30000,3000,1,6342,0
1,23,5,30000,3000,1,13045,1
1,20,4,30000,3000,3,12622,1
2,22,7,30000,3000,2,6950,0
1,20,5,30000,3000,3,7171,0
2,19,1,30000,3000,4,12278,1
2,22,4,30000,3000,3,9629,1
2,19,1,30000,3000,2,5810,0
1,23,2,30000,3000,1,9385,1
2,20,2,30000,3000,2,11178,1
1,18,1,30000,3000,4,13350,1
2,18,3,30000,3000,1,13625,1
2,20,8,30000,3000,4,12257,1
2,21,8,30000,3000,3,11998,1
1,18,7,30000,3000,2,13331,1
2,20,1,30000,3000,1,13850,1
2,23,3,30000,3000,1,4322,0
2,18,7,30000,3000,2,9922,1
1,22,7,30000,3000,2,4613,0
2,20,4,30000,3000,1,10102,1
1,23,5,30000,3000,1,4835,0
2,20,2,30000,3000,4,10499,1
2,20,7,30000,3000,2,3316,0
2,20,2,30000,3000,3,7493,0
1,21,4,30000,3000,1,5807,0
1,19,2,30000,3000,3,5109,0
2,24,4,30000,3000,1,7098,0
1,23,7,30000,3000,3,9430,1
1,24,1,30000,3000,4,13518,1
2,18,5,30000,3000,4,7994,0
1,24,3,30000,3000,2,3765,0
2,18,5,30000,3000,1,4330,0
2,19,5,30000,3000,3,3716,0
2,22,1,30000,3000,2,7760,0
2,19,1,30000,3000,4,10009,1
2,20,6,30000,3000,2,7223,0
1,20,5,30000,3000,1,13174,1
2,18,4,30000,3000,1,11656,1
1,25,6,30000,3000,3,5128,0
1,21,2,30000,3000,3,10029,1
2,20,2,30000,3000,3,5987,0
2,20,7,30000,3000,1,9042,1
1,18,2,30000,3000,2,6123,0
2,23,5,30000,3000,4,11010,1
2,25,2,30000,3000,2,10112,1
1,21,2,30000,3000,2,9271,1
2,19,5,30000,3000,4,9667,1
2,24,4,30000,3000,1,12149,1
1,25,6,30000,3000,1,10226,1
2,23,2,30000,3000,1,12821,1
2,24,6,30000,3000,3,3680,0
2,24,5,30000,3000,1,6628,0
1,23,5,30000,3000,4,11422,1
1,25,1,30000,3000,4,12505,1
1,18,4,30000,3000,4,13187,1
2,23,7,30000,3000,4,11923,1
2,23,2,30000,3000,2,6699,0
2,21,6,30000,3000,3,10448,1
1,23,2,30000,3000,2,5639,0
2,19,8,30000,3000,1,9295,1
1,18,2,30000,3000,1,6729,0
1,19,4,30000,3000,2,6494,0
2,19,6,30000,3000,3,7147,0
1,20,4,30000,3000,2,5917,0
2,20,5,30000,3000,1,13829,1
2,23,2,30000,3000,1,12101,1
1,25,4,30000,3000,3,5321,0
1,25,8,30000,3000,2,9656,1
1,25,3,30000,3000,1,5154,0
2,19,3,30000,3000,1,12209,1
2,18,5,30000,3000,4,7322,0
1,25,6,30000,3000,2,7733,0
1,19,4,30000,3000,4,12290,1
2,23,8,30000,3000,4,8174,0
2,19,4,30000,3000,4,3107,0
2,20,8,30000,3000,3,6555,0
2,25,7,30000,3000,1,12879,1
2,24,4,30000,3000,2,3482,0
1,20,1,30000,3000,3,12239,1
2,23,7,30000,3000,2,11168,1
2,22,3,30000,3000,3,7659,0
2,24,8,30000,3000,2,10137,1
1,18,3,30000,3000,1,12312,1
2,24,1,30000,3000,2,10847,1
1,23,3,30000,3000,2,12963,1
2,23,3,30000,3000,2,3479,0
2,22,4,30000,3000,1,10460,1
1,19,8,30000,3000,3,8768,1
1,19,2,30000,3000,3,7905,0
2,25,4,30000,3000,4,5301,0
1,22,2,30000,3000,4,9873,1
2,19,3,30000,3000,3,4470,0
1,24,1,30000,3000,2,4349,0
2,19,8,30000,3000,2,11836,1
1,25,8,30000,3000,1,7641,0
1,23,5,30000,3000,3,13407,1
2,24,3,30000,3000,2,6974,0
1,22,5,30000,3000,2,5186,0
1,21,6,30000,3000,4,3716,0
2,20,6,30000,3000,2,4186,0
1,18,1,30000,3000,4,6022,0
2,19,2,30000,3000,1,5112,0
2,20,1,30000,3000,1,13099,1
2,23,4,30000,3000,4,10478,1
1,23,8,30000,3000,3,5355,0
2,23,2,30000,3000,2,8888,1
1,23,3,30000,3000,1,11750,1
2,20,5,30000,3000,4,10569,1
2,25,1,30000,3000,2,11852,1
1,23,7,30000,3000,4,10332,1
1,18,4,30000,3000,2,5713,0
1,19,6,30000,3000,2,6939,0
2,22,4,30000,3000,4,5304,0
1,18,6,30000,3000,2,4913,0
1,19,2,30000,3000,2,11809,1
1,21,8,30000,3000,3,12016,1
1,22,8,30000,3000,3,11639,1
1,18,2,30000,3000,1,9912,1
1,18,3,30000,3000,4,12099,1
2,23,6,30000,3000,3,9012,1
2,19,1,30000,3000,1,13726,1
1,24,8,30000,3000,1,11630,1
1,19,6,30000,3000,3,13879,1
2,23,4,30000,3000,3,9083,1
2,20,1,30000,3000,1,6788,0
2,25,4,30000,3000,2,9661,1
2,22,5,30000,3000,4,6258,0
1,25,1,30000,3000,2,3922,0
1,23,4,30000,3000,4,9376,1
1,18,7,30000,3000,3,11064,1
1,18,2,30000,3000,4,7675,0
1,24,7,30000,3000,4,10520,1
2,24,2,30000,3000,1,13751,1
1,19,6,30000,3000,3,9311,1
2,22,4,30000,3000,3,5696,0
2,23,7,30000,3000,1,13156,1
2,20,2,30000,3000,2,8230,0
2,18,3,30000,3000,2,7202,0
2,22,6,30000,3000,4,7763,0
1,19,3,30000,3000,2,8559,1
2,20,4,30000,3000,3,10589,1
1,25,1,30000,3000,4,11290,1
2,21,6,30000,3000,2,7818,0
2,19,8,30000,3000,4,7056,0
1,20,7,30000,3000,3,12942,1
2,23,2,30000,3000,3,4654,0
2,19,1,30000,3000,4,12378,1
2,20,6,30000,3000,3,4601,0
2,20,4,30000,3000,1,10476,1
2,18,5,30000,3000,2,4741,0
2,23,6,30000,3000,4,13953,1
1,18,2,30000,3000,4,10215,1
1,25,7,30000,3000,3,3685,0
1,24,1,30000,3000,4,10078,1
2,21,7,30000,3000,1,11496,1
1,18,2,30000,3000,3,3249,0
1,22,3,30000,3000,4,4899,0
1,22,2,30000,3000,4,8516,1
1,21,4,30000,3000,1,9500,1
1,22,7,30000,3000,1,11853,1
2,18,4,30000,3000,1,4405,0
2,24,4,30000,3000,3,3429,0
1,18,7,30000,3000,2,7272,0
2,19,2,30000,3000,4,13990,1
1,25,4,30000,3000,1,7262,0
1,23,6,30000,3000,1,8812,1
1,19,1,30000,3000,3,12346,1
1,20,1,30000,3000,3,3475,0
1,22,2,30000,3000,2,13316,1
2,18,7,30000,3000,4,3732,0
2,19,6,30000,3000,3,6822,0
2,23,3,30000,3000,3,5728,0
2,22,5,30000,3000,4,4087,0
2,18,2,30000,3000,4,9067,1
1,25,1,30000,3000,3,13645,1
2,18,7,30000,3000,4,7093,0
1,18,2,30000,3000,4,9362,1
1,19,8,30000,3000,1,6849,0
1,20,7,30000,3000,2,11857,1
1,25,7,30000,3000,1,10544,1
1,22,4,30000,3000,2,5152,0
2,22,7,30000,3000,2,10554,1
2,18,6,30000,3000,1,13908,1
1,23,4,30000,3000,4,7298,0
1,24,7,30000,3000,1,10042,1
1,24,3,30000,3000,2,11253,1
1,21,2,30000,3000,4,5867,0
1,20,3,30000,3000,4,7920,0
2,18,5,30000,3000,3,3616,0
1,19,6,30000,3000,4,6186,0
1,24,8,30000,3000,3,5699,0
1,25,1,30000,3000,2,8160,0
2,18,2,30000,3000,2,10980,1
1,19,5,30000,3000,4,12391,1
1,22,8,30000,3000,3,7813,0
1,21,1,30000,3000,3,8345,1
1,20,6,30000,3000,4,11519,1
1,18,1,30000,3000,3,4692,0
2,25,4,30000,3000,1,7442,0
1,21,5,30000,3000,2,10784,1
1,25,2,30000,3000,3,8845,1
2,19,7,30000,3000,1,7958,0
1,25,3,30000,3000,1,9222,1
1,23,3,30000,3000,1,3593,0
2,25,5,30000,3000,3,8371,1
1,24,7,30000,3000,3,3777,0
1,23,6,30000,3000,1,5089,0
1,22,8,30000,3000,2,6154,0
1,24,1,30000,3000,4,6874,0
1,21,2,30000,3000,3,9090,1
1,23,3,30000,3000,2,12970,1
1,23,7,30000,3000,1,4327,0
1,23,4,30000,3000,4,8271,0
2,24,4,30000,3000,2,6715,0
1,22,8,30000,3000,2,3366,0
1,22,2,30000,3000,4,13770,1
1,22,7,30000,3000,2,13353,1
2,19,5,30000,3000,1,10969,1
1,18,3,30000,3000,2,4492,0
1,23,8,30000,3000,3,12020,1
1,22,7,30000,3000,1,4108,0
1,22,1,30000,3000,4,12618,1
1,24,2,30000,3000,4,11331,1
1,25,1,30000,3000,1,5460,0
1,19,4,30000,3000,4,3050,0
2,25,2,30000,3000,1,12357,1
1,22,8,30000,3000,4,10857,1
2,24,8,30000,3000,4,10199,1
2,18,5,30000,3000,3,5592,0
2,19,8,30000,3000,2,12057,1
2,20,8,30000,3000,4,7837,0
1,21,1,30000,3000,2,12153,1
1,20,6,30000,3000,4,12219,1
1,24,7,30000,3000,3,11032,1
2,18,7,30000,3000,4,5501,0
2,21,2,30000,3000,1,5178,0
1,19,7,30000,3000,1,11897,1
2,20,5,30000,3000,3,9394,1
1,24,3,30000,3000,1,3123,0
1,24,3,30000,3000,2,11036,1
2,22,3,30000,3000,1,5700,0
1,20,5,30000,3000,4,6160,0
1,21,2,30000,3000,3,9041,1
2,18,4,30000,3000,1,6018,0
2,18,3,30000,3000,2,8820,1
2,20,4,30000,3000,3,5855,0
1,22,8,30000,3000,4,12854,1
2,23,8,30000,3000,1,10598,1
1,19,2,30000,3000,1,8424,1
2,22,3,30000,3000,4,5237,0
1,23,3,30000,3000,2,10612,1
2,23,4,30000,3000,3,11361,1
2,19,2,30000,3000,4,5568,0
1,18,3,30000,3000,4,10924,1
2,19,1,30000,3000,2,11176,1
1,25,8,30000,3000,1,13177,1
2,21,7,30000,3000,2,10543,1
2,24,3,30000,3000,3,4072,0
2,22,5,30000,3000,1,4334,0
2,25,4,30000,3000,2,11998,1
2,19,5,30000,3000,1,4929,0
1,21,1,30000,3000,1,4074,0
1,23,3,30000,3000,3,10160,1
2,20,2,30000,3000,1,6980,0
2,20,7,30000,3000,3,9658,1
2,25,4,30000,3000,3,4992,0
2,25,5,30000,3000,3,4778,0
2,20,4,30000,3000,4,7922,0
2,22,2,30000,3000,1,10766,1
1,23,1,30000,3000,3,11617,1
1,20,4,30000,3000,3,9675,1
2,24,3,30000,3000,2,5142,0
1,21,8,30000,3000,1,12907,1
1,21,3,30000,3000,1,9019,1
2,24,5,30000,3000,1,10337,1
2,24,6,30000,3000,3,11920,1
2,21,4,30000,3000,2,5917,0
2,25,3,30000,3000,1,9208,1
1,22,2,30000,3000,4,10264,1
2,20,6,30000,3000,2,13625,1
1,22,2,30000,3000,3,4970,0
1,20,1,30000,3000,1,5785,0
1,20,3,30000,3000,1,3764,0
1,25,3,30000,3000,1,7003,0
2,23,5,30000,3000,3,10519,1
1,20,1,30000,3000,2,6548,0
1,23,5,30000,3000,2,8638,1
1,19,4,30000,3000,2,10148,1
2,23,8,30000,3000,1,8093,0
2,18,2,30000,3000,4,8358,1
2,18,8,30000,3000,2,7242,0
2,18,8,30000,3000,2,9923,1
2,22,3,30000,3000,2,3340,0
2,23,5,30000,3000,2,6415,0
1,21,4,30000,3000,3,5173,0
2,24,6,30000,3000,2,9286,1
2,21,2,30000,3000,3,13733,1
1,19,5,30000,3000,3,3207,0
1,21,4,30000,3000,3,3832,0
1,20,6,30000,3000,3,11217,1
1,23,5,30000,3000,3,3136,0
1,23,5,30000,3000,3,5696,0
2,25,2,30000,3000,4,11315,1
1,20,1,30000,3000,3,3676,0
1,24,6,30000,3000,1,3476,0
2,21,6,30000,3000,2,8981,1
1,20,2,30000,3000,2,7057,0
2,18,7,30000,3000,2,7771,0
2,23,1,30000,3000,3,13321,1
1,21,5,30000,3000,3,8013,0
1,19,7,30000,3000,2,3075,0
1,21,5,30000,3000,1,4293,0
1,24,8,30000,3000,2,5914,0
1,23,8,30000,3000,4,4620,0
1,25,2,30000,3000,1,8191,0
2,23,2,30000,3000,3,3018,0
2,19,3,30000,3000,4,12840,1
1,25,4,30000,3000,2,8357,1
2,18,2,30000,3000,2,4485,0
2,23,4,30000,3000,1,10822,1
2,20,1,30000,3000,3,11132,1
1,18,5,30000,3000,4,13049,1
2,21,2,30000,3000,3,3625,0
2,21,1,30000,3000,2,9345,1
2,22,1,30000,3000,2,3778,0
1,21,2,30000,3000,4,7047,0
1,19,8,30000,3000,1,3505,0
2,23,5,30000,3000,2,6853,0
2,24,7,30000,3000,2,4998,0
2,23,3,30000,3000,4,6687,0
2,21,4,30000,3000,3,5538,0
1,25,2,30000,3000,3,6119,0
2,19,4,30000,3000,2,5714,0
2,22,7,30000,3000,3,6011,0
1,19,5,30000,3000,4,9898,1
1,21,7,30000,3000,1,11000,1
1,23,2,30000,3000,1,6134,0
1,24,2,30000,3000,4,3622,0
1,18,5,30000,3000,4,10469,1
2,20,6,30000,3000,1,9615,1
2,23,7,30000,3000,2,11441,1
2,24,8,30000,3000,4,8556,1
1,19,2,30000,3000,3,9428,1
2,21,8,30000,3000,3,9001,1
2,19,1,30000,3000,3,13976,1
1,24,8,30000,3000,3,12466,1
1,23,6,30000,3000,4,9924,1
2,21,6,30000,3000,3,8569,1
1,18,3,30000,3000,1,4065,0
1,19,7,30000,3000,1,5254,0
2,23,2,30000,3000,2,5361,0
1,22,6,30000,3000,2,3758,0
2,23,2,30000,3000,3,7733,0
2,21,4,30000,3000,2,13779,1
2,20,5,30000,3000,3,5258,0
2,19,5,30000,3000,3,5755,0
2,18,3,30000,3000,4,6638,0
1,19,8,30000,3000,2,9316,1
1,21,2,30000,3000,2,11043,1
1,24,8,30000,3000,3,10536,1
1,18,1,30000,3000,3,4760,0
1,18,4,30000,3000,1,11238,1
