gender,age,city,institution,userexperience
19,21,17,42,537
15,22,1,49,788
13,20,19,27,175
5,25,12,16,59
13,18,1,32,948
15,18,9,36,766
14,26,14,50,699
6,21,14,54,417
20,19,19,12,463
18,21,2,60,300
2,19,18,25,360
5,23,7,15,828
8,21,5,31,611
12,23,13,18,954
14,19,7,55,99
17,19,15,15,690
6,24,8,17,984
11,23,18,34,165
4,23,11,26,63
20,18,15,54,36
18,23,18,26,884
10,18,20,50,841
19,18,2,54,759
4,18,6,9,732
5,25,19,4,177
15,26,17,56,960
20,21,1,28,778
10,26,8,58,415
18,25,18,43,233
14,18,2,22,541
2,20,1,36,993
11,24,12,36,749
10,23,1,7,70
12,21,18,32,465
2,19,1,47,713
10,21,6,44,949
5,23,8,28,534
17,22,13,1,167
20,24,6,25,46
1,19,1,17,887
15,20,8,28,485
12,21,9,56,246
3,25,9,27,316
9,24,19,27,282
13,26,2,22,368
17,24,6,5,966
2,20,5,9,222
1,19,12,40,82
9,23,10,47,23
9,25,16,37,106
17,18,2,24,356
12,23,9,58,999
2,25,12,30,417
12,22,19,48,805
19,25,19,25,630
8,18,15,12,176
6,25,20,44,39
14,26,7,1,330
12,23,3,14,56
3,18,4,14,106
15,18,10,10,282
20,21,15,8,237
8,24,6,21,521
12,26,5,44,461
20,22,10,54,319
2,22,3,24,226
19,26,2,55,439
16,23,17,5,98
19,19,3,54,43
3,26,13,43,248
20,23,17,16,831
12,18,2,1,58
16,21,3,14,864
12,18,12,36,222
13,20,8,31,711
18,24,11,35,546
17,26,8,17,443
20,20,2,44,780
8,25,9,21,547
18,26,7,12,549
1,20,2,48,26
6,24,18,56,518
13,20,15,18,323
12,20,19,7,108
5,20,3,24,503
12,22,15,40,343
13,23,17,18,377
15,26,18,33,181
18,26,2,32,316
13,22,5,26,418
11,25,20,43,830
4,26,16,46,161
1,24,15,5,162
2,18,19,40,535
11,20,16,51,677
5,22,1,18,773
1,18,20,46,166
15,20,19,14,594
16,19,15,49,25
12,18,14,26,730
9,18,12,42,99
10,24,18,24,911
1,26,17,27,525
13,19,15,49,136
4,18,2,18,261
8,20,6,25,744
5,26,16,29,642
7,18,19,5,894
15,22,20,49,712
16,23,16,58,325
13,20,8,26,835
1,22,4,49,639
3,25,2,20,354
12,25,3,59,201
5,20,3,58,685
13,20,17,40,998
7,19,5,6,122
10,20,2,2,168
18,23,13,5,60
17,20,5,41,450
17,19,5,8,201
9,26,7,11,203
5,25,4,20,217
6,21,8,45,393
5,25,15,41,178
11,26,9,12,831
1,25,3,35,332
18,18,3,43,405
2,18,15,50,181
17,25,13,59,621
9,25,15,17,731
16,24,5,47,738
10,26,5,59,790
14,24,8,36,8
13,19,8,8,203
11,19,11,15,53
12,19,4,47,571
14,26,16,21,103
6,20,17,48,648
10,19,2,47,376
17,25,5,48,676
17,24,3,23,63
20,19,3,29,68
2,19,19,11,669
7,25,3,15,488
3,21,19,21,704
9,25,6,55,922
8,25,14,49,685
1,23,10,55,115
10,22,7,38,26
3,23,16,39,343
11,25,1,8,626
15,24,8,33,370
14,23,10,44,535
2,21,8,59,320
2,24,14,5,411
14,21,5,22,204
10,20,7,34,357
16,20,14,10,647
5,26,11,16,578
7,24,19,12,594
3,18,14,33,685
19,18,6,21,753
4,22,2,21,915
20,24,16,27,799
15,25,7,52,276
15,24,9,53,779
14,18,16,37,151
12,23,15,37,340
13,24,9,57,26
2,19,2,33,663
3,22,20,59,926
15,24,19,24,864
10,18,20,50,794
18,24,19,46,677
10,18,19,40,755
5,20,18,56,393
14,19,16,58,56
3,19,10,9,183
19,20,20,19,144
18,25,20,54,250
5,26,20,7,120
12,26,15,22,580
11,25,18,48,996
3,19,11,39,557
12,24,4,2,920
12,23,7,36,790
17,22,20,19,617
1,26,5,11,225
7,23,18,32,831
15,18,9,20,67
1,18,2,35,924
13,22,17,22,342
19,26,19,13,736
13,22,4,47,819
11,22,3,20,343
13,24,13,21,489
4,20,10,41,191
18,18,12,28,43
4,21,1,10,213
8,20,10,18,806
12,21,2,7,197
10,25,6,31,630
8,21,11,26,480
12,20,17,36,773
4,23,6,12,738
14,18,12,36,21
11,23,15,20,542
2,22,1,51,939
17,21,14,55,799
18,26,13,54,401
4,19,6,39,845
1,21,2,29,950
18,26,16,54,948
5,25,17,47,135
5,19,11,23,919
8,25,3,42,493
3,24,8,28,973
18,20,6,37,315
4,19,16,14,218
6,26,10,49,232
1,23,6,48,563
10,21,3,54,890
8,20,16,7,685
2,19,6,48,180
18,24,1,18,852
18,22,19,16,570
10,24,8,7,664
2,21,10,34,416
6,22,11,12,154
11,26,1,10,280
20,24,7,33,339
17,26,3,47,183
12,24,3,56,126
15,18,3,20,626
18,25,16,58,393
14,20,12,37,256
12,18,20,26,114
20,18,19,37,690
17,19,6,26,797
4,23,19,38,951
7,19,11,59,115
8,22,2,50,791
11,24,1,44,906
15,26,16,53,475
8,21,13,12,922
20,22,4,22,262
3,23,19,24,15
16,25,4,29,403
3,25,15,19,704
4,26,13,2,182
13,18,12,38,465
3,25,18,6,842
1,18,10,31,909
12,25,18,19,405
12,18,20,31,344
8,24,10,17,336
13,26,10,28,849
12,21,6,24,971
10,21,9,55,306
4,22,4,49,729
14,23,6,1,427
4,20,10,57,915
8,26,13,27,298
10,20,13,30,71
4,25,8,23,861
8,24,20,21,347
14,20,12,18,577
5,23,15,57,818
6,23,13,34,397
14,24,1,15,931
17,21,6,38,366
15,22,1,1,485
15,18,7,60,693
18,26,11,2,992
20,23,11,13,561
3,26,18,53,923
10,25,5,51,367
17,23,11,8,718
11,20,17,29,34
16,18,4,54,756
14,18,1,50,563
18,19,14,36,742
7,23,3,6,548
7,23,15,38,494
19,24,20,47,540
19,19,2,38,704
9,23,11,24,607
4,23,11,55,134
14,22,19,58,603
17,18,6,32,343
18,22,10,45,515
6,19,17,59,361
16,23,3,50,240
11,19,5,58,971
19,26,2,26,795
20,19,16,59,364
7,19,19,8,961
10,21,20,18,658
8,26,18,45,589
6,25,13,21,309
13,23,18,60,611
9,24,12,37,956
8,24,15,17,230
5,19,12,8,983
4,22,11,42,239
9,21,8,53,236
7,25,19,50,239
18,18,10,37,667
16,18,16,49,745
1,25,19,60,423
10,23,4,2,771
20,23,9,6,601
13,18,17,43,278
9,26,1,60,865
4,20,18,15,811
12,24,4,47,124
3,23,15,14,372
17,22,19,22,144
17,25,11,40,332
8,26,2,51,263
19,20,6,30,62
14,25,8,41,768
5,24,14,44,136
18,23,7,19,717
11,20,20,45,141
9,21,12,27,902
16,21,11,11,800
9,25,4,30,101
13,24,18,25,792
15,25,10,18,808
4,18,15,12,756
16,20,3,59,191
5,21,1,56,228
20,25,19,35,848
6,18,2,5,35
6,21,14,41,825
7,18,10,7,869
20,21,15,33,247
16,26,4,25,625
16,25,4,30,319
14,23,1,3,20
7,26,10,22,235
20,25,3,49,1000
20,20,5,20,520
9,22,12,25,294
19,26,14,42,234
8,24,3,26,117
19,26,4,52,84
2,25,11,10,618
12,20,4,13,206
5,23,12,3,529
16,18,8,23,274
10,22,5,44,674
19,21,8,2,363
6,24,12,24,584
9,25,19,15,812
3,23,3,45,776
15,25,19,12,251
9,26,6,25,768
13,18,9,55,311
13,22,8,21,420
2,20,17,15,514
7,22,14,17,513
13,26,1,25,58
15,18,1,46,50
5,20,4,32,806
4,20,7,41,844
15,26,19,39,960
18,22,13,47,922
14,20,19,26,129
10,24,10,39,82
11,21,13,3,820
13,26,4,48,453
4,18,4,2,257
5,21,9,13,606
14,19,17,39,765
17,23,6,31,591
18,26,1,9,432
14,20,18,1,934
20,24,6,18,917
18,18,8,41,431
11,26,12,40,734
11,23,17,12,55
13,20,6,58,628
19,22,9,21,144
2,19,6,41,392
2,22,18,42,95
5,22,20,46,343
1,22,7,4,533
7,25,14,13,23
17,20,6,38,80
19,20,10,39,610
18,20,5,1,151
2,23,12,37,517
15,18,7,35,102
3,23,16,2,235
20,24,13,42,533
2,21,12,34,759
7,18,6,41,970
5,23,4,4,974
12,25,14,11,314
10,26,11,38,312
12,23,19,52,392
10,23,20,23,269
9,26,6,15,151
3,26,4,20,320
17,23,18,14,814
20,25,4,41,825
13,18,2,44,279
13,22,14,4,928
1,21,13,52,109
20,25,13,39,782
4,25,6,37,34
9,23,15,29,487
14,22,16,36,361
6,26,14,5,229
5,19,7,20,974
9,18,7,5,392
16,19,14,27,930
18,22,1,55,802
8,24,1,54,89
10,18,9,15,129
12,25,15,12,742
17,25,15,5,292
15,23,17,47,682
5,23,15,38,231
13,26,17,19,638
1,25,12,39,289
9,25,20,56,447
14,21,10,9,189
16,22,7,29,807
9,19,11,5,295
12,18,6,51,787
13,23,7,49,688
1,25,15,14,395
7,20,20,18,340
1,18,18,60,519
16,24,12,16,148
2,23,13,47,19
10,24,4,6,13
20,23,17,47,234
11,21,11,30,550
14,23,5,9,549
14,19,10,49,788
15,19,14,43,307
19,24,16,60,582
6,19,16,10,893
5,26,16,57,825
7,18,9,16,973
2,22,13,45,672
13,26,7,18,15
17,19,14,48,443
14,22,14,3,989
16,21,12,48,21
8,24,3,27,744
18,25,7,35,900
3,22,8,33,352
8,21,16,24,61
7,22,10,12,765
20,18,2,35,353
14,23,18,25,708
8,21,4,47,578
20,25,3,25,630
6,26,8,6,482
15,21,1,12,390
18,21,6,58,776
11,20,9,26,155
16,18,6,16,298
13,25,14,24,385
12,18,8,30,407
19,22,12,8,153
13,22,19,39,849
2,23,7,9,788
19,23,5,15,903
14,22,15,30,69
19,25,13,5,679
10,25,1,41,129
9,24,10,35,719
5,26,6,50,317
2,20,9,32,757
15,25,16,44,978
9,22,5,13,302
5,24,15,45,311
10,21,6,57,393
6,24,5,49,336
5,26,14,23,528
2,25,17,52,165
15,23,19,26,199
6,23,15,20,897
9,23,14,16,814
20,22,16,8,512
17,18,2,38,518
1,21,10,44,188
13,24,16,3,480
16,25,4,16,541
1,19,16,27,444
4,19,8,25,997
14,23,8,33,756
9,21,20,2,501
14,19,13,58,520
9,26,6,58,123
17,26,18,31,261
8,19,13,51,414
9,26,18,30,979
18,18,9,54,323
18,20,1,40,818
1,20,10,29,959
9,25,5,39,319
17,26,8,8,992
14,25,20,45,567
19,24,20,20,805
10,18,3,47,431
20,23,6,24,760
12,22,11,27,468
2,19,7,60,541
10,23,13,42,474
18,20,3,34,100
5,18,20,29,22
7,23,20,46,689
7,25,11,16,421
1,22,12,42,883
18,23,9,19,788
10,21,18,37,606
5,26,3,41,331
19,22,10,2,926
15,23,6,2,564
20,20,2,23,720
8,26,13,9,541
11,19,2,16,549
10,18,4,9,992
4,19,10,59,614
6,25,10,39,727
7,23,13,47,718
13,21,15,58,714
14,24,7,45,839
9,20,5,6,645
6,22,7,26,278
13,19,2,50,756
4,23,8,7,29
2,22,1,3,539
5,26,19,8,80
14,26,13,33,251
5,20,2,8,686
2,18,9,48,226
11,18,11,45,385
6,20,18,18,669
14,18,13,35,949
2,18,11,54,993
9,24,1,29,390
9,26,17,4,931
19,23,17,48,476
16,24,8,4,861
18,26,12,17,144
15,24,15,59,728
10,25,10,59,13
7,19,3,18,616
3,23,11,5,633
20,22,11,26,846
5,21,18,30,354
16,21,19,30,699
8,19,8,49,82
9,22,10,58,787
9,22,16,46,976
5,24,7,42,106
13,23,7,41,605
8,24,10,53,930
20,23,3,32,257
19,20,14,13,335
13,24,16,34,926
8,22,13,41,628
6,18,5,17,517
20,20,12,29,355
1,26,17,16,271
19,22,8,12,556
19,18,5,7,100
16,21,8,13,2
1,21,18,56,861
5,26,7,54,25
3,21,8,47,589
3,26,11,16,587
13,22,12,35,529
15,26,1,4,897
20,23,4,40,648
10,26,10,37,837
12,26,7,30,976
14,19,19,32,536
13,26,12,34,817
2,24,6,9,922
2,22,3,12,193
5,19,1,49,81
6,20,4,53,344
9,19,12,25,368
10,19,12,31,932
16,18,17,13,81
9,26,16,36,511
20,18,2,11,719
8,26,11,25,371
10,23,8,43,117
12,23,10,33,126
16,18,10,57,440
11,25,6,14,281
9,23,3,30,902
20,18,14,44,80
5,19,8,26,907
1,21,12,16,70
7,25,8,16,444
20,20,12,34,472
14,23,1,14,17
20,21,10,10,274
12,19,5,57,384
11,21,1,27,577
19,18,11,30,416
20,25,3,58,170
14,26,20,21,251
5,18,14,10,585
18,24,5,43,200
4,24,6,27,367
5,19,7,45,4
6,22,12,29,311
19,25,7,38,668
19,19,6,35,382
9,26,2,42,162
3,18,15,47,913
16,24,9,29,13
7,22,16,25,118
1,24,10,1,786
10,25,20,52,682
11,20,3,52,380
8,21,10,52,818
1,18,11,43,494
1,21,13,8,106
1,26,2,60,732
13,18,12,55,247
14,20,14,57,756
3,20,2,7,481
18,24,3,30,533
10,25,13,18,232
6,23,18,22,783
16,24,3,57,84
11,26,3,18,665
15,24,6,36,415
3,22,10,4,226
10,23,18,60,642
1,23,12,41,580
17,22,20,10,27
11,22,11,5,48
5,26,7,42,766
9,24,13,39,865
10,25,15,39,854
13,23,3,2,930
16,20,16,23,498
4,19,9,59,969
14,21,4,18,536
17,21,13,11,259
1,25,10,17,236
7,18,11,16,169
17,19,13,30,879
4,18,4,4,619
9,23,2,19,115
4,23,17,33,586
7,25,19,46,528
1,21,14,6,703
5,19,13,29,835
1,24,11,29,108
15,18,16,4,553
17,23,19,27,427
19,25,18,47,924
3,24,1,6,544
3,21,6,25,436
15,21,3,20,879
19,20,1,6,950
5,19,9,19,699
16,24,9,15,586
14,23,11,50,990
20,20,8,43,396
2,25,15,11,425
5,25,15,20,781
3,24,8,35,219
10,20,2,24,392
10,22,12,26,375
20,26,10,58,325
13,18,10,32,944
15,21,4,58,231
6,19,15,52,368
4,21,14,13,348
14,20,6,35,54
12,22,16,43,738
20,21,15,28,952
8,19,9,10,364
14,20,16,12,679
12,24,7,22,607
4,21,8,28,43
10,19,1,48,436
7,18,19,48,243
7,20,9,9,900
11,20,14,24,817
16,19,13,46,975
6,21,18,26,811
11,20,1,35,972
6,18,2,13,334
8,26,5,19,195
1,24,1,37,314
10,25,2,44,734
19,21,13,18,67
11,19,17,14,851
10,25,8,34,336
5,20,6,2,450
6,24,3,27,634
1,19,3,57,934
11,20,6,43,547
3,25,8,24,253
16,20,18,41,273
4,26,3,53,191
19,21,14,50,464
11,21,16,19,955
2,23,9,1,736
15,23,12,31,113
13,20,7,21,408
2,20,5,16,607
4,26,10,50,818
16,26,10,43,72
6,24,14,5,23
8,23,13,52,81
6,23,5,2,317
9,18,4,3,626
14,24,5,14,32
13,18,9,11,953
4,24,8,46,32
19,22,17,55,285
11,24,18,12,75
11,26,20,19,422
17,22,1,14,64
8,26,18,8,550
9,26,2,3,654
18,25,4,2,252
14,22,7,34,553
14,24,11,52,1
9,23,1,23,143
5,19,1,48,872
2,26,20,50,738
14,20,16,41,110
15,20,14,41,791
1,22,3,41,644
10,20,1,3,775
9,22,7,16,985
1,19,7,40,206
2,25,18,40,647
5,21,10,9,166
5,19,15,17,534
6,24,12,19,858
4,18,17,19,832
3,26,5,55,617
5,22,11,17,475
17,25,19,27,872
19,25,6,43,858
2,21,14,38,828
19,21,17,52,207
11,23,3,40,858
9,23,15,42,513
11,22,5,1,255
13,18,16,40,387
18,23,1,17,65
1,22,13,52,589
2,26,2,26,577
11,23,2,13,554
19,20,16,59,301
15,23,14,21,574
20,24,1,40,360
2,19,7,43,479
7,25,15,30,552
19,18,14,16,996
5,22,7,23,368
15,24,16,10,82
6,22,3,24,634
3,18,11,29,94
16,18,18,54,286
11,21,3,35,636
19,19,13,42,466
5,19,6,18,143
20,18,4,18,997
3,24,9,1,105
6,24,15,25,390
18,18,15,44,538
5,26,2,49,896
4,20,12,15,405
2,24,7,15,96
14,19,13,16,691
15,19,7,31,444
10,23,11,43,790
11,21,18,35,213
4,18,7,43,186
4,24,5,24,963
5,24,18,43,642
7,20,18,50,375
2,22,8,6,494
20,23,7,42,710
3,22,10,43,878
9,24,13,57,510
20,20,13,44,398
17,20,1,6,670
19,18,9,36,645
13,21,17,20,461
14,23,19,13,322
7,24,10,6,194
18,21,9,9,648
18,18,12,1,220
16,23,17,21,801
4,23,17,7,957
3,26,9,41,425
12,18,8,22,279
15,21,7,13,241
13,26,4,3,181
17,19,5,37,701
6,21,20,50,133
17,19,4,34,657
19,24,7,26,90
17,19,16,5,963
10,18,16,2,828
1,23,16,22,275
14,18,7,14,679
6,25,12,56,693
2,21,8,58,813
2,21,13,23,50
19,23,19,37,201
9,25,3,60,393
19,23,1,39,878
11,22,4,41,112
15,23,17,52,850
19,25,3,56,380
7,19,19,56,828
14,26,3,22,985
20,21,20,46,326
13,24,11,44,342
12,21,2,25,560
14,18,14,13,223
12,25,9,11,489
15,23,5,35,102
8,23,14,44,179
7,24,11,30,504
6,18,12,4,590
15,19,19,7,764
17,26,7,17,511
5,24,10,24,401
10,25,10,10,892
18,25,2,38,77
2,20,1,12,180
18,25,7,47,485
11,25,8,39,720
1,19,2,45,296
1,21,12,59,879
11,25,3,46,838
12,21,4,6,939
19,20,13,38,616
6,21,1,44,392
6,26,15,7,611
13,20,13,2,685
1,20,5,10,895
5,22,8,46,481
7,22,17,34,33
12,22,4,49,344
20,19,7,45,772
12,25,14,57,744
19,23,9,7,727
14,19,18,34,881
4,21,17,35,502
18,24,5,46,616
13,22,16,19,134
2,22,3,60,468
3,25,15,7,228
16,21,16,52,526
10,24,1,15,86
6,23,15,54,810
3,20,2,58,555
7,18,19,38,82
15,24,13,60,928
11,19,12,35,435
17,19,4,3,809
2,26,3,28,177
13,22,10,44,547
8,24,7,58,555
15,22,2,49,62
20,24,7,45,484
15,20,11,6,90
13,25,6,58,644
19,24,5,18,809
12,19,20,48,362
19,22,17,28,688
7,23,9,20,43
17,26,19,5,259
7,23,14,30,878
11,23,18,37,139
11,21,12,41,756
2,26,20,16,950
3,20,2,39,17
10,25,20,40,474
10,18,14,60,426
6,22,6,24,433
11,22,14,23,429
13,22,11,9,555
12,21,7,16,973
18,24,7,38,300
4,20,19,48,206
1,19,2,12,733
17,24,1,42,607
11,19,2,39,663
13,26,6,13,511
8,26,12,51,39
16,23,14,55,251
17,18,15,37,887
15,18,1,30,269
10,22,9,41,104
15,25,14,40,18
12,19,6,9,355
2,22,7,16,773
1,22,20,2,927
4,20,6,11,612
1,19,19,56,184
17,23,3,48,394
3,24,12,10,711
14,24,10,28,664
18,20,9,15,132
19,21,19,25,734
13,23,20,46,866
2,20,7,57,902
18,24,1,59,87
11,18,18,58,891
11,23,5,20,29
19,24,9,31,522
6,24,15,45,28
11,18,4,46,291
12,18,6,38,148
10,23,6,36,98
18,22,20,11,329
6,21,3,59,90
11,24,9,12,526
5,23,14,14,454
6,24,15,28,919
17,23,10,24,568
5,23,10,36,851
1,26,14,26,330
10,25,18,60,89
8,23,13,16,210
13,22,9,30,401
2,23,13,24,992
18,22,3,3,979
2,19,14,14,138
14,20,7,40,351
13,22,7,3,126
2,24,8,24,286
2,21,15,10,841
2,24,6,13,895
19,18,15,5,406
4,21,10,48,549
8,26,7,10,636
9,18,19,31,181
11,21,8,42,856
14,25,20,50,513
14,25,15,60,884
3,22,13,30,747
15,24,18,30,66
11,18,16,40,977
13,26,16,19,335
1,20,15,2,797
4,23,1,38,990
9,24,5,21,883
6,25,5,60,232
12,24,15,10,342
13,18,13,25,41
9,22,14,15,577
9,25,6,26,166
2,25,11,33,582
7,20,10,36,927
4,24,5,12,552
13,20,4,45,392
9,22,3,39,908
9,24,9,27,992
10,22,17,2,292
4,20,10,7,651
2,18,14,27,496
17,18,20,5,799
12,25,3,30,760
7,23,12,45,11
5,24,10,5,25
17,22,10,5,408
1,24,13,27,673
6,19,13,20,3
9,23,11,32,925
9,26,1,52,367
8,20,13,46,321
16,24,3,37,248
11,26,14,17,884
18,20,4,26,388
12,22,13,58,207
1,21,16,29,277
10,24,11,43,802
5,22,15,53,996
10,22,5,42,747
1,26,2,46,280
11,22,17,21,753
15,20,10,55,710
18,24,9,33,813
16,24,1,17,316
3,23,20,49,428
19,21,1,35,18
10,20,13,18,402
13,19,1,53,985
4,21,4,8,481
13,22,12,49,24
11,20,4,1,483
1,25,2,53,28
14,21,16,37,524
18,23,8,27,978
7,20,13,53,214
12,19,3,53,295
13,26,2,28,510
1,19,4,8,855
4,18,12,51,723
20,26,10,4,16
20,23,4,57,276
12,26,5,15,690
16,22,12,23,724
19,20,2,33,780
5,23,18,17,529
8,26,12,13,390
11,20,20,6,202
19,23,11,40,271
14,18,9,25,12
4,21,11,41,534
20,26,6,43,438
20,20,20,50,801
15,24,20,2,818
11,18,19,35,431
17,22,16,10,551
20,19,19,6,21
1,20,3,16,948
17,19,11,55,70
6,22,15,18,486
1,22,3,52,505
10,20,16,2,562
4,21,2,17,330
5,21,5,3,26
11,18,20,6,242
15,26,11,29,426
1,20,9,50,73
20,18,9,33,898
6,23,12,59,455
7,23,16,33,9
7,19,7,38,604
17,23,11,11,676
6,25,10,19,636
20,19,20,31,309
9,21,15,46,233
16,22,9,31,42
16,20,12,60,195
18,24,2,4,708
8,26,20,54,368
11,18,15,21,769
4,18,18,51,247
18,20,20,48,210
19,21,7,39,545
15,21,6,35,405
5,19,19,2,9
20,22,10,56,801
16,21,11,44,345
3,24,4,50,501
14,18,16,52,632
14,18,4,43,354
17,23,9,45,553
19,20,4,47,209
12,19,5,50,713
3,25,19,51,965
3,19,8,25,956
4,23,12,45,284
8,18,8,38,152
1,22,5,55,538
20,25,20,33,882
1,20,13,56,411
2,18,20,9,208
18,23,13,30,978
6,25,13,2,852
10,18,19,41,337
18,26,5,56,306
12,18,7,36,742
11,24,19,11,828
11,26,9,8,717
19,19,15,19,37
12,20,18,36,670
20,25,4,29,530
8,18,10,40,941
16,18,16,38,411
9,23,20,16,872
17,23,9,48,872
20,25,19,27,662
4,24,9,7,563
18,25,9,33,103
16,22,11,1,868
10,20,7,39,457
18,23,10,50,191
7,19,9,44,908
19,22,10,46,43
15,22,8,28,828
20,23,17,6,453
16,18,19,35,674
7,24,10,5,668
14,25,18,2,580
20,24,15,58,205
9,23,7,58,333
5,21,16,19,673
6,23,14,20,53
9,19,18,3,152
5,24,7,51,315
11,21,15,1,31
11,21,1,9,797
4,23,12,29,893
6,25,2,44,689
8,23,9,9,190
20,24,2,40,568
6,20,17,49,912
2,25,8,28,538
10,22,4,21,69
16,22,18,20,531
9,24,15,27,822
12,24,13,39,3
6,21,2,38,578
6,18,8,43,10
1,18,17,50,323
3,24,4,37,960
4,25,7,31,155
10,20,6,43,141
16,21,5,20,622
17,26,17,56,314
17,23,15,8,884
13,24,10,16,47
19,22,18,10,758
7,24,9,17,671
3,24,15,1,168
13,20,3,1,873
17,24,13,57,216
1,22,8,32,241
17,21,14,29,983
19,18,7,20,543
18,25,1,45,587
13,19,1,26,48
5,20,6,18,941
1,18,7,3,953
8,20,11,49,58
2,22,11,12,484
5,19,1,35,7
17,18,16,52,877
16,18,18,30,554
8,20,14,56,602
13,23,13,50,93
12,24,12,5,921
15,22,2,37,588
19,19,14,25,242
3,21,9,26,223
20,26,3,29,525
3,18,7,35,574
17,25,10,33,703
6,20,9,55,347
16,20,8,12,898
13,24,16,9,444
4,20,8,10,922
20,21,8,27,743
7,20,6,45,156
3,20,9,3,958
4,23,17,29,340
20,22,17,2,909
14,24,6,26,223
10,23,11,52,726
8,22,6,23,407
6,18,11,25,615
4,25,1,20,764
10,20,10,19,59
16,26,5,59,608
11,23,14,34,789
8,23,10,59,177
20,26,2,1,919
6,19,15,37,157
20,25,4,27,883
20,23,4,3,314
2,25,14,27,882
7,18,9,43,944
15,22,9,58,605
12,23,19,31,540
9,22,8,50,48
4,20,13,25,603
16,18,16,55,476
14,22,13,10,682
12,22,4,40,719
18,24,6,45,989
15,26,9,29,106
5,22,20,22,586
8,20,5,25,139
7,25,11,28,269
10,21,10,37,836
8,26,1,55,39
7,25,19,10,18
1,24,15,54,990
9,21,6,35,472
1,20,10,23,14
16,26,13,53,374
1,25,4,35,683
8,26,3,47,453
11,19,14,48,522
7,26,16,6,390
8,19,11,14,573
6,25,20,4,453
17,23,13,28,649
3,21,1,56,708
19,23,16,41,971
17,20,1,10,978
10,18,9,16,827
1,20,4,56,58
5,19,11,30,66
16,26,3,1,776
19,26,9,31,980
5,26,16,11,591
3,24,18,53,899
9,26,6,53,818
17,20,7,16,279
14,25,7,23,139
14,18,14,60,826
2,21,15,38,961
18,25,14,7,426
17,19,1,18,467
4,20,15,18,959
8,19,8,4,758
20,19,8,16,880
9,23,6,44,923
4,18,7,20,151
15,19,20,17,557
13,26,13,41,21
7,25,7,43,418
6,18,7,52,922
7,26,5,29,868
10,23,13,9,425
19,21,3,31,557
20,22,6,13,800
20,25,15,55,208
3,21,20,20,353
5,22,19,23,570
6,25,15,55,469
15,18,11,50,631
4,18,11,31,688
12,18,11,6,725
17,24,9,12,209
20,18,3,48,623
12,19,14,11,908
3,26,11,13,444
10,25,7,24,909
11,25,17,27,684
3,25,13,6,584
12,22,10,11,159
10,23,7,51,244
1,22,4,48,101
18,20,8,11,595
13,24,10,37,524
9,18,9,33,327
13,25,9,56,458
3,18,2,16,234
1,23,6,50,742
10,23,18,10,129
16,19,12,3,633
11,24,17,28,80
18,22,20,11,714
13,24,14,45,808
14,20,8,23,212
19,24,2,42,854
7,20,16,2,918
4,25,8,4,521
7,20,11,59,31
3,20,1,12,245
9,22,14,7,354
2,25,19,44,274
6,19,20,56,247
11,19,14,39,839
4,23,15,53,827
7,20,6,8,619
18,25,1,57,793
2,22,11,14,421
17,18,15,9,762
13,26,9,40,583
17,22,14,52,589
17,18,14,34,333
18,24,12,49,693
6,26,8,38,548
16,21,2,43,453
12,19,11,6,217
9,19,9,55,310
16,21,13,24,82
13,22,1,47,751
3,23,11,6,497
8,25,14,37,651
1,19,5,21,122
14,19,11,26,341
7,24,18,55,660
11,24,17,7,189
14,20,16,28,130
11,21,12,36,711
1,18,1,11,620
11,24,4,8,663
19,25,6,34,131
14,23,1,47,440
5,20,16,52,425
2,24,9,10,599
6,22,13,48,272
10,24,18,17,472
1,22,13,10,598
7,26,11,41,78
19,22,16,43,56
17,22,3,28,476
12,23,11,17,956
1,18,7,3,141
6,21,20,18,137
4,19,8,41,747
17,26,14,20,765
1,22,9,45,961
15,19,10,55,488
10,19,1,14,822
15,18,7,6,725
5,20,10,41,609
4,21,6,34,6
19,25,7,44,334
17,26,10,1,551
6,25,11,34,876
6,26,15,31,425
12,26,4,4,198
8,26,12,35,829
6,25,3,3,469
12,23,1,46,102
12,24,6,38,91
1,23,15,2,848
12,18,3,48,900
1,25,2,34,731
5,21,17,3,21
10,22,17,43,546
8,23,9,30,661
13,23,12,22,430
18,22,15,48,709
2,19,3,46,634
2,22,6,14,489
1,21,17,35,74
10,19,1,17,980
16,24,6,26,519
18,18,6,40,950
15,18,18,50,968
20,18,16,4,435
12,23,17,22,443
12,23,2,6,126
6,26,19,19,621
8,25,7,26,974
13,22,11,42,782
20,23,11,32,101
11,26,16,25,948
6,22,20,56,189
15,18,7,40,823
6,24,14,23,501
1,25,13,49,728
8,24,8,34,445
15,26,12,53,957
10,24,1,36,872
12,20,16,45,192
13,21,3,54,636
6,22,4,10,195
7,21,18,14,464
16,23,1,40,433
17,22,12,39,863
16,22,9,34,202
8,23,4,49,16
14,26,14,35,27
14,19,15,18,47
14,26,2,60,654
18,18,16,57,494
4,23,10,19,895
8,20,1,31,298
20,25,16,30,960
11,25,1,59,291
20,18,1,45,885
5,23,12,43,665
2,24,6,44,738
5,23,15,35,674
1,26,10,42,602
16,19,1,26,935
7,19,7,57,794
8,25,14,41,498
15,21,18,35,784
7,21,15,20,913
19,19,10,54,175
2,24,13,12,545
8,18,19,48,750
13,24,5,23,548
20,21,6,23,107
14,22,10,51,985
14,19,4,35,637
20,21,18,39,449
2,22,17,13,590
