wage,costliving,gender,age,branch,userexperience,city,competence,merite
13841,1932,1,21,2,1,1,4,1
14909,1484,1,19,1,96,6,1,1
7451,1532,1,18,2,12,4,1,4
13536,1788,1,17,1,76,1,2,2
4497,771,1,19,2,76,6,1,1
8307,748,1,21,2,25,2,4,3
6725,637,1,17,1,23,1,1,2
9453,1177,2,21,1,10,4,4,4
9717,1124,2,17,1,58,3,2,4
14410,1813,1,17,1,48,6,1,3
12026,1474,2,18,1,89,1,4,3
6225,871,2,21,2,99,2,4,4
10521,793,2,17,2,99,4,1,4
7557,1266,1,19,1,51,1,4,3
5351,992,2,21,2,24,6,4,3
6551,1867,2,17,1,60,1,1,3
11788,1026,1,19,1,85,4,4,2
9851,1086,1,20,2,47,5,3,4
6675,1247,1,20,2,66,6,1,3
14356,1661,1,20,2,21,6,1,1
14324,1131,2,21,2,97,4,1,3
6039,851,1,20,2,72,4,1,1
7306,1529,1,21,1,30,3,1,4
14161,1050,1,20,2,50,6,3,3
4759,842,1,19,1,44,4,2,3
6245,1529,2,20,2,36,4,2,4
14672,1414,2,18,1,100,5,4,2
9786,2074,2,18,2,33,2,3,4
14961,1612,1,17,1,62,3,2,2
6635,1019,1,17,1,97,2,3,4
5183,1714,1,18,2,63,4,1,3
10198,1485,1,17,2,41,6,3,4
6228,1809,2,17,1,88,1,3,3
4394,1172,1,17,1,52,5,3,1
13353,1997,2,18,1,19,4,3,4
11172,834,2,20,1,81,4,3,1
14699,1381,1,18,2,94,6,2,2
10750,633,1,19,1,97,5,1,1
12358,932,2,21,1,35,6,4,1
4579,1550,1,19,1,36,5,4,1
12547,1154,2,17,2,77,2,1,2
10205,996,2,18,1,64,5,1,3
5334,1934,2,18,1,23,5,4,2
14111,1228,1,19,2,29,1,1,4
14691,1223,1,17,2,38,3,2,1
6546,1926,2,17,2,65,1,4,3
13501,963,1,21,2,90,6,1,2
12872,1858,1,18,2,9,4,1,2
12135,1145,1,19,2,64,6,3,2
5033,2061,1,20,1,69,2,4,1
9364,603,1,17,2,99,5,4,3
12723,618,2,19,2,22,2,4,1
9919,1953,1,20,2,49,4,4,1
7394,1964,1,21,1,25,6,3,2
5164,1308,1,21,1,44,1,3,1
12237,1140,2,20,2,38,1,4,1
10473,1107,1,20,1,85,2,2,4
7880,1412,2,20,2,52,6,3,2
5739,1976,1,19,2,87,5,3,2
7362,1634,2,21,1,97,2,2,4
11832,1340,1,21,2,46,6,1,2
11568,2071,1,18,2,16,3,1,4
12908,1583,1,21,1,58,3,2,3
4509,1963,2,20,1,22,6,3,1
13397,1376,2,17,1,45,4,4,3
14018,1644,2,18,2,61,2,1,4
8216,1311,2,17,2,10,4,3,1
4110,1890,2,21,1,51,6,2,4
4257,667,1,17,2,31,6,1,1
13057,1510,1,19,2,41,6,3,3
6538,1745,1,18,1,34,5,1,2
10331,904,2,18,2,99,5,2,3
5075,1110,2,21,1,21,6,4,1
11562,1062,1,20,1,91,3,3,3
13755,1743,2,17,1,34,1,1,4
11495,2069,2,20,2,69,6,4,3
6118,876,1,18,1,22,5,3,4
13782,1487,1,20,2,31,2,4,2
11966,798,2,18,1,20,2,2,1
5323,788,1,20,2,8,4,4,1
11590,1903,1,18,2,81,4,2,3
5903,1808,2,21,2,79,2,3,3
7445,2053,1,17,1,83,1,3,3
11202,925,2,17,2,53,5,4,2
5894,1705,1,19,1,96,4,3,3
14299,1271,1,18,1,17,2,4,1
6033,1165,2,18,1,44,4,1,3
11346,2019,1,19,1,23,3,4,4
14960,721,2,21,2,42,1,2,3
4760,643,1,20,2,58,5,1,3
6498,1752,2,20,1,77,2,4,2
13729,1301,2,20,1,67,3,2,1
13930,1002,1,17,2,8,6,4,4
13660,1560,1,19,2,6,1,4,3
5227,824,1,19,1,28,4,4,4
14861,827,1,18,2,21,3,4,3
11620,1130,2,20,1,31,4,3,4
11123,1890,2,19,1,35,5,1,2
6794,1192,1,18,2,51,2,3,1
12765,1087,2,20,2,46,5,3,2
12268,1512,1,20,1,51,5,2,3
7633,1759,1,19,2,59,6,3,2
9766,1377,2,19,2,72,5,4,3
5794,655,1,21,1,77,2,4,2
14099,2013,2,17,2,44,2,4,1
12267,1070,2,20,1,95,4,4,3
10885,1398,2,20,1,44,5,1,3
4480,1447,2,20,1,18,5,2,1
10869,1289,2,19,1,91,6,3,3
10989,1366,2,17,1,69,4,1,3
10360,1069,2,19,2,94,5,3,4
10045,1623,1,19,1,82,1,1,1
4095,1297,1,20,1,32,6,4,1
12330,1438,1,21,1,18,2,2,4
10367,1516,1,19,1,37,1,1,2
12290,643,2,20,2,56,6,4,3
9361,1457,1,19,1,65,2,2,3
7855,746,2,21,1,25,6,4,3
11338,1694,1,18,2,19,3,1,2
11905,917,2,19,2,51,6,4,3
7105,950,1,20,2,11,5,4,2
9454,1192,1,19,2,54,2,2,3
12368,1137,2,18,2,37,5,4,4
10765,1867,1,19,1,35,5,1,1
14244,1008,1,21,1,95,6,1,2
6326,1200,1,17,2,47,5,4,4
12788,1853,1,18,2,17,6,4,1
5742,1642,1,20,2,70,4,3,1
10711,1356,2,20,1,52,4,2,4
12432,1124,1,17,2,12,6,3,2
12317,1242,1,19,1,58,2,2,3
5069,1401,2,19,1,37,1,2,2
10313,1834,2,20,1,18,5,4,2
13674,1775,2,17,1,10,5,1,1
8324,1495,2,18,1,50,1,3,2
11629,1929,2,19,2,8,5,4,2
7453,1653,1,20,1,64,3,2,1
5799,1138,2,20,2,62,1,4,3
7232,1999,2,18,1,6,3,4,2
5290,1623,1,19,2,60,4,1,2
13006,1281,1,18,1,8,2,2,2
14756,872,2,19,2,92,5,3,2
8447,1029,1,20,2,61,5,4,3
12035,1353,2,19,1,79,6,4,1
5317,1075,1,19,1,67,5,3,3
11162,896,2,20,1,72,2,2,2
4276,1232,1,19,1,35,6,1,3
7356,1757,2,18,1,69,3,3,4
8635,1576,1,20,1,23,6,2,3
4148,928,2,21,2,82,5,4,2
11678,1991,2,20,2,76,6,2,2
12720,1651,1,17,1,43,4,4,3
10095,984,1,18,2,40,6,3,1
11886,769,2,18,1,71,5,3,2
10752,1158,1,21,1,63,3,4,4
12404,1595,1,17,2,47,6,2,3
12498,1810,1,17,2,62,2,1,1
13315,1619,2,18,2,83,4,1,4
4346,1171,2,17,1,49,4,1,4
11194,1464,1,21,1,69,5,3,2
11825,678,1,18,2,25,3,2,4
5477,1332,1,18,2,42,5,2,3
11937,1716,2,20,2,10,6,4,2
10740,1176,1,20,2,99,2,1,4
6492,1737,2,19,1,15,6,3,1
10915,2095,1,19,1,48,3,1,3
5289,1631,2,19,2,78,2,1,2
13869,1009,2,18,2,62,4,2,1
12614,668,1,20,2,45,5,4,1
7796,1995,2,20,2,87,6,4,4
4637,982,2,17,2,2,1,4,1
8328,1365,2,19,1,77,2,2,4
11756,1450,1,21,2,58,2,2,2
8762,1638,2,20,1,76,6,4,2
10477,928,1,17,1,6,2,3,3
8705,1796,1,21,2,6,2,2,2
8344,863,1,18,2,59,2,2,3
13374,1621,1,21,2,63,1,3,4
7385,960,2,19,2,64,4,1,2
6370,1802,1,18,2,7,1,2,4
9111,656,1,17,1,18,3,3,3
4730,675,2,19,1,38,4,3,3
11742,691,1,19,1,55,6,2,4
8942,1435,1,21,1,42,5,4,4
10562,945,1,18,2,1,2,3,1
5697,1159,1,17,2,48,3,3,3
4085,1864,1,17,1,59,3,3,4
7389,1268,1,19,2,35,4,1,3
14495,1049,2,19,1,76,3,2,1
11307,1245,2,19,2,59,5,1,4
10731,1255,1,19,2,56,6,2,1
6036,681,1,20,2,23,2,3,2
9128,1299,2,17,1,19,5,1,1
13691,1075,2,17,1,82,5,1,2
14973,1815,1,19,2,43,5,2,1
6117,1022,2,20,2,77,4,2,1
10259,1365,1,20,2,66,4,1,4
4386,1440,2,21,2,90,2,3,1
10939,1577,1,20,1,54,5,3,1
6269,871,1,21,2,24,4,1,3
10342,1950,1,20,2,93,5,3,2
10560,695,2,21,2,100,5,2,4
6692,999,1,20,1,87,2,2,3
13600,1341,2,19,1,67,6,2,3
7156,1026,2,18,2,39,2,4,3
5409,1897,2,18,1,14,1,4,4
13520,1140,2,17,2,63,6,4,4
6162,600,1,21,1,9,3,4,4
13154,1985,1,17,2,25,1,4,4
14742,1484,2,21,2,23,3,1,4
8061,675,2,20,2,2,5,3,1
13269,2079,2,21,2,33,5,3,4
7633,1959,1,18,2,76,3,3,3
10626,876,1,17,1,80,3,4,1
11914,1613,2,18,1,44,6,1,4
4754,1193,2,20,1,80,6,1,4
11002,1520,1,18,1,51,3,2,1
9477,1370,1,21,2,38,4,2,2
5064,1126,2,20,1,28,2,2,4
11527,1742,1,21,1,25,4,3,2
12606,1252,2,19,2,73,6,2,1
6658,1576,1,18,1,38,5,4,2
13996,950,1,17,1,97,2,3,3
5741,1640,1,17,2,8,2,4,4
8191,1690,2,17,2,26,5,1,4
11865,2045,2,18,1,42,4,1,2
9282,979,1,20,2,17,2,1,3
10075,770,2,19,1,2,6,3,3
6415,821,1,21,2,64,4,4,2
4920,1083,1,20,2,42,6,4,4
9094,1018,2,20,1,55,3,2,4
14362,1971,1,18,2,53,2,2,2
14458,1229,2,17,1,75,5,4,3
7849,1093,2,17,2,4,1,1,4
8006,1989,2,17,1,89,2,4,2
4942,895,1,21,1,46,5,2,4
7484,1562,2,21,2,53,2,2,2
6731,1758,2,19,2,44,2,3,3
6776,691,2,19,2,69,1,1,1
8564,1337,2,20,1,5,5,3,3
14192,893,2,17,2,6,4,2,1
11603,1708,1,19,2,16,3,2,4
7489,1024,1,21,1,87,6,4,2
11958,803,1,20,2,91,3,1,1
12364,2078,2,18,1,47,3,4,3
10132,1599,1,17,1,69,4,4,2
4504,1136,2,17,1,13,1,4,3
7256,1309,2,18,2,64,1,4,3
6391,1307,1,17,2,81,5,4,3
11869,1682,1,20,1,80,5,3,1
4831,1039,2,19,2,4,5,3,2
4521,783,1,21,1,60,3,4,3
8867,1648,1,19,1,27,2,1,2
4100,944,2,20,1,100,5,4,3
5583,1100,1,21,2,18,4,3,2
11429,1077,1,18,1,75,5,4,2
12768,1613,1,17,1,71,3,1,3
8717,1771,1,19,2,85,1,2,3
14049,1344,1,19,1,86,3,3,3
13544,1364,2,20,2,75,1,2,3
11525,830,2,20,1,42,1,4,2
13389,651,2,17,1,37,4,2,2
6679,1136,2,19,1,99,1,1,2
8306,612,1,20,2,87,6,4,3
4387,696,2,17,1,23,6,3,2
7323,1701,2,19,2,48,1,1,2
5045,1272,1,18,2,43,6,3,4
10372,1670,2,20,1,87,3,4,4
5815,1403,2,17,1,98,3,2,1
14623,706,2,18,1,67,6,1,1
4362,1042,1,18,2,79,1,3,2
10202,1273,2,19,2,98,2,4,2
6306,1481,1,20,1,96,6,1,4
8846,1429,2,18,2,93,6,3,4
7266,1887,2,18,2,91,1,4,1
7544,1628,2,20,1,27,2,2,1
12121,1822,1,19,2,58,4,3,4
14003,871,1,18,2,58,4,3,1
9211,750,2,17,2,78,5,2,3
12852,1704,1,20,1,31,3,1,2
4545,1129,1,18,2,48,3,1,1
5831,926,2,18,1,60,2,3,1
5230,1973,1,20,1,52,6,1,1
10284,888,1,20,1,8,3,4,2
13999,618,2,21,1,29,3,4,2
8205,1383,2,21,2,31,6,1,3
14834,1843,2,19,2,68,6,4,4
5890,1475,1,19,2,97,3,4,4
9797,1539,1,20,2,6,2,4,3
6041,1014,1,18,2,38,4,1,2
10733,1900,2,18,1,61,4,3,1
5846,1639,2,17,1,87,6,2,4
6727,1465,1,18,2,12,4,3,3
13934,722,1,20,2,75,1,1,1
13129,1943,1,20,1,15,6,4,2
8859,1331,1,17,1,66,6,4,3
7695,754,1,17,1,74,4,3,1
6105,1852,2,19,1,91,3,2,3
11112,1490,2,17,2,13,3,2,3
11861,670,2,17,2,7,1,2,1
9480,1419,2,20,1,4,4,2,3
9458,1007,1,21,1,94,1,4,1
13571,1476,1,20,1,30,6,1,1
12797,1791,1,18,1,69,6,1,3
10792,1959,1,21,2,51,3,4,3
13428,858,2,21,1,67,6,4,4
5188,1383,2,21,1,81,1,2,1
11570,1012,1,21,1,87,2,2,4
9675,686,2,18,2,67,5,2,2
6493,1974,2,19,2,64,5,4,3
9811,941,1,19,2,35,4,2,1
4210,1979,1,18,1,53,6,3,2
6790,2034,1,21,1,35,1,2,2
8526,634,2,17,2,44,6,4,1
8044,1063,1,17,2,43,5,1,2
4475,1403,1,17,2,22,6,1,3
13981,1089,1,17,1,4,3,1,1
12016,1978,1,19,2,8,2,2,4
9521,746,2,20,2,55,3,3,2
13658,1858,2,21,2,100,5,2,3
12385,1825,1,21,1,24,6,4,1
7566,659,1,17,1,75,6,4,3
12719,1724,1,17,2,7,2,3,3
11656,2083,2,21,2,64,3,2,1
5778,976,1,18,1,71,6,1,3
9746,728,1,20,1,99,4,3,4
12143,1019,1,20,1,5,4,1,1
13104,1464,2,18,1,35,5,1,4
7793,1376,1,18,1,31,6,3,2
6953,945,1,18,2,42,4,3,3
6463,1185,1,19,2,16,6,4,4
9286,688,1,17,1,100,1,3,4
13136,945,1,20,1,75,6,4,2
5581,1968,2,21,1,16,5,4,1
8767,1156,1,19,2,60,6,4,4
12308,1836,1,21,1,37,5,1,3
13725,1357,2,17,1,84,3,3,1
11442,1909,1,17,1,96,1,1,1
4855,1115,2,21,1,31,2,1,1
7985,1799,1,21,2,28,4,4,3
6748,760,1,19,1,3,1,2,4
9934,1557,2,19,2,97,1,1,2
4683,1673,2,20,2,5,1,3,1
14038,1934,2,17,1,27,4,4,2
14193,1120,2,17,2,44,4,3,3
11602,1021,1,21,1,60,5,1,2
7087,1621,2,20,2,55,4,4,2
4561,1700,1,18,1,69,5,1,2
12227,744,1,18,2,41,5,3,3
12262,705,1,21,1,22,2,2,2
10207,954,1,18,2,4,3,1,3
13416,1621,2,21,1,87,3,1,4
9127,1113,2,20,1,64,4,1,1
8327,1715,2,21,2,79,5,3,2
6061,866,2,20,1,50,4,1,3
14497,742,2,19,2,8,5,3,1
13813,881,2,18,1,26,4,2,1
14115,1193,2,18,2,84,3,2,1
7159,964,1,17,1,85,4,4,4
12900,876,2,17,1,11,6,2,3
6130,1821,1,20,2,43,2,4,2
6276,1945,1,18,1,17,5,3,2
9504,913,1,18,1,83,1,4,1
4889,1351,2,17,2,74,2,4,3
8328,995,2,19,2,81,2,3,4
13433,1289,2,20,1,89,4,4,3
14781,1388,2,20,2,35,5,4,1
8221,2084,2,19,2,20,4,4,3
5778,1955,1,21,2,14,3,1,2
6938,630,2,21,2,1,6,4,4
5425,1476,1,20,1,20,4,2,4
10788,1111,1,21,1,88,1,3,4
8709,1905,1,18,2,95,2,1,1
5643,1613,1,18,1,17,4,1,4
7421,1012,1,21,1,75,5,4,4
10241,1212,2,20,2,64,4,1,4
13534,1848,2,18,1,43,2,3,2
11855,1988,2,19,1,43,6,2,1
12164,1727,1,18,1,32,5,4,2
9959,1406,2,21,2,48,3,1,4
4831,1053,2,21,1,58,3,2,1
13395,1321,2,17,2,92,3,3,4
12211,1462,2,18,2,97,1,4,2
7610,1508,2,20,1,59,5,3,2
14623,1250,1,18,2,13,3,3,3
8347,2028,2,20,1,21,1,4,3
12665,1101,1,21,1,73,3,2,4
11241,1239,2,21,2,60,2,3,3
6749,1661,1,17,2,11,1,3,4
12047,1869,2,20,2,100,4,3,1
12709,1204,2,21,2,36,1,1,3
7571,805,2,20,2,70,3,3,4
12020,1703,1,18,2,97,1,2,1
9321,940,2,17,1,41,3,4,2
8790,1324,1,17,2,64,6,4,2
12213,1918,2,19,1,16,5,1,3
9908,1607,2,19,2,76,5,2,3
14552,1342,2,21,2,44,4,1,1
7732,1999,1,18,1,69,4,3,2
5118,898,2,19,2,14,3,2,2
4109,1665,1,17,1,29,4,1,2
11985,1379,1,21,2,91,5,2,2
4732,1512,2,17,2,26,6,4,1
8736,1061,1,17,1,18,2,3,2
8064,1304,1,17,1,100,6,2,3
11994,1730,1,21,2,29,1,1,2
13785,1585,1,19,2,44,1,4,3
4018,885,1,21,1,42,4,2,3
12748,1617,2,17,2,35,2,3,1
7073,2063,1,17,2,96,4,4,1
8359,930,2,19,1,99,2,4,3
8385,1186,2,19,2,34,4,2,4
6266,1744,1,19,1,11,6,1,1
14477,1466,2,19,2,45,4,2,2
9519,967,2,19,1,99,4,3,3
14463,1651,2,17,1,65,2,1,3
4365,1303,1,19,1,90,2,4,2
7025,1157,2,19,1,68,6,4,4
10259,1971,2,20,2,44,5,2,2
9067,1735,2,21,2,86,3,3,2
9878,1765,1,18,1,45,4,4,2
9256,1619,1,21,1,73,4,3,2
4836,657,1,19,2,40,5,2,3
12917,757,2,21,1,53,6,4,2
11960,1000,1,19,1,83,1,4,3
11740,1514,1,17,1,78,2,4,4
7553,799,1,18,2,83,2,2,2
8334,1556,1,18,1,86,3,1,2
6322,1124,1,19,2,37,1,3,1
13604,1710,1,20,1,42,3,3,2
7211,1097,2,19,1,91,2,4,2
6284,1542,1,17,2,73,2,3,4
12508,804,2,20,2,65,5,4,1
11226,827,1,17,2,51,4,2,1
7578,1572,1,19,2,19,4,1,3
14245,639,2,20,1,56,2,3,2
10745,1273,2,21,1,51,2,2,1
10124,1004,1,19,1,10,6,4,4
6859,1736,1,19,2,14,6,2,4
10926,905,1,18,2,97,2,4,3
13647,1679,2,17,2,89,2,2,3
4719,1140,1,18,1,100,2,2,2
12689,1439,2,18,1,79,1,3,4
9141,1287,1,18,1,59,6,1,2
14195,1556,2,18,2,23,1,2,1
4921,883,1,19,1,85,2,3,4
9769,1600,2,19,2,46,2,2,4
6980,627,2,20,1,87,6,2,4
12543,1524,2,21,1,20,1,1,3
5185,1033,1,20,1,30,1,1,1
9687,1699,2,17,1,68,2,3,3
9029,1101,2,17,1,9,6,1,1
12519,636,2,20,2,28,3,4,2
5203,730,2,18,1,40,2,3,2
7934,732,2,20,2,29,3,3,3
11748,1089,1,20,2,42,3,4,1
13178,1329,2,20,1,98,2,1,4
12142,2033,1,19,2,23,3,4,3
14470,1331,2,19,2,58,6,3,4
14891,603,1,17,1,88,2,2,4
8842,1912,2,21,2,73,6,1,2
12323,817,1,19,2,57,4,1,3
13345,1186,2,17,2,44,1,4,2
6138,1685,2,17,2,76,3,2,3
14663,1495,1,18,2,73,6,3,2
7404,868,1,21,2,79,3,4,4
10261,1286,2,18,2,46,2,3,1
6328,1390,2,18,2,5,3,4,3
4388,1992,1,20,1,13,5,4,1
9354,652,1,18,1,100,6,2,4
11195,1124,1,19,2,88,3,2,3
4456,1660,2,17,2,77,4,1,2
13051,1348,1,20,1,13,6,4,1
13227,619,1,18,1,3,4,2,4
6728,2074,1,18,1,46,6,4,3
11004,1227,2,18,2,70,4,3,4
4991,1497,2,19,2,33,1,1,3
12374,1850,1,19,2,57,2,3,3
10731,2078,2,20,2,3,3,4,1
13187,1738,1,21,1,13,1,1,2
11810,619,1,18,2,50,1,4,1
5303,1162,2,17,2,72,3,1,1
11651,1745,2,21,1,2,5,2,3
9351,678,2,19,2,37,5,4,3
11922,605,1,20,2,17,3,4,3
7593,649,2,18,1,57,6,4,2
10420,843,1,19,1,38,3,4,3
11905,1845,1,18,1,82,2,1,4
11518,2080,1,20,2,61,2,3,1
5943,646,1,20,1,75,6,3,4
14848,1228,1,17,2,52,1,2,1
6569,2043,1,20,2,35,4,1,2
4080,662,1,19,2,43,6,3,2
6366,1061,1,18,2,65,1,3,4
10772,2040,1,18,1,2,5,2,1
8124,1904,1,20,2,49,4,3,2
10650,1229,2,20,1,48,6,4,4
14497,1777,2,21,2,34,1,2,4
4285,852,2,17,2,64,4,4,1
13585,1621,1,19,2,72,1,4,4
14886,1630,2,18,2,11,2,4,1
10888,1803,1,17,1,91,4,2,1
14821,1755,2,17,2,6,2,2,4
4296,869,2,20,2,27,5,1,3
6732,1087,2,20,2,48,2,3,1
7073,2033,2,18,1,97,6,1,3
6174,1150,1,17,1,56,2,3,1
12600,1463,2,20,1,21,3,1,4
4045,1408,1,20,1,49,6,1,1
11864,1157,2,17,1,74,3,1,4
5944,1390,1,21,1,100,5,3,4
14900,1592,1,21,2,16,6,2,3
10391,1659,2,21,1,7,4,1,1
8505,928,2,17,1,85,5,1,1
14618,915,2,17,1,26,3,4,4
14851,1229,1,17,2,38,2,1,2
13196,1863,1,17,2,19,2,2,2
12608,2020,1,20,2,64,3,4,3
9113,688,1,19,1,18,2,2,1
12875,725,1,19,1,17,1,1,2
5892,1922,2,20,1,65,5,4,4
5506,2003,2,17,2,46,3,4,3
4284,866,2,18,2,88,3,3,4
13072,1888,2,20,1,10,5,4,4
11116,2046,2,20,2,16,3,2,1
8111,1841,2,18,1,57,5,4,1
8571,1937,1,20,2,33,1,3,3
9479,1488,1,21,2,40,5,4,3
6673,1285,2,21,2,18,2,2,1
5943,1599,2,17,2,12,6,3,4
6269,1402,1,20,2,5,4,2,4
6854,2049,2,20,1,41,1,1,1
4201,1165,1,20,2,52,1,2,3
9555,1433,2,17,2,45,5,1,3
14789,1470,1,20,1,43,2,2,4
4334,658,2,17,2,62,6,2,1
4689,836,1,21,1,59,3,3,1
7767,689,1,20,1,16,4,3,3
5938,1814,1,19,2,20,6,3,3
7908,1706,1,20,1,42,2,2,1
11252,1808,2,18,1,1,2,4,3
8573,1466,1,19,2,25,1,3,4
12754,1717,1,21,2,25,6,3,4
8736,1639,1,19,2,52,2,3,3
11641,1242,2,17,1,48,2,2,2
11391,1371,1,18,2,48,5,3,3
11526,819,2,21,2,87,5,3,2
4208,2001,2,18,1,43,3,3,4
11942,2072,1,19,1,22,3,3,3
5165,1841,2,21,2,25,4,4,2
8541,1044,2,19,1,92,1,1,4
14768,1199,2,17,2,56,1,4,2
6831,831,1,19,2,33,3,4,1
4387,958,2,17,2,22,3,2,3
4230,1900,1,21,1,68,4,4,3
11469,1742,1,20,2,25,1,1,3
10857,1431,2,19,2,25,2,1,2
13816,2091,1,19,2,28,2,1,3
13344,1452,1,18,1,65,4,4,2
6460,1992,1,19,1,84,1,1,3
14180,1391,1,19,2,1,4,4,4
13498,922,1,17,1,18,4,1,1
7098,1772,2,18,1,49,2,4,1
7113,712,2,21,1,96,1,4,2
9280,1297,1,17,2,81,5,3,3
4950,1508,2,19,1,10,2,1,1
6618,1657,2,18,1,27,3,2,2
8020,1629,2,20,2,43,5,2,4
7312,662,1,21,2,88,5,3,3
4959,867,2,17,1,52,4,4,2
4758,1808,1,21,2,48,5,4,2
12099,1766,2,17,2,62,6,3,3
14022,784,1,18,2,68,2,2,3
5532,1790,1,17,2,99,2,1,1
5025,1600,1,20,2,97,6,3,4
14345,1501,2,19,1,19,4,3,1
11943,1694,2,18,2,99,5,2,4
11052,1061,2,21,2,19,1,1,2
13939,867,2,18,2,38,2,2,2
9346,823,1,19,2,9,2,1,2
13688,1072,2,21,1,3,6,4,4
7354,1128,2,21,1,18,5,3,2
9216,949,1,19,2,31,2,2,4
4062,1230,2,20,2,45,1,1,4
13334,691,1,18,1,59,2,4,3
11469,1248,1,17,2,31,1,2,2
4599,1400,1,17,1,67,5,1,2
11238,1620,1,20,1,60,6,3,2
6773,1727,2,21,1,38,5,2,3
8515,607,1,18,2,16,5,3,3
11128,1333,2,17,2,38,6,1,2
4209,838,1,20,2,80,2,4,1
5135,1443,2,20,1,40,2,4,2
11545,2100,2,19,2,54,4,1,1
11556,1128,2,19,1,72,2,1,1
8282,920,2,17,1,89,1,3,1
5092,743,2,19,2,6,1,3,1
11943,1510,2,17,1,36,3,2,2
11052,1207,1,18,2,58,3,4,2
4224,1623,2,21,2,30,2,2,2
13575,1785,2,19,1,91,4,3,2
11811,1269,1,17,1,53,6,3,1
11491,909,1,20,2,15,1,2,2
13310,2014,2,18,2,91,4,4,4
8959,1487,2,20,1,48,4,1,3
5021,879,2,17,2,57,4,4,1
13364,1677,1,19,1,69,3,2,4
11889,793,2,17,1,89,2,4,3
14189,1335,2,18,2,6,2,3,2
9357,1479,2,19,2,55,4,2,3
9011,750,1,21,2,76,3,1,2
11830,706,1,21,1,17,6,3,1
6501,803,2,17,2,34,3,2,4
5239,898,1,19,2,56,6,1,4
4433,1143,2,18,1,11,1,1,1
9755,859,1,20,2,47,2,4,1
4077,1240,1,20,1,55,6,2,2
14539,1751,2,19,2,41,3,2,2
13759,1147,2,19,1,52,6,2,1
7436,814,2,18,2,13,4,2,3
12214,1191,2,18,1,9,3,2,2
6865,1337,1,19,1,51,1,1,2
9879,781,2,19,1,92,4,3,1
5474,1122,1,17,2,90,6,1,4
13446,691,2,20,2,73,2,4,1
5050,976,1,21,1,30,5,1,1
11935,2032,2,17,1,87,2,4,3
10873,2006,1,20,1,12,4,3,3
13518,2025,1,20,2,33,4,4,2
13120,799,1,21,1,16,1,1,1
7643,738,2,18,2,96,2,2,1
7837,1102,2,18,2,3,4,1,4
5526,1189,1,17,2,38,3,1,4
11697,1386,2,19,2,84,6,3,4
6458,672,2,17,2,30,6,4,3
8599,852,1,18,2,35,5,1,4
6118,1905,1,19,2,15,3,2,4
11819,882,2,20,2,33,6,4,2
8852,1993,2,17,1,28,4,1,4
8961,769,2,18,1,15,5,2,2
14523,1967,2,17,1,96,6,4,3
13174,1426,1,21,1,37,2,3,3
13868,1005,2,19,2,27,4,3,4
13595,1855,2,17,1,82,5,1,3
7861,1419,2,18,2,85,3,4,3
10781,773,2,21,1,39,1,3,3
10579,1521,1,20,1,15,1,1,3
14968,2018,2,20,1,30,1,3,4
11558,1515,1,18,2,38,5,2,3
7370,1131,2,17,1,37,2,2,4
5609,1389,2,20,1,55,1,4,1
4042,1508,1,21,2,27,3,3,3
4674,607,2,21,2,96,2,2,4
14399,1252,1,18,2,84,1,4,1
9096,1249,2,20,1,97,3,3,1
7850,1384,1,21,2,60,6,3,3
11080,682,1,20,1,21,6,3,1
8806,773,2,17,1,19,3,3,2
7429,1362,1,19,2,76,4,1,2
13661,2090,2,19,2,51,3,3,1
4316,1922,2,18,1,44,5,2,2
10152,1637,2,20,2,19,3,2,3
10414,2007,2,17,1,100,6,4,4
7606,1516,2,19,2,10,1,4,1
9359,935,1,17,2,77,6,2,4
12413,1268,2,18,1,10,5,3,3
11079,1711,1,19,1,45,5,4,4
7059,850,2,18,2,64,4,1,4
7658,1977,1,19,1,92,5,3,1
12352,1219,1,19,2,33,6,3,4
7147,681,2,21,1,16,3,3,3
12972,939,2,21,2,10,5,1,3
11298,1616,2,20,1,92,2,1,4
13509,2067,1,17,1,45,4,3,4
4547,813,2,17,2,80,3,1,2
8336,1313,1,21,2,36,5,1,2
7247,894,1,19,1,39,5,2,1
13601,1225,2,21,2,81,5,3,4
8811,1654,2,21,2,14,4,4,2
7147,1102,2,19,2,99,6,3,4
14323,706,1,18,1,9,3,2,2
9629,799,1,17,1,35,2,3,2
10096,2100,1,18,2,83,5,2,4
13310,2022,1,21,1,39,2,3,2
14677,1249,1,20,2,96,4,2,1
4931,786,2,20,2,77,3,1,1
11706,1745,2,20,2,70,3,4,4
7647,1210,1,19,1,95,3,1,4
5804,1262,2,18,1,51,2,2,3
8345,759,2,18,2,25,4,2,1
14576,743,1,17,2,17,6,2,2
5814,2035,2,17,2,43,4,2,1
9803,2048,2,19,1,67,5,4,2
11109,1440,1,20,1,39,5,1,3
11426,1524,1,17,1,25,3,4,2
5901,1870,2,18,2,35,4,4,4
13046,1378,2,17,2,82,5,2,3
12532,765,2,17,1,71,4,2,3
11488,1871,1,19,1,54,2,4,2
12677,649,2,19,2,57,5,2,1
8844,754,2,19,2,55,5,3,2
4626,1664,1,20,2,22,3,2,1
5587,647,2,21,2,44,5,2,4
6177,1812,2,17,1,76,3,3,1
14329,1804,2,18,2,94,6,4,2
10582,1744,1,18,1,76,3,2,2
9493,1311,1,19,2,84,5,4,4
14202,751,1,20,2,55,3,2,1
