wage,yearlywage,thirdyw,tuition,signup,scholarship30,scholarship50,scholarship70,afford1,afford2,reduction,grade,afford3,afford4
9019,203,419,30000,3000,21000,15000,9000,447,981,50,3,766,876
14540,904,802,30000,3000,21000,15000,9000,859,808,50,4,172,423
9993,887,413,30000,3000,21000,15000,9000,661,193,50,1,775,481
9552,359,835,30000,3000,21000,15000,9000,875,325,50,1,501,387
8458,510,954,30000,3000,21000,15000,9000,1000,35,50,1,259,320
17544,826,79,30000,3000,21000,15000,9000,481,506,50,1,892,371
15962,991,800,30000,3000,21000,15000,9000,9,15,50,2,816,661
16629,321,919,30000,3000,21000,15000,9000,571,133,50,4,348,983
4815,434,979,30000,3000,21000,15000,9000,427,837,50,3,134,42
5388,839,904,30000,3000,21000,15000,9000,429,654,50,1,622,602
14049,211,439,30000,3000,21000,15000,9000,567,482,50,1,961,279
5094,369,809,30000,3000,21000,15000,9000,63,150,50,4,92,664
12132,433,534,30000,3000,21000,15000,9000,810,322,50,1,97,234
13081,538,566,30000,3000,21000,15000,9000,562,525,50,2,170,823
4889,843,853,30000,3000,21000,15000,9000,128,13,50,1,702,768
5635,72,458,30000,3000,21000,15000,9000,583,230,50,3,75,792
16151,336,364,30000,3000,21000,15000,9000,773,420,50,4,844,693
19706,637,940,30000,3000,21000,15000,9000,686,775,50,3,84,114
7595,623,445,30000,3000,21000,15000,9000,753,179,50,2,467,694
12540,3,376,30000,3000,21000,15000,9000,621,902,50,1,142,919
16125,100,655,30000,3000,21000,15000,9000,335,660,50,2,135,964
11628,681,940,30000,3000,21000,15000,9000,231,265,50,1,4,71
15606,89,964,30000,3000,21000,15000,9000,574,686,50,1,863,138
13365,507,658,30000,3000,21000,15000,9000,70,157,50,4,468,622
16487,207,400,30000,3000,21000,15000,9000,479,139,50,1,161,647
5138,911,795,30000,3000,21000,15000,9000,737,657,50,2,504,593
11295,134,754,30000,3000,21000,15000,9000,490,325,50,4,849,774
12749,770,379,30000,3000,21000,15000,9000,387,941,50,4,128,806
11421,1,371,30000,3000,21000,15000,9000,532,635,50,1,610,300
7151,898,17,30000,3000,21000,15000,9000,777,287,50,3,470,39
5262,252,599,30000,3000,21000,15000,9000,958,488,50,2,272,610
5583,510,439,30000,3000,21000,15000,9000,256,316,50,4,498,638
9477,420,925,30000,3000,21000,15000,9000,908,313,50,4,200,699
5887,40,379,30000,3000,21000,15000,9000,596,529,50,1,43,403
14815,464,429,30000,3000,21000,15000,9000,771,925,50,2,32,71
7078,618,148,30000,3000,21000,15000,9000,171,293,50,1,684,321
4623,182,145,30000,3000,21000,15000,9000,392,775,50,2,677,202
18863,657,768,30000,3000,21000,15000,9000,663,213,50,3,110,487
13972,516,249,30000,3000,21000,15000,9000,993,297,50,3,70,119
16706,926,218,30000,3000,21000,15000,9000,164,956,50,1,742,803
11140,128,301,30000,3000,21000,15000,9000,420,24,50,4,662,873
10537,334,607,30000,3000,21000,15000,9000,584,746,50,3,505,871
6402,803,641,30000,3000,21000,15000,9000,85,831,50,3,535,19
16621,237,902,30000,3000,21000,15000,9000,308,757,50,4,752,8
6921,893,980,30000,3000,21000,15000,9000,199,218,50,3,445,709
7179,15,842,30000,3000,21000,15000,9000,384,290,50,1,383,622
8526,210,348,30000,3000,21000,15000,9000,801,844,50,2,334,968
12541,326,457,30000,3000,21000,15000,9000,517,236,50,4,912,329
16430,123,88,30000,3000,21000,15000,9000,764,142,50,3,850,720
5211,684,362,30000,3000,21000,15000,9000,142,864,50,2,155,66
18121,55,817,30000,3000,21000,15000,9000,763,573,50,3,946,614
13342,26,913,30000,3000,21000,15000,9000,434,933,50,1,386,216
16827,548,313,30000,3000,21000,15000,9000,18,230,50,2,307,977
4254,586,598,30000,3000,21000,15000,9000,90,209,50,4,262,184
14399,87,185,30000,3000,21000,15000,9000,877,384,50,4,896,578
7471,184,438,30000,3000,21000,15000,9000,360,602,50,4,782,384
5313,151,133,30000,3000,21000,15000,9000,935,621,50,3,301,716
14755,189,574,30000,3000,21000,15000,9000,774,186,50,4,103,57
6147,518,228,30000,3000,21000,15000,9000,985,451,50,4,133,829
9698,31,692,30000,3000,21000,15000,9000,808,507,50,4,345,385
11272,738,290,30000,3000,21000,15000,9000,433,49,50,2,4,146
15855,38,689,30000,3000,21000,15000,9000,633,936,50,4,666,985
13022,601,627,30000,3000,21000,15000,9000,885,348,50,2,223,267
7652,680,336,30000,3000,21000,15000,9000,629,678,50,3,99,446
11736,349,238,30000,3000,21000,15000,9000,235,343,50,2,975,191
11866,455,506,30000,3000,21000,15000,9000,175,348,50,4,806,323
8962,952,925,30000,3000,21000,15000,9000,833,198,50,1,955,936
8996,578,371,30000,3000,21000,15000,9000,211,369,50,4,249,490
5229,379,118,30000,3000,21000,15000,9000,352,631,50,2,818,576
11516,469,579,30000,3000,21000,15000,9000,546,239,50,4,72,572
15441,833,907,30000,3000,21000,15000,9000,700,280,50,1,500,726
14036,589,82,30000,3000,21000,15000,9000,196,120,50,1,623,723
14383,427,540,30000,3000,21000,15000,9000,974,409,50,2,308,583
6101,957,432,30000,3000,21000,15000,9000,564,11,50,2,831,213
14245,531,186,30000,3000,21000,15000,9000,661,362,50,1,309,990
7208,39,330,30000,3000,21000,15000,9000,944,326,50,4,19,681
12071,693,468,30000,3000,21000,15000,9000,23,998,50,1,285,173
11223,790,530,30000,3000,21000,15000,9000,263,108,50,4,555,541
9893,589,444,30000,3000,21000,15000,9000,449,972,50,3,172,970
13256,571,175,30000,3000,21000,15000,9000,750,106,50,4,404,69
8864,750,200,30000,3000,21000,15000,9000,233,429,50,3,255,670
14795,890,120,30000,3000,21000,15000,9000,90,879,50,1,756,984
9056,79,687,30000,3000,21000,15000,9000,478,753,50,3,140,194
7273,288,809,30000,3000,21000,15000,9000,903,134,50,3,46,579
14747,955,700,30000,3000,21000,15000,9000,153,622,50,3,414,476
18178,691,720,30000,3000,21000,15000,9000,881,494,50,4,500,214
6088,606,273,30000,3000,21000,15000,9000,854,9,50,3,488,647
18490,473,173,30000,3000,21000,15000,9000,750,925,50,1,44,216
4028,788,953,30000,3000,21000,15000,9000,548,414,50,4,735,455
15692,292,307,30000,3000,21000,15000,9000,69,584,50,3,438,612
15157,59,875,30000,3000,21000,15000,9000,694,656,50,1,636,225
11972,162,602,30000,3000,21000,15000,9000,494,879,50,2,704,909
17940,810,210,30000,3000,21000,15000,9000,375,560,50,1,470,524
16605,895,104,30000,3000,21000,15000,9000,888,828,50,2,371,940
7892,324,969,30000,3000,21000,15000,9000,292,349,50,3,49,511
6186,319,125,30000,3000,21000,15000,9000,61,892,50,2,785,628
6083,772,564,30000,3000,21000,15000,9000,646,555,50,3,662,859
6290,16,770,30000,3000,21000,15000,9000,663,808,50,4,173,385
9279,493,255,30000,3000,21000,15000,9000,846,590,50,1,811,262
4054,846,689,30000,3000,21000,15000,9000,147,437,50,3,431,505
19134,256,502,30000,3000,21000,15000,9000,633,991,50,3,271,412
19694,761,756,30000,3000,21000,15000,9000,38,753,50,3,79,189
14009,627,122,30000,3000,21000,15000,9000,531,372,50,3,756,210
7294,39,953,30000,3000,21000,15000,9000,756,787,50,4,413,930
7075,569,287,30000,3000,21000,15000,9000,386,461,50,2,485,36
16810,651,97,30000,3000,21000,15000,9000,930,685,50,3,464,606
12239,523,387,30000,3000,21000,15000,9000,881,771,50,1,523,685
8766,554,558,30000,3000,21000,15000,9000,877,249,50,2,518,600
6255,655,869,30000,3000,21000,15000,9000,324,430,50,4,130,935
19779,371,119,30000,3000,21000,15000,9000,768,618,50,1,71,198
12837,619,721,30000,3000,21000,15000,9000,761,917,50,4,416,122
10877,668,593,30000,3000,21000,15000,9000,442,550,50,4,84,738
6658,338,472,30000,3000,21000,15000,9000,590,160,50,2,214,773
4829,458,399,30000,3000,21000,15000,9000,278,249,50,3,678,308
7423,173,327,30000,3000,21000,15000,9000,566,464,50,4,560,542
13209,450,768,30000,3000,21000,15000,9000,410,412,50,3,52,243
19450,306,536,30000,3000,21000,15000,9000,948,25,50,4,210,640
13048,866,906,30000,3000,21000,15000,9000,572,849,50,4,171,882
19811,827,168,30000,3000,21000,15000,9000,823,764,50,2,721,797
16238,34,349,30000,3000,21000,15000,9000,428,239,50,2,238,173
9760,147,899,30000,3000,21000,15000,9000,20,15,50,3,360,115
17694,475,126,30000,3000,21000,15000,9000,207,824,50,3,164,427
18542,962,106,30000,3000,21000,15000,9000,39,534,50,1,547,452
15916,149,221,30000,3000,21000,15000,9000,137,444,50,1,535,208
13847,489,138,30000,3000,21000,15000,9000,791,572,50,2,596,877
11445,823,486,30000,3000,21000,15000,9000,408,992,50,4,536,929
6155,530,98,30000,3000,21000,15000,9000,507,241,50,2,563,110
9756,815,674,30000,3000,21000,15000,9000,524,897,50,4,816,3
8338,188,982,30000,3000,21000,15000,9000,548,160,50,1,884,946
14753,890,607,30000,3000,21000,15000,9000,490,928,50,4,547,306
13729,588,884,30000,3000,21000,15000,9000,238,503,50,3,201,371
8184,883,561,30000,3000,21000,15000,9000,195,427,50,1,284,934
5567,404,56,30000,3000,21000,15000,9000,926,609,50,1,296,568
8218,285,858,30000,3000,21000,15000,9000,143,394,50,3,200,480
5681,242,28,30000,3000,21000,15000,9000,820,375,50,2,767,743
14457,142,814,30000,3000,21000,15000,9000,883,925,50,1,338,934
16701,184,197,30000,3000,21000,15000,9000,796,494,50,4,625,104
6099,779,894,30000,3000,21000,15000,9000,797,678,50,4,364,814
5115,755,471,30000,3000,21000,15000,9000,647,132,50,1,591,511
14711,936,145,30000,3000,21000,15000,9000,639,295,50,3,286,830
19248,230,204,30000,3000,21000,15000,9000,841,412,50,1,816,277
8877,210,42,30000,3000,21000,15000,9000,880,591,50,3,828,367
9068,60,721,30000,3000,21000,15000,9000,408,446,50,1,812,23
19993,738,553,30000,3000,21000,15000,9000,694,863,50,1,696,619
8078,692,877,30000,3000,21000,15000,9000,402,239,50,1,374,412
9632,490,412,30000,3000,21000,15000,9000,682,757,50,3,74,295
16941,509,895,30000,3000,21000,15000,9000,75,329,50,2,764,150
17261,981,278,30000,3000,21000,15000,9000,94,71,50,4,191,969
16445,329,905,30000,3000,21000,15000,9000,611,102,50,3,18,786
10335,204,663,30000,3000,21000,15000,9000,852,350,50,2,416,988
17535,624,927,30000,3000,21000,15000,9000,413,30,50,3,929,751
16129,541,240,30000,3000,21000,15000,9000,800,853,50,2,583,724
16115,541,987,30000,3000,21000,15000,9000,878,589,50,4,305,378
7957,692,251,30000,3000,21000,15000,9000,675,598,50,1,244,610
4900,396,629,30000,3000,21000,15000,9000,541,339,50,1,571,510
19418,688,180,30000,3000,21000,15000,9000,443,649,50,3,455,107
6172,758,908,30000,3000,21000,15000,9000,346,799,50,1,316,710
7895,409,449,30000,3000,21000,15000,9000,374,826,50,3,796,582
14930,878,393,30000,3000,21000,15000,9000,176,666,50,3,93,709
15092,234,425,30000,3000,21000,15000,9000,115,618,50,2,910,978
5676,496,69,30000,3000,21000,15000,9000,378,643,50,2,851,335
16903,410,735,30000,3000,21000,15000,9000,673,769,50,4,839,627
15275,918,331,30000,3000,21000,15000,9000,707,942,50,2,832,19
6790,296,886,30000,3000,21000,15000,9000,12,887,50,4,431,318
9643,826,161,30000,3000,21000,15000,9000,238,670,50,4,261,195
13331,264,50,30000,3000,21000,15000,9000,84,403,50,1,147,64
16785,527,6,30000,3000,21000,15000,9000,369,119,50,1,50,75
12364,362,700,30000,3000,21000,15000,9000,827,106,50,1,630,152
14685,767,590,30000,3000,21000,15000,9000,353,905,50,2,664,871
15858,980,977,30000,3000,21000,15000,9000,202,694,50,3,45,539
12437,739,868,30000,3000,21000,15000,9000,311,669,50,1,205,309
11863,759,518,30000,3000,21000,15000,9000,752,966,50,2,252,820
7696,558,49,30000,3000,21000,15000,9000,729,236,50,2,463,221
14022,114,164,30000,3000,21000,15000,9000,500,425,50,4,755,864
4880,816,253,30000,3000,21000,15000,9000,568,280,50,2,701,681
16608,95,110,30000,3000,21000,15000,9000,735,535,50,1,834,336
13370,501,199,30000,3000,21000,15000,9000,270,136,50,1,743,133
10722,577,642,30000,3000,21000,15000,9000,323,846,50,2,709,96
11433,107,208,30000,3000,21000,15000,9000,713,534,50,2,356,932
5248,996,563,30000,3000,21000,15000,9000,8,557,50,1,992,426
7819,822,742,30000,3000,21000,15000,9000,850,471,50,1,31,342
14724,138,935,30000,3000,21000,15000,9000,479,101,50,3,997,759
4087,377,675,30000,3000,21000,15000,9000,973,40,50,1,397,624
16634,851,798,30000,3000,21000,15000,9000,906,463,50,4,897,977
5197,47,495,30000,3000,21000,15000,9000,339,847,50,1,326,432
14352,784,60,30000,3000,21000,15000,9000,370,513,50,3,906,405
14588,845,876,30000,3000,21000,15000,9000,301,728,50,4,139,901
15192,590,697,30000,3000,21000,15000,9000,576,509,50,3,103,895
18619,295,314,30000,3000,21000,15000,9000,579,737,50,4,779,101
16207,624,480,30000,3000,21000,15000,9000,812,974,50,3,95,127
14098,432,689,30000,3000,21000,15000,9000,346,592,50,2,905,843
16019,16,339,30000,3000,21000,15000,9000,881,825,50,2,510,70
16489,908,86,30000,3000,21000,15000,9000,636,841,50,2,335,28
6184,227,620,30000,3000,21000,15000,9000,347,567,50,2,567,324
5481,136,41,30000,3000,21000,15000,9000,13,704,50,1,504,124
10721,920,489,30000,3000,21000,15000,9000,914,431,50,1,157,393
12389,366,482,30000,3000,21000,15000,9000,280,310,50,2,736,478
16783,94,45,30000,3000,21000,15000,9000,437,618,50,1,182,287
18810,682,968,30000,3000,21000,15000,9000,167,642,50,4,993,504
15412,984,262,30000,3000,21000,15000,9000,639,409,50,1,862,80
10548,169,331,30000,3000,21000,15000,9000,816,165,50,2,117,55
14656,169,12,30000,3000,21000,15000,9000,615,192,50,2,18,437
12429,294,490,30000,3000,21000,15000,9000,336,631,50,4,966,263
7889,560,422,30000,3000,21000,15000,9000,904,461,50,1,386,570
8910,678,752,30000,3000,21000,15000,9000,205,852,50,2,587,832
7005,982,917,30000,3000,21000,15000,9000,632,104,50,2,137,254
6905,716,657,30000,3000,21000,15000,9000,506,701,50,2,783,689
18507,354,559,30000,3000,21000,15000,9000,819,367,50,4,477,728
8925,884,814,30000,3000,21000,15000,9000,845,108,50,2,556,286
15137,692,972,30000,3000,21000,15000,9000,674,844,50,1,907,814
19456,848,936,30000,3000,21000,15000,9000,947,6,50,4,387,302
4479,97,979,30000,3000,21000,15000,9000,962,78,50,2,969,516
7550,941,54,30000,3000,21000,15000,9000,455,59,50,3,723,990
11498,794,83,30000,3000,21000,15000,9000,306,392,50,4,836,417
13017,778,723,30000,3000,21000,15000,9000,154,653,50,1,489,596
12879,924,813,30000,3000,21000,15000,9000,246,952,50,3,243,919
15228,360,426,30000,3000,21000,15000,9000,14,991,50,3,899,300
6097,78,163,30000,3000,21000,15000,9000,885,846,50,1,831,68
14425,43,217,30000,3000,21000,15000,9000,841,710,50,4,118,186
10206,1,40,30000,3000,21000,15000,9000,773,65,50,1,553,667
18050,653,413,30000,3000,21000,15000,9000,889,365,50,2,809,19
10862,308,735,30000,3000,21000,15000,9000,755,22,50,4,497,312
16758,158,70,30000,3000,21000,15000,9000,59,515,50,2,487,423
10773,983,160,30000,3000,21000,15000,9000,592,480,50,4,899,86
9585,592,525,30000,3000,21000,15000,9000,380,380,50,1,457,141
14828,182,320,30000,3000,21000,15000,9000,962,371,50,3,768,184
14356,573,671,30000,3000,21000,15000,9000,941,705,50,3,727,528
18169,452,80,30000,3000,21000,15000,9000,635,690,50,4,292,218
4731,423,773,30000,3000,21000,15000,9000,146,156,50,3,412,882
16160,651,285,30000,3000,21000,15000,9000,356,411,50,2,273,237
18857,956,852,30000,3000,21000,15000,9000,386,923,50,2,247,634
9328,593,498,30000,3000,21000,15000,9000,743,969,50,3,613,841
5232,702,15,30000,3000,21000,15000,9000,191,111,50,4,362,3
18906,899,494,30000,3000,21000,15000,9000,658,23,50,1,264,756
12950,36,985,30000,3000,21000,15000,9000,129,4,50,4,651,651
13527,284,397,30000,3000,21000,15000,9000,748,61,50,1,973,910
11616,266,974,30000,3000,21000,15000,9000,315,245,50,2,710,867
4553,634,390,30000,3000,21000,15000,9000,840,880,50,1,333,828
11200,674,366,30000,3000,21000,15000,9000,574,313,50,3,811,988
15271,842,78,30000,3000,21000,15000,9000,992,593,50,2,592,273
19112,141,742,30000,3000,21000,15000,9000,889,650,50,4,300,297
12240,371,243,30000,3000,21000,15000,9000,609,57,50,1,139,966
7485,240,331,30000,3000,21000,15000,9000,965,427,50,4,591,683
15700,828,571,30000,3000,21000,15000,9000,440,367,50,1,597,583
12103,355,708,30000,3000,21000,15000,9000,865,748,50,1,606,939
12126,979,237,30000,3000,21000,15000,9000,769,126,50,4,962,695
6744,287,860,30000,3000,21000,15000,9000,319,813,50,4,39,189
9682,523,630,30000,3000,21000,15000,9000,2,323,50,1,930,511
5622,515,226,30000,3000,21000,15000,9000,823,938,50,1,969,986
13028,936,938,30000,3000,21000,15000,9000,429,98,50,1,216,422
12480,404,131,30000,3000,21000,15000,9000,130,958,50,3,716,794
15946,704,748,30000,3000,21000,15000,9000,206,832,50,3,613,477
19498,958,558,30000,3000,21000,15000,9000,381,491,50,1,224,766
8419,154,480,30000,3000,21000,15000,9000,68,326,50,1,545,832
9190,42,313,30000,3000,21000,15000,9000,41,888,50,1,242,383
8063,849,253,30000,3000,21000,15000,9000,356,583,50,1,804,586
17532,68,135,30000,3000,21000,15000,9000,308,225,50,3,819,387
11080,512,51,30000,3000,21000,15000,9000,519,804,50,1,813,965
6837,802,97,30000,3000,21000,15000,9000,595,854,50,4,504,240
13338,766,798,30000,3000,21000,15000,9000,856,88,50,4,650,880
5818,874,329,30000,3000,21000,15000,9000,701,730,50,4,777,674
13726,305,158,30000,3000,21000,15000,9000,110,344,50,4,858,918
5933,578,812,30000,3000,21000,15000,9000,281,82,50,4,114,173
8850,242,404,30000,3000,21000,15000,9000,59,814,50,3,492,464
14170,445,367,30000,3000,21000,15000,9000,933,796,50,2,54,84
7355,973,233,30000,3000,21000,15000,9000,398,440,50,3,45,501
10994,150,84,30000,3000,21000,15000,9000,711,930,50,1,500,950
14919,709,787,30000,3000,21000,15000,9000,198,950,50,3,534,274
4533,335,438,30000,3000,21000,15000,9000,315,499,50,4,885,786
15672,526,31,30000,3000,21000,15000,9000,697,649,50,4,67,663
8603,86,930,30000,3000,21000,15000,9000,891,675,50,4,815,98
6201,841,927,30000,3000,21000,15000,9000,637,321,50,4,628,294
4601,799,705,30000,3000,21000,15000,9000,655,661,50,2,934,73
18102,776,540,30000,3000,21000,15000,9000,421,858,50,1,100,837
14408,164,595,30000,3000,21000,15000,9000,745,750,50,1,802,553
11631,326,163,30000,3000,21000,15000,9000,323,486,50,4,13,901
6665,409,746,30000,3000,21000,15000,9000,980,437,50,2,351,296
8950,185,805,30000,3000,21000,15000,9000,66,228,50,3,583,32
7278,388,588,30000,3000,21000,15000,9000,732,847,50,1,394,119
11318,978,530,30000,3000,21000,15000,9000,623,607,50,4,112,403
18660,57,824,30000,3000,21000,15000,9000,923,568,50,3,894,178
5720,620,515,30000,3000,21000,15000,9000,890,198,50,3,452,221
8110,466,87,30000,3000,21000,15000,9000,851,582,50,2,77,36
7581,820,971,30000,3000,21000,15000,9000,95,869,50,2,72,492
7289,45,771,30000,3000,21000,15000,9000,667,664,50,4,230,231
7058,173,751,30000,3000,21000,15000,9000,577,998,50,3,675,458
4214,132,344,30000,3000,21000,15000,9000,248,315,50,3,160,9
12734,103,9,30000,3000,21000,15000,9000,373,312,50,3,721,463
19920,126,46,30000,3000,21000,15000,9000,713,718,50,1,85,304
4196,101,853,30000,3000,21000,15000,9000,540,203,50,3,480,357
14156,402,38,30000,3000,21000,15000,9000,984,288,50,2,692,209
10484,854,286,30000,3000,21000,15000,9000,508,605,50,1,326,631
7447,818,437,30000,3000,21000,15000,9000,11,939,50,3,708,613
4297,265,152,30000,3000,21000,15000,9000,585,186,50,2,62,684
13874,724,173,30000,3000,21000,15000,9000,285,892,50,1,909,278
7824,372,5,30000,3000,21000,15000,9000,835,910,50,2,84,490
5841,687,458,30000,3000,21000,15000,9000,183,893,50,2,633,24
11333,306,534,30000,3000,21000,15000,9000,949,328,50,3,568,409
10164,437,304,30000,3000,21000,15000,9000,948,952,50,2,977,143
12867,952,185,30000,3000,21000,15000,9000,30,955,50,2,996,56
11909,686,126,30000,3000,21000,15000,9000,712,138,50,1,800,655
16142,421,921,30000,3000,21000,15000,9000,579,60,50,4,27,634
17087,646,588,30000,3000,21000,15000,9000,511,276,50,4,984,324
16722,945,458,30000,3000,21000,15000,9000,587,525,50,2,442,691
18458,117,20,30000,3000,21000,15000,9000,580,442,50,3,264,498
13258,230,984,30000,3000,21000,15000,9000,431,840,50,2,824,919
