gender,age,city,institution,userexperience
19,26,16,52,806
6,18,5,30,80
11,24,11,4,462
2,21,18,2,361
3,22,15,60,344
2,19,18,55,106
11,20,19,31,208
2,25,18,58,490
10,20,12,53,133
11,26,15,31,983
10,21,15,47,452
18,20,13,19,947
6,20,18,14,505
10,18,16,57,905
6,23,1,59,672
13,22,9,19,312
2,26,5,45,794
11,18,7,40,243
7,24,17,42,981
5,24,17,6,580
12,20,14,27,177
6,20,5,48,386
8,25,14,33,977
19,22,8,57,241
1,24,7,7,661
13,26,20,41,5
1,19,5,42,32
4,21,1,20,657
12,20,3,33,719
6,21,11,43,375
19,20,5,28,459
4,23,16,6,622
4,25,11,7,121
19,22,18,27,671
3,24,9,24,990
6,21,12,16,151
16,26,20,45,508
12,24,14,5,89
2,19,5,4,254
18,21,14,4,17
5,19,8,6,672
12,26,7,39,708
9,22,16,12,753
3,23,12,9,585
2,24,5,53,337
13,25,13,49,679
17,23,1,16,585
11,21,15,21,702
7,18,15,30,50
17,21,10,38,841
6,23,1,47,827
17,19,12,13,449
11,20,20,7,649
16,22,20,3,448
8,26,1,41,937
9,22,10,37,936
20,18,9,18,310
13,23,3,53,19
6,23,4,35,651
11,20,2,20,332
19,21,10,25,833
13,18,9,4,221
4,21,14,55,535
15,18,10,58,22
14,20,6,32,661
2,24,20,45,156
13,18,9,1,945
17,20,16,41,878
12,26,2,8,194
1,18,11,10,984
4,24,15,6,750
10,20,2,43,302
4,25,6,54,357
2,23,9,19,549
6,22,16,16,15
9,20,5,46,334
11,26,1,29,95
10,20,7,14,44
1,18,2,39,519
9,24,16,43,906
11,21,4,45,429
16,22,5,13,632
3,26,16,36,946
16,18,9,44,285
7,18,17,5,783
14,26,4,29,955
9,23,15,8,69
12,24,18,24,482
16,25,9,31,25
13,22,5,7,201
14,18,17,37,277
19,26,10,9,983
9,23,12,21,29
4,19,13,34,69
6,25,15,2,984
17,21,9,28,657
2,24,14,57,418
19,18,4,48,132
15,26,10,12,880
13,21,12,9,325
3,19,5,8,33
4,23,17,59,272
10,22,2,38,88
13,24,3,5,22
7,20,12,26,594
2,18,7,1,516
13,23,18,51,857
5,24,18,46,306
13,18,5,2,918
9,18,8,34,390
12,26,11,8,488
3,26,2,3,361
20,25,17,58,366
20,24,13,40,810
20,20,8,58,656
5,20,19,38,296
7,20,15,23,842
17,21,5,43,173
10,24,3,32,571
17,24,11,41,462
2,25,18,40,267
11,26,1,15,235
11,26,19,51,260
3,24,12,7,920
7,18,14,27,877
19,18,6,22,642
5,18,4,20,640
13,26,16,5,441
5,23,7,53,835
11,20,15,17,739
11,22,5,37,929
14,23,9,1,654
13,20,3,46,46
18,24,18,22,971
12,18,4,9,606
9,22,4,6,714
13,24,12,43,733
6,23,6,29,775
3,22,1,27,933
6,20,19,49,624
13,20,8,16,459
7,22,13,8,287
4,21,14,11,197
20,24,7,33,224
10,25,3,1,446
8,25,12,33,936
3,18,6,49,663
9,20,10,1,928
6,25,16,59,404
11,21,19,56,514
17,18,5,6,348
9,19,15,11,713
18,22,2,51,887
3,21,7,5,825
14,18,19,10,272
11,24,9,58,781
3,25,2,32,435
4,22,2,25,568
20,21,8,60,360
1,18,10,51,158
2,25,11,38,604
19,20,13,50,808
11,23,10,23,880
7,24,9,43,649
19,23,9,52,826
1,26,5,48,15
4,26,3,60,144
18,23,18,16,939
18,24,19,52,148
3,22,14,40,715
5,22,1,57,511
18,24,14,6,279
1,25,1,10,243
6,26,8,28,56
12,18,15,57,692
6,23,17,43,247
15,18,8,41,495
9,19,3,20,221
16,26,6,24,609
10,19,20,15,52
6,26,8,44,944
18,19,1,34,286
5,25,15,26,226
11,19,19,16,534
12,19,4,26,755
16,24,4,20,321
5,20,20,34,575
1,26,20,14,524
9,24,6,44,346
16,24,10,8,800
8,19,15,56,348
2,20,16,1,879
3,18,15,27,465
10,19,11,8,359
20,18,1,26,254
14,23,16,1,758
20,22,8,23,396
15,26,9,28,827
6,20,17,48,280
11,21,8,47,758
1,22,14,57,112
14,20,19,26,182
18,26,20,36,558
18,19,3,29,886
13,19,4,33,216
2,18,4,45,911
20,20,13,2,450
20,26,3,56,616
14,24,5,2,727
2,26,16,51,592
19,26,6,38,570
18,22,13,16,363
1,23,11,37,607
11,22,3,57,524
5,21,11,59,614
5,25,8,13,79
15,24,17,54,408
12,18,8,16,541
7,21,3,59,345
4,20,2,32,698
10,26,12,7,243
19,24,11,23,866
12,20,6,12,779
1,23,9,47,230
12,23,7,21,76
20,24,19,42,665
12,24,10,42,445
11,19,20,49,1000
13,18,5,44,500
7,23,20,36,287
7,23,19,42,622
1,26,6,18,859
5,19,9,15,977
19,22,5,38,688
11,18,3,53,989
12,20,4,21,927
12,25,6,60,736
6,20,18,31,18
19,21,12,51,100
19,25,6,37,585
15,19,18,13,659
3,18,9,60,322
12,25,5,34,406
4,22,3,10,56
17,24,18,15,819
17,21,4,60,243
3,25,17,13,386
19,21,5,2,468
15,19,9,52,604
4,21,2,25,611
1,24,8,56,880
19,18,20,40,808
8,19,14,49,963
4,24,16,38,371
6,20,4,7,715
8,19,2,53,185
19,23,15,33,634
15,22,2,12,939
12,18,12,6,606
4,23,4,54,118
9,18,14,12,782
2,23,12,41,710
7,25,11,28,63
1,20,15,30,208
4,26,16,36,21
2,26,19,14,678
7,26,19,27,129
17,22,1,57,549
7,19,7,14,833
17,26,10,6,260
2,19,5,14,916
8,24,11,4,47
11,19,6,19,927
12,21,4,28,200
2,22,5,7,439
7,18,17,17,202
17,21,10,9,401
19,25,2,11,55
10,26,4,27,91
4,19,12,19,878
2,20,6,52,259
12,24,20,21,295
12,19,13,43,365
20,24,12,47,825
5,18,5,36,991
5,26,10,5,774
11,26,18,42,956
1,23,7,17,115
9,23,1,21,488
4,19,5,17,496
20,20,10,6,871
14,20,13,46,144
13,24,4,36,385
18,18,17,53,201
5,21,15,50,668
17,25,16,53,586
5,18,18,18,307
13,19,14,19,287
16,25,4,40,766
11,18,18,60,918
15,26,16,55,902
1,23,2,1,618
3,23,16,41,863
5,23,15,12,415
14,20,16,22,782
14,24,18,32,947
4,26,4,58,742
15,21,14,24,748
13,23,2,42,852
7,18,7,49,476
1,19,15,33,528
9,22,5,24,933
2,25,6,1,670
16,20,16,35,352
1,23,9,33,406
9,25,15,46,741
10,22,18,13,520
8,23,4,46,370
14,24,7,5,594
16,22,16,23,860
12,25,1,59,818
15,21,20,16,706
19,20,3,27,465
1,18,14,4,639
5,26,17,26,574
13,18,2,49,593
15,25,13,28,898
11,19,11,58,700
10,23,15,47,751
6,19,14,42,24
10,22,10,45,890
10,18,2,26,366
2,21,16,23,81
8,19,4,15,274
17,20,15,57,787
1,25,8,28,577
6,19,13,12,874
20,23,14,20,264
19,26,19,34,572
5,24,13,8,126
10,19,1,23,940
16,18,15,18,81
9,19,3,22,866
20,26,14,14,554
8,19,20,49,828
2,24,12,23,492
7,26,13,60,155
20,24,11,56,424
15,22,11,15,599
8,19,5,24,291
10,25,5,4,339
17,25,13,4,844
9,23,15,14,201
12,21,15,44,725
7,21,14,47,541
20,22,5,19,750
14,26,5,54,983
13,19,15,51,190
11,22,12,4,518
1,21,2,55,359
10,23,7,44,643
19,22,20,14,354
10,18,3,21,839
16,24,7,33,488
6,22,2,17,725
16,24,10,49,404
11,19,6,37,626
20,26,11,6,443
20,18,3,15,647
20,22,6,9,607
11,22,12,48,984
7,24,17,7,61
13,19,16,56,621
16,20,18,4,458
11,25,5,6,743
4,24,4,43,375
12,18,11,49,240
15,26,20,55,677
10,19,1,12,510
20,24,10,27,219
20,19,4,57,286
18,24,20,51,133
1,21,16,11,445
19,23,4,56,51
8,25,5,50,359
15,19,15,1,978
8,25,18,35,695
1,19,10,14,884
2,22,15,17,389
12,26,16,37,801
19,20,14,44,852
18,25,9,24,351
3,21,9,32,12
20,21,11,51,866
8,25,15,59,500
11,24,10,2,834
6,26,5,58,851
11,24,1,48,757
1,26,15,23,466
6,20,14,53,305
5,23,2,7,189
9,24,17,19,534
19,26,16,43,133
11,24,2,47,684
2,20,17,28,97
12,24,16,13,532
20,19,10,30,967
15,18,7,54,484
8,22,7,6,903
7,24,15,25,636
9,23,11,59,859
2,23,7,34,542
9,20,6,21,507
1,18,16,2,604
5,25,17,21,746
13,20,14,31,739
19,19,20,22,192
4,23,18,43,829
13,19,9,30,767
1,19,2,45,887
1,23,7,25,945
4,18,11,2,770
17,24,17,51,806
2,23,10,20,271
18,26,10,20,879
4,22,4,9,185
1,19,14,44,278
4,23,12,58,505
17,25,4,38,788
14,22,18,52,273
14,19,15,56,812
1,25,3,43,379
4,24,8,50,262
5,18,20,38,20
16,21,15,10,149
3,24,12,27,79
3,25,2,29,548
10,23,6,26,949
9,25,18,33,266
16,25,9,42,129
13,23,6,24,845
8,19,18,39,743
17,19,12,52,13
6,25,15,7,806
17,23,16,30,394
19,18,16,49,962
14,20,5,46,494
13,19,20,9,56
12,25,5,24,415
18,24,9,13,560
9,20,18,39,278
19,22,3,51,178
8,25,18,59,21
15,19,8,46,63
13,21,6,37,302
14,19,6,16,488
1,19,4,49,178
8,25,17,27,122
15,24,17,29,739
17,20,19,36,913
11,24,9,10,105
15,21,6,28,950
19,25,6,20,788
13,23,7,9,317
19,20,16,14,456
14,21,3,3,35
13,20,16,14,88
7,20,13,47,268
19,24,5,44,262
1,21,17,8,497
2,24,11,17,673
9,25,10,35,19
14,20,20,27,545
13,20,11,29,197
8,23,13,6,925
14,18,19,40,92
12,18,1,44,432
5,21,12,40,341
18,19,8,10,522
10,25,14,44,992
1,24,3,26,467
10,21,15,57,781
5,26,7,29,984
15,22,17,41,774
9,21,11,50,850
13,23,11,51,601
4,18,19,51,138
12,22,5,1,628
3,24,2,47,609
10,24,12,19,153
12,23,18,19,321
8,20,16,16,344
16,18,14,51,485
20,20,1,19,850
5,20,14,60,992
17,20,20,24,124
5,20,15,24,40
11,26,6,17,115
17,24,17,39,419
6,24,2,34,561
19,18,6,57,776
16,19,16,19,15
18,25,20,1,30
20,19,17,33,14
2,26,5,57,28
19,22,13,2,442
9,25,20,31,589
17,20,9,36,668
20,19,9,28,444
20,22,17,3,476
18,26,12,23,371
11,20,3,5,497
19,22,12,52,241
17,20,10,56,610
7,24,17,40,678
6,23,9,32,977
15,21,18,48,770
10,26,19,37,711
15,21,19,45,757
18,19,4,24,28
20,21,17,24,68
3,18,12,26,18
4,19,9,31,143
18,22,15,19,85
15,24,3,17,169
11,24,17,55,971
5,22,7,12,371
16,21,20,9,110
8,24,18,55,349
15,24,4,39,439
20,21,20,5,15
7,26,9,46,386
14,26,1,26,363
17,21,19,33,302
19,21,1,3,409
6,20,14,13,519
16,18,3,23,992
12,25,8,37,426
11,22,9,28,131
7,25,8,9,199
7,21,20,37,168
4,23,2,41,213
14,23,13,40,857
10,26,9,56,960
5,21,17,43,467
7,25,9,51,968
4,21,6,40,425
3,21,3,1,617
13,25,14,57,549
15,21,16,33,341
7,25,18,60,725
19,25,20,16,585
6,23,4,16,812
18,18,20,34,211
15,22,11,53,125
11,24,4,14,22
2,22,7,20,444
15,21,16,12,558
18,20,10,53,445
14,21,16,33,969
16,24,8,1,905
5,21,19,3,210
10,21,19,51,317
18,21,6,58,70
4,20,10,13,921
6,23,4,7,381
20,23,19,37,741
12,26,6,40,279
10,18,12,24,540
2,24,18,18,888
20,19,13,1,971
1,23,9,43,436
3,23,13,23,102
2,22,1,32,440
13,24,5,39,319
5,21,4,14,269
15,18,11,46,160
2,23,6,42,9
5,26,17,8,520
1,23,5,15,340
3,18,1,5,742
14,20,15,16,113
18,20,12,16,240
4,25,10,59,721
6,26,2,57,875
11,18,12,53,269
6,18,4,40,618
13,19,18,47,104
15,24,4,5,111
14,19,5,31,621
10,25,15,33,11
11,22,9,2,195
10,23,14,31,847
19,19,10,15,867
7,22,20,38,397
9,20,9,1,690
13,23,2,10,75
6,24,19,5,720
13,26,20,6,875
8,18,7,56,451
17,23,14,36,364
8,24,6,50,333
15,24,11,6,205
9,20,2,28,953
13,25,3,16,217
8,19,14,55,814
17,23,6,35,748
19,19,15,47,462
16,18,11,51,152
3,20,13,18,736
18,20,5,11,491
11,19,15,21,952
18,21,9,3,113
4,18,14,10,402
5,22,1,3,503
8,21,15,41,890
6,23,5,42,870
7,21,20,53,657
14,23,18,20,441
5,21,17,11,448
4,19,14,5,784
9,19,4,59,592
18,22,6,30,23
18,22,3,58,967
12,22,16,26,153
8,25,12,29,524
14,23,6,43,487
20,22,15,60,506
18,18,3,50,119
9,19,18,33,592
7,20,6,2,351
18,26,8,39,303
5,26,20,16,164
3,24,7,43,92
11,21,19,41,815
19,19,12,52,207
12,19,6,14,57
16,20,8,42,52
14,26,6,27,190
13,25,4,4,621
18,18,5,23,938
16,25,10,32,210
13,25,4,50,385
7,24,8,43,705
1,25,11,27,953
14,18,18,39,545
6,25,19,38,487
7,25,4,2,563
8,26,12,32,554
2,21,19,48,802
9,22,20,18,97
9,26,15,37,855
11,18,16,53,132
9,19,5,14,549
17,21,1,25,899
17,19,2,3,977
2,25,6,59,420
8,22,3,14,399
4,24,13,11,910
20,20,15,32,298
12,24,13,46,728
8,18,19,2,159
8,21,11,29,411
8,20,7,40,939
19,26,2,26,615
12,22,5,41,280
16,21,17,53,459
7,26,11,38,445
14,19,1,38,926
17,25,2,7,922
14,21,11,36,116
5,20,9,30,817
10,21,11,57,719
20,26,1,49,386
15,25,8,28,817
2,26,8,32,659
8,26,12,48,791
6,24,6,35,455
5,25,14,58,680
19,24,6,34,923
1,23,6,4,441
20,20,8,56,574
1,21,15,48,4
8,23,9,31,905
3,21,12,51,893
19,20,20,53,892
14,23,15,5,106
7,21,9,42,237
6,18,18,26,69
9,25,13,34,181
1,19,18,52,605
6,24,4,5,274
4,26,14,59,982
17,26,14,47,132
1,21,20,51,968
7,23,14,29,785
2,19,1,35,580
2,25,3,23,723
17,25,5,41,695
15,26,17,23,931
5,18,5,49,353
10,19,18,33,215
20,24,19,43,380
7,26,13,33,834
13,19,16,38,69
3,26,17,30,159
16,25,5,31,711
15,18,14,23,941
19,19,20,30,62
12,18,6,16,35
10,20,12,50,477
8,18,9,29,946
8,21,17,16,633
1,20,3,37,976
5,25,3,6,885
2,18,15,24,427
5,18,8,5,951
1,23,3,47,703
19,20,2,57,293
7,22,2,53,308
12,18,9,3,280
16,21,9,38,306
20,18,16,43,715
18,21,3,51,910
9,18,2,39,403
12,20,1,19,257
18,18,4,29,909
2,21,18,27,950
11,23,17,33,837
19,22,7,32,284
9,20,20,57,24
20,19,5,16,386
10,23,15,46,612
11,23,10,32,762
15,24,10,13,607
11,19,14,60,647
10,21,9,9,755
10,21,6,51,312
1,24,3,13,648
12,18,9,1,670
19,25,6,43,167
7,23,7,21,192
12,20,15,8,585
15,23,8,5,62
15,21,15,55,460
5,20,12,8,694
4,19,9,3,301
19,21,11,34,888
17,26,11,26,502
3,21,3,38,344
8,18,19,21,335
2,26,8,22,639
13,21,7,9,881
4,22,9,32,718
15,24,9,9,465
19,26,3,52,224
20,22,20,33,743
6,26,16,15,837
15,24,5,54,175
12,25,19,50,694
5,18,16,52,133
6,26,16,38,752
14,22,10,34,503
17,20,17,14,60
19,21,8,21,255
17,20,13,24,510
12,22,20,49,722
5,19,9,30,533
9,21,4,53,303
10,24,9,19,515
15,26,15,21,263
6,23,9,30,474
20,19,11,15,235
20,18,7,34,626
17,18,19,37,637
13,22,1,37,527
20,26,6,36,820
2,25,20,22,297
8,23,12,2,106
20,25,14,11,517
17,23,9,53,198
3,18,10,1,524
9,20,7,30,391
17,22,1,42,983
2,25,1,10,221
9,20,5,41,729
2,19,6,40,904
16,18,15,2,396
9,23,20,10,154
2,19,10,30,942
18,24,20,40,171
18,20,8,2,84
20,19,15,45,10
7,21,19,2,300
13,22,7,14,277
15,26,6,13,313
16,25,7,59,126
20,18,11,27,320
12,24,18,45,429
13,21,11,31,295
13,25,13,44,823
3,24,5,16,951
6,25,5,5,887
16,21,6,55,624
20,25,18,41,438
15,22,11,4,504
19,19,20,22,342
15,21,10,31,57
20,18,15,39,729
14,20,5,27,91
1,20,10,49,53
3,20,6,55,742
1,24,17,51,686
16,21,12,25,698
17,24,10,12,155
3,24,3,25,31
7,24,14,31,506
7,20,10,53,60
17,23,4,32,322
7,21,17,45,297
16,23,5,38,280
13,22,7,22,516
16,23,20,7,85
16,24,10,47,251
1,22,3,14,821
11,26,3,52,347
5,25,5,30,604
9,19,11,13,569
10,25,18,12,897
4,18,19,44,409
10,23,3,52,486
20,19,18,53,68
15,21,19,21,758
14,20,14,36,157
16,25,2,26,670
19,18,10,56,384
1,23,8,57,59
18,22,5,24,295
16,25,12,33,535
8,22,5,48,126
11,20,18,3,395
18,18,15,54,828
2,18,20,26,660
14,20,6,19,968
16,18,15,8,853
1,25,2,4,386
16,21,3,3,290
4,22,19,50,181
4,21,2,23,911
12,23,2,14,73
20,22,8,57,939
15,23,14,47,807
11,22,7,37,402
12,20,10,33,495
11,21,16,12,392
13,23,3,50,907
9,20,13,17,245
17,26,17,52,752
14,25,12,34,723
13,23,19,34,529
20,19,9,6,621
4,21,16,8,128
8,26,18,27,244
2,26,18,43,337
1,23,3,1,296
15,25,19,43,554
9,21,11,20,737
12,18,5,49,324
16,18,20,6,358
14,22,8,36,433
15,20,10,26,321
2,20,7,7,581
10,18,1,39,7
7,21,14,31,209
4,22,4,27,422
10,21,5,8,411
2,21,12,19,439
4,24,12,50,869
1,24,10,34,691
20,22,2,6,751
7,25,9,1,810
6,25,15,55,725
1,21,5,33,707
18,25,8,38,774
2,26,19,4,42
1,25,15,47,323
11,25,20,5,5
3,26,13,10,664
18,21,18,44,610
16,22,16,10,668
16,20,10,36,194
5,21,20,20,511
8,25,4,16,134
10,26,8,57,369
18,22,14,56,993
11,20,1,46,761
11,20,16,55,408
5,19,9,26,575
3,26,16,43,932
18,24,9,48,201
2,19,3,40,584
4,18,11,7,109
14,20,6,7,360
6,21,8,43,953
2,21,11,22,78
11,25,18,60,978
5,24,8,39,488
13,25,14,22,655
17,23,17,20,544
12,23,18,45,958
18,18,12,60,901
1,23,16,19,620
3,23,20,59,900
15,26,7,26,95
14,18,7,44,230
8,26,19,18,264
13,26,14,40,858
2,22,10,18,660
10,25,7,12,681
18,19,17,59,410
2,24,3,3,596
16,18,12,44,747
11,20,15,1,582
7,21,18,26,160
19,20,17,30,838
3,20,15,54,126
12,23,7,1,212
10,21,12,6,897
2,26,19,46,423
2,22,6,29,764
11,20,16,40,472
5,21,14,50,563
14,25,9,26,713
2,23,8,11,291
3,21,16,57,494
15,24,17,27,294
3,21,9,35,352
17,19,6,5,731
9,19,18,25,579
18,26,8,44,313
11,22,17,51,646
9,24,19,58,444
6,22,20,47,771
13,26,6,38,825
12,21,10,27,301
11,26,18,47,783
9,22,18,5,24
11,18,6,41,460
13,23,8,45,644
18,23,3,33,323
8,18,5,11,586
5,22,14,22,903
12,23,19,60,19
4,20,12,50,314
14,25,18,2,473
19,25,4,37,985
7,22,2,40,252
4,23,4,4,374
16,18,11,49,44
7,20,4,32,633
11,24,14,33,834
2,20,17,20,978
13,26,4,7,84
12,26,5,53,71
20,26,4,51,734
14,24,2,53,563
20,20,14,52,268
13,26,3,3,636
8,19,12,22,132
20,20,18,42,222
14,25,4,6,952
3,22,5,52,730
16,23,5,53,295
3,19,18,58,46
6,22,4,6,859
13,19,20,8,314
6,26,1,35,167
17,18,6,34,103
6,26,8,1,394
9,21,18,21,951
15,19,9,48,351
5,25,6,34,32
7,25,13,23,72
13,26,13,19,969
14,19,16,47,338
14,19,6,10,570
4,23,12,11,529
12,21,15,47,657
7,22,10,40,782
7,23,8,20,182
7,19,20,47,281
19,22,6,27,850
3,22,1,26,506
7,22,17,47,596
12,20,12,25,128
12,20,13,6,13
20,25,8,3,995
5,18,9,40,433
13,18,19,13,237
2,20,15,32,486
11,23,8,28,603
17,20,6,22,647
4,18,5,43,977
3,20,9,29,340
7,24,6,52,322
6,19,7,4,316
1,23,3,22,862
14,25,12,5,644
18,26,6,22,852
8,23,2,14,671
18,18,17,6,547
1,25,1,58,639
7,24,10,50,939
14,24,4,10,974
18,19,14,45,259
14,20,3,46,504
17,20,3,2,980
14,19,4,4,139
4,20,15,13,501
10,19,20,44,130
5,21,20,26,431
1,22,15,22,46
13,25,4,19,81
4,24,5,28,958
2,21,5,54,693
16,24,5,50,462
1,22,3,47,149
15,21,3,59,238
8,21,16,10,454
10,18,20,33,45
3,20,14,1,883
20,20,6,8,470
19,21,18,35,509
14,22,16,10,136
11,18,18,11,737
16,25,2,23,831
12,18,12,1,671
7,24,10,35,410
3,26,20,53,574
7,18,19,18,850
18,23,20,2,472
11,21,6,1,81
9,19,1,20,830
5,22,14,32,12
5,22,3,18,665
6,22,7,56,380
19,22,4,37,421
18,25,19,54,4
6,18,7,6,709
16,24,15,2,348
9,21,12,34,393
13,23,12,5,313
9,26,2,55,963
12,26,7,1,712
17,24,19,14,891
20,25,19,40,54
6,21,14,3,45
19,23,4,42,154
2,23,1,53,138
10,23,1,28,549
1,25,1,23,947
11,19,13,14,365
5,26,15,50,915
9,23,9,19,183
13,25,9,8,622
17,25,18,13,921
8,24,13,47,451
6,22,12,8,48
13,23,1,52,125
12,22,9,55,590
12,18,4,49,975
6,22,13,15,410
13,22,11,11,244
6,21,13,37,670
19,19,10,7,152
18,19,19,8,3
15,25,5,6,236
6,24,2,26,916
18,22,18,27,695
1,20,7,48,623
4,19,6,16,460
9,25,13,7,427
8,22,17,3,992
7,23,12,13,842
8,22,1,2,957
16,25,14,12,233
14,18,15,57,967
20,24,7,33,777
20,21,5,29,458
20,19,9,12,464
7,25,16,29,83
16,18,13,4,451
17,18,8,20,84
4,21,19,20,517
19,22,13,36,427
19,20,8,38,145
4,24,14,33,445
16,18,3,26,978
5,25,7,17,139
20,23,8,54,485
3,23,12,33,76
1,20,13,37,748
20,22,3,57,487
13,23,6,2,931
3,19,14,56,128
15,19,5,57,186
20,25,15,21,954
9,23,13,52,384
20,25,3,52,289
8,23,8,47,662
7,18,11,38,27
5,18,14,4,61
19,18,7,33,398
10,23,18,54,434
19,24,2,32,337
18,18,16,46,565
17,23,13,23,745
5,24,2,49,960
15,25,2,10,426
17,21,6,7,814
1,18,16,4,624
5,24,4,1,966
3,25,19,21,889
18,18,7,53,717
10,25,16,25,57
17,25,18,51,560
20,26,2,4,951
3,26,16,32,121
9,21,15,31,359
10,19,3,38,533
17,25,17,43,27
1,19,14,32,115
6,21,4,30,717
3,19,7,44,867
12,22,8,23,403
6,25,2,9,405
2,18,4,2,187
16,21,15,7,395
12,19,16,20,999
2,19,9,19,96
12,19,1,22,604
13,22,15,49,903
20,19,3,58,865
7,25,2,33,262
10,26,6,11,741
7,22,3,36,442
12,26,10,18,399
16,22,15,47,495
8,23,2,33,942
18,23,8,1,973
5,26,15,34,77
18,20,4,29,874
3,20,20,12,725
17,21,1,29,598
19,21,17,48,343
20,21,18,55,112
15,19,20,3,983
14,26,8,42,660
20,23,12,51,751
15,20,16,25,456
6,22,18,12,333
1,23,9,29,379
20,21,2,1,93
3,18,19,7,635
14,24,9,25,366
6,20,14,42,699
2,26,9,14,89
13,26,7,58,278
20,26,4,47,257
19,23,9,22,646
5,19,20,14,328
16,23,18,53,624
18,18,2,16,439
3,21,9,31,691
10,20,13,12,134
7,18,3,45,61
2,23,16,49,612
1,23,8,15,912
7,19,2,1,70
10,20,11,58,730
16,26,12,6,895
6,20,7,30,894
1,24,8,4,561
15,21,19,3,349
7,26,10,16,970
12,26,11,12,195
13,20,16,11,202
8,23,9,42,578
8,25,12,38,686
9,25,6,35,167
4,21,6,19,201
18,26,20,44,590
16,19,11,37,170
12,18,14,2,237
6,19,3,35,84
7,23,3,26,791
4,23,18,6,791
6,18,4,19,658
1,23,8,11,523
18,21,16,54,611
14,26,14,51,993
8,19,8,45,32
5,20,12,14,400
19,23,12,14,257
14,19,4,3,623
7,23,7,14,500
2,23,16,51,583
14,20,13,7,393
16,25,18,4,80
15,25,16,11,757
9,21,10,16,158
19,22,11,27,770
16,25,13,2,632
3,19,6,5,538
9,22,16,13,949
4,19,19,16,865
8,25,15,20,927
7,18,15,22,101
3,23,19,57,609
2,25,4,8,896
19,21,11,29,995
15,22,16,46,873
1,18,12,2,741
14,24,9,48,572
10,20,13,13,786
20,18,20,9,265
3,18,14,4,886
13,23,1,8,457
2,25,6,18,120
10,23,5,25,104
19,18,2,6,906
4,24,1,29,415
2,25,17,54,517
7,19,20,43,344
7,23,4,54,765
8,19,3,22,391
10,19,3,4,388
4,21,2,4,320
2,23,17,27,736
10,26,9,44,378
15,20,6,47,889
2,20,1,28,148
8,20,14,28,481
2,21,18,29,720
18,21,12,51,894
5,22,7,4,523
17,22,10,16,582
7,18,19,1,961
11,21,10,6,628
12,24,8,9,378
5,20,18,3,898
5,25,9,34,776
20,20,2,40,128
4,20,7,38,421
10,21,18,36,975
20,23,15,4,735
3,26,20,7,224
16,20,14,31,731
7,22,11,45,893
1,22,15,24,493
5,24,4,10,916
3,22,10,52,878
18,25,15,10,618
15,20,9,31,501
9,20,10,34,684
3,23,11,14,380
18,26,13,39,932
19,18,16,13,65
9,25,2,55,329
9,21,3,23,500
3,21,3,53,469
19,25,4,30,136
8,22,7,44,941
10,20,8,46,300
6,19,9,55,187
2,25,5,18,383
20,20,18,57,330
1,20,14,30,796
5,23,3,35,619
14,19,1,51,669
14,21,14,12,272
10,22,17,38,425
15,24,8,25,205
2,21,4,45,531
10,23,3,34,384
12,21,8,60,282
1,26,5,11,400
15,25,17,19,981
4,23,15,33,897
16,23,19,46,376
7,22,20,24,751
17,20,2,51,260
11,19,14,19,566
1,19,7,10,571
20,24,1,32,371
9,26,13,24,717
14,21,5,19,738
18,22,11,52,195
17,21,11,4,390
1,24,11,47,11
12,24,11,43,126
6,19,7,3,59
3,18,20,52,515
15,25,5,28,464
19,25,13,18,455
18,18,13,39,549
16,23,6,6,105
7,25,5,23,770
3,18,13,53,125
12,25,13,30,170
7,26,18,57,87
9,21,20,48,938
14,19,3,8,459
2,25,4,8,948
8,25,14,29,366
2,24,14,7,512
6,26,14,35,368
6,19,16,47,929
2,20,19,28,737
9,25,1,38,281
15,21,5,21,384
3,21,14,35,666
4,20,18,51,50
7,25,20,21,31
4,26,2,43,296
18,24,14,48,54
3,21,5,30,163
20,21,4,8,98
7,23,19,60,219
17,21,5,24,824
20,25,13,4,513
7,19,19,45,60
6,19,11,45,838
16,20,10,46,198
16,22,18,9,563
20,22,5,22,396
11,23,12,36,505
8,21,11,55,161
19,19,11,7,986
5,19,3,15,404
20,24,19,30,547
12,19,14,58,68
19,19,17,27,984
19,24,13,1,410
12,19,12,42,819
2,23,1,23,166
2,20,16,34,594
10,20,9,52,765
15,24,3,27,315
2,23,6,5,900
20,22,4,23,1000
7,20,8,17,895
9,20,16,45,492
20,25,1,19,827
10,25,4,38,863
11,26,19,41,375
2,25,4,35,9
10,20,15,7,355
11,20,15,37,439
8,18,15,5,372
7,26,14,35,287
2,20,14,60,310
19,22,16,13,371
12,18,9,58,153
15,22,10,58,987
17,25,8,38,701
11,25,14,35,69
10,18,3,12,834
12,23,1,28,426
18,26,14,29,259
9,18,7,19,920
15,26,7,3,365
17,25,14,30,673
6,26,1,43,155
15,20,12,43,389
9,23,2,48,132
11,20,5,13,746
4,20,9,4,636
9,25,8,39,153
17,20,16,16,605
5,25,20,16,524
10,20,16,39,55
7,18,19,23,727
20,20,1,51,982
6,19,11,17,645
2,22,13,58,453
16,18,17,40,447
6,24,12,24,673
4,25,19,41,514
9,21,14,33,201
19,24,5,55,696
8,19,15,48,841
20,19,18,46,673
12,21,10,27,139
1,25,19,14,64
6,21,19,52,555
9,22,19,29,260
16,22,3,40,619
