wage,costliving,gender,age,bactype,branch,userexperience
6661,1827,1,19,1,2,64
10032,1419,1,26,1,2,94
10988,1991,2,18,1,1,33
4547,1963,1,25,1,2,82
3187,1910,1,21,1,2,7
8407,2273,2,23,1,1,17
8170,1454,1,22,1,1,85
6182,1799,1,19,1,2,20
4014,2478,1,22,1,1,98
6368,2160,2,17,1,2,60
6042,2347,1,25,1,1,49
9081,2269,1,19,1,2,11
6168,1868,1,18,1,2,26
5904,2108,1,23,1,1,62
3489,2170,1,19,1,1,27
8246,2405,1,23,1,2,15
14912,1736,1,20,1,2,39
14069,2049,1,20,1,1,28
12155,1466,1,20,1,2,73
6151,1869,1,20,1,1,34
10722,2117,2,20,1,2,36
11363,1759,1,17,1,2,92
13771,1924,1,17,1,2,47
7887,2404,2,26,1,1,67
5604,1944,2,18,1,2,4
8408,2453,2,17,1,2,3
12550,1484,1,26,1,1,79
13346,1917,2,18,1,1,21
8973,1545,2,22,1,2,29
3930,1728,2,18,1,2,58
8300,2289,2,18,1,1,93
5826,2209,1,20,1,1,22
12316,2002,2,19,1,1,63
5956,1486,1,17,1,2,23
9055,1802,1,22,1,1,88
5016,1714,1,17,1,2,76
8360,1669,1,20,1,2,93
9731,2303,1,18,1,2,23
8336,2227,2,23,1,2,2
6866,1806,1,26,1,2,5
8916,2043,1,19,1,2,98
12538,1493,2,23,1,2,37
10029,1685,1,23,1,2,82
4529,1635,2,18,1,1,83
13818,2051,1,22,1,2,50
5790,2378,2,23,1,2,60
6833,2148,1,23,1,1,13
13469,2366,2,17,1,1,93
3322,2314,1,19,1,2,16
13772,2432,1,19,1,1,51
8293,2309,1,20,1,2,46
8093,1969,2,22,1,2,71
8653,2098,2,17,1,2,33
8456,2288,1,23,1,1,46
11017,2001,1,23,1,2,29
14617,2217,1,23,1,2,65
9900,2022,2,25,1,2,15
8489,1564,1,21,1,2,93
9442,2333,2,23,1,2,100
6812,2045,2,25,1,2,76
6081,1584,1,23,1,1,78
7917,2072,1,19,1,1,63
4041,1580,1,23,1,1,9
3447,1711,1,17,1,2,83
14067,1507,2,17,1,2,93
3958,1668,1,22,1,2,85
13656,1831,2,18,1,1,17
12828,2295,2,20,1,2,34
10556,2498,2,23,1,2,67
3822,2091,1,22,1,1,45
5080,1512,1,25,1,1,81
5740,1862,1,17,1,2,22
11026,1810,2,21,1,2,99
3408,1630,1,25,1,2,48
14876,2298,2,22,1,1,71
3569,1406,1,18,1,2,55
11281,1715,2,19,1,2,96
14942,1617,2,17,1,1,94
12389,1461,1,25,1,2,61
6199,1698,2,21,1,2,26
14155,1663,2,19,1,1,99
3723,1541,1,19,1,1,61
4397,2088,2,20,1,2,9
13599,2087,1,23,1,2,61
13307,1880,2,20,1,1,46
13725,1778,1,22,1,1,17
13425,2448,2,17,1,2,21
11925,1826,1,22,1,1,11
6009,1548,1,19,1,1,41
11961,1963,2,18,1,1,25
11327,1823,1,19,1,2,8
9484,2296,1,20,1,2,54
6946,2291,2,19,1,2,74
14322,1838,1,21,1,1,70
5386,1890,2,17,1,2,37
11963,2452,2,18,1,1,49
13858,1877,2,25,1,2,85
6970,1735,1,18,1,1,57
3894,2460,1,21,1,1,48
6834,1499,2,19,1,2,79
7872,1581,2,26,1,2,89
11630,1501,2,19,1,1,94
11474,2094,1,19,1,2,51
14449,1760,1,21,1,1,41
4615,2193,1,19,1,1,7
5086,1646,1,19,1,2,17
9718,2167,2,21,1,1,49
11084,2165,2,20,1,1,23
14935,2346,2,22,1,1,35
4935,2195,2,22,1,1,26
9844,1832,2,19,1,1,68
8310,1641,2,19,1,1,45
9702,2152,2,26,1,2,19
3313,1534,1,25,1,2,54
6422,1931,2,19,1,1,20
13007,2007,1,23,1,2,67
6346,1681,2,23,1,1,44
14863,1910,2,17,1,2,26
4327,1797,2,17,1,2,13
14805,1754,1,19,1,1,84
3461,2327,2,17,1,2,3
11490,1979,2,23,1,1,100
14551,1786,2,24,1,2,36
7485,1969,2,21,1,2,46
11681,2474,2,24,1,1,67
6032,1561,2,19,1,1,43
5324,2351,1,18,1,1,67
14433,1993,1,24,1,2,29
13457,1594,1,25,1,1,89
7894,1504,2,24,1,2,40
11670,2206,1,23,1,1,83
8227,2227,2,19,1,1,34
11461,1470,1,17,1,2,57
3939,2368,2,24,1,1,32
13600,1737,1,20,1,1,42
12272,1483,1,21,1,2,11
11167,1883,1,17,1,2,23
13933,1473,2,17,1,2,15
4148,2480,1,19,1,2,90
10197,1451,1,22,1,1,29
11083,1604,1,25,1,2,80
14291,1487,1,18,1,1,58
4860,1672,2,25,1,1,4
9820,1815,1,26,1,1,18
7955,2493,2,25,1,2,92
3516,2022,1,19,1,1,58
5041,1900,2,17,1,1,13
3528,1920,1,26,1,2,76
14449,2199,2,25,1,1,23
4535,1761,2,18,1,1,24
9626,1697,2,23,1,2,59
8480,2350,2,22,1,2,94
3085,1426,1,20,1,1,80
5975,1410,1,23,1,1,13
3547,1475,2,21,1,2,99
8632,1976,2,21,1,1,79
3082,1983,2,18,1,1,99
11434,1919,2,20,1,1,45
12858,1510,2,26,1,1,83
10515,1526,1,23,1,2,86
10352,1846,1,23,1,1,13
7984,2477,2,25,1,1,47
12610,2050,2,22,1,1,87
3424,2432,1,23,1,1,11
14540,1407,2,19,1,2,97
10369,1447,2,17,1,2,66
14061,2205,2,23,1,1,11
4495,2269,2,20,1,2,8
9653,2327,2,20,1,2,43
4675,1520,1,20,1,1,17
7106,2384,1,22,1,2,6
5360,1649,2,24,1,1,81
10726,1881,2,22,1,1,98
4112,2165,1,20,1,1,74
12216,1691,2,26,1,1,19
4805,2411,2,20,1,2,48
5382,1700,2,26,1,2,54
10729,2413,1,19,1,2,63
7461,1592,1,19,1,1,90
11948,2056,1,20,1,2,31
6254,2299,1,19,1,2,32
4005,1719,2,21,1,2,50
6048,2424,1,20,1,2,68
13472,1785,2,18,1,2,45
4686,2341,1,25,1,1,58
13317,2129,2,26,1,1,72
10552,1717,1,22,1,1,77
14626,2071,1,18,1,2,40
13989,2242,2,18,1,2,76
10797,1517,2,18,1,1,82
4786,2025,1,23,1,1,97
11273,2491,2,22,1,1,84
11992,2435,1,20,1,2,95
11237,1635,2,18,1,1,25
7030,1742,2,21,1,1,92
10123,2214,2,19,1,1,63
5575,2256,2,19,1,1,40
8609,1562,1,17,1,1,84
8782,2414,1,17,1,2,35
10721,1459,1,25,1,2,31
9004,1582,2,21,1,2,68
14514,1415,2,22,1,1,13
12003,2476,2,24,1,1,85
13055,2020,2,26,1,1,1
11976,2433,2,21,1,1,68
13019,2158,2,23,1,1,98
3796,2140,2,17,1,2,18
8577,2039,1,19,1,2,65
10029,2146,2,22,1,2,19
8586,1514,2,26,1,2,73
8682,2041,1,19,1,1,67
3497,2231,2,26,1,1,68
14364,2409,2,20,1,2,60
3771,2213,1,22,1,1,47
3570,2455,1,22,1,1,35
6702,1723,1,18,1,1,30
9672,2136,2,20,1,2,5
5214,1982,1,24,1,2,17
13306,1945,2,23,1,2,85
10507,2271,2,20,1,1,57
11055,2022,1,22,1,1,53
9396,2446,1,26,1,2,75
4782,1548,1,21,1,1,85
13025,2459,1,17,1,2,65
6125,2100,2,26,1,1,11
14853,2221,1,21,1,1,48
12844,1694,1,18,1,2,13
9984,2190,1,24,1,2,65
9137,1587,2,26,1,2,71
14005,1427,2,25,1,2,27
4407,1537,2,17,1,1,68
7176,1622,1,20,1,2,21
10104,1850,1,20,1,1,72
3246,2176,1,20,1,1,55
4154,1410,2,17,1,2,7
8253,1653,2,19,1,2,7
14330,1568,1,25,1,2,19
14454,1650,1,20,1,2,17
5621,2239,1,25,1,1,52
3215,1545,2,19,1,2,77
3764,1777,2,18,1,2,57
6944,2128,1,26,1,1,84
14120,2405,2,21,1,2,58
14995,2142,2,23,1,2,42
7945,2213,1,25,1,1,24
13940,2285,1,22,1,2,95
6163,2454,1,21,1,2,1
5899,2319,1,24,1,1,66
13754,2272,1,22,1,2,2
12110,1950,1,18,1,1,36
4598,2228,1,26,1,2,50
13045,2240,2,25,1,2,82
14850,1824,2,17,1,1,93
6961,1954,1,23,1,1,90
12809,1759,2,25,1,1,62
7906,1815,1,21,1,1,5
7825,2079,2,19,1,1,90
13008,1761,2,25,1,2,78
7066,2452,2,21,1,1,12
10808,1944,2,18,1,1,71
13303,1932,2,23,1,1,93
12542,1824,2,19,1,1,30
10658,2005,2,21,1,2,13
9507,2216,2,26,1,2,74
5831,1506,2,24,1,2,48
13618,1870,1,19,1,2,38
14027,1869,1,20,1,1,45
14473,2238,1,21,1,1,94
12597,1772,2,24,1,2,61
11917,2383,1,21,1,2,2
7583,2295,1,20,1,2,31
5630,2021,1,23,1,1,3
12329,2259,1,19,1,2,15
7141,1403,2,24,1,1,7
6391,1968,1,25,1,2,86
9066,1682,1,20,1,1,77
13801,2372,1,21,1,1,44
8118,2192,1,24,1,2,18
3874,1680,1,25,1,2,76
10595,2379,2,23,1,1,85
6668,2446,1,18,1,2,80
11465,2307,2,24,1,2,82
10359,2112,2,23,1,1,82
10388,1710,2,19,1,1,45
7066,2282,2,23,1,1,72
4623,2223,2,23,1,2,48
5961,1718,1,20,1,1,90
5110,1897,2,17,1,1,20
12168,2080,2,26,1,1,94
10233,2311,2,20,1,2,79
4851,1658,2,21,1,1,70
11996,2318,1,23,1,2,27
10695,2352,2,21,1,2,42
8746,2006,2,22,1,1,27
4662,1683,1,20,1,2,59
7471,2068,2,18,1,2,25
11221,2331,2,25,1,1,1
5703,2307,1,19,1,1,84
4333,1727,2,23,1,1,42
3943,2354,2,19,1,1,96
4697,2422,1,19,1,1,43
5580,2115,1,19,1,2,15
3270,2190,2,23,1,2,4
10214,1614,1,25,1,2,67
13228,1520,1,21,1,1,69
14513,1825,2,23,1,1,20
8562,2328,1,19,1,1,14
6803,1550,1,20,1,2,39
12799,1894,1,17,1,2,38
8904,2037,1,22,1,1,56
14761,2111,1,18,1,1,80
10466,2040,2,18,1,1,93
7451,1923,2,19,1,1,17
12760,2344,1,26,1,2,71
5067,1991,1,24,1,2,97
13363,2069,2,21,1,2,51
5420,1512,1,25,1,2,88
14801,2373,1,25,1,2,90
8900,2488,1,21,1,2,37
13784,1826,2,20,1,1,98
11558,1822,1,26,1,1,13
6814,1535,2,25,1,1,24
3806,1427,1,17,1,2,40
13047,2253,2,17,1,1,92
11343,1974,1,25,1,2,93
6125,2377,2,21,1,2,23
10660,2094,2,22,1,2,73
14160,2361,2,23,1,2,69
12592,2052,1,17,1,2,82
11681,1907,2,23,1,2,9
5810,2492,1,24,1,2,57
12414,1664,1,26,1,1,81
8621,2403,2,20,1,2,12
14414,2044,1,19,1,2,86
13716,1622,1,20,1,2,45
5133,2254,1,20,1,1,2
10993,1907,2,23,1,1,94
13362,2398,2,26,1,1,74
10635,2105,2,22,1,1,30
9565,2188,1,26,1,2,82
13310,1726,2,20,1,1,60
10872,1706,1,18,1,1,68
13246,2449,1,23,1,1,48
6127,1481,2,20,1,2,24
14847,1419,2,21,1,2,53
13992,2230,2,24,1,2,69
8884,1456,1,26,1,1,96
9888,1914,2,25,1,2,76
5434,2091,1,25,1,2,70
13332,1754,2,17,1,2,86
11790,2039,2,20,1,1,61
14181,2401,1,23,1,1,30
12943,1943,1,26,1,1,16
4840,2367,1,22,1,2,54
13267,1501,2,26,1,1,16
9350,1483,1,22,1,1,14
12507,1442,2,21,1,1,50
13960,1630,1,20,1,2,47
5667,1527,2,18,1,1,61
12927,1750,1,22,1,2,82
3156,1768,2,23,1,1,100
7146,1920,1,26,1,1,74
5293,1760,1,23,1,2,52
9380,2400,2,23,1,1,78
14953,2462,2,20,1,2,81
8966,1627,2,26,1,2,27
4046,2431,2,21,1,2,91
4706,1549,2,17,1,2,13
11881,2078,2,22,1,2,63
12387,1493,1,23,1,2,67
12801,2153,1,21,1,2,50
8526,1947,2,17,1,1,34
14348,1798,1,17,1,1,20
12844,2130,2,17,1,2,98
4215,1706,2,19,1,1,58
10607,1643,2,19,1,1,100
6539,2105,2,21,1,2,44
6586,2432,1,18,1,1,57
7765,2224,2,21,1,1,9
13847,1560,2,24,1,1,36
4495,2476,2,25,1,1,8
14815,2395,1,26,1,2,50
6355,1489,2,21,1,2,31
12616,2046,2,19,1,1,73
4160,2458,1,26,1,2,65
5230,1469,1,21,1,2,51
5756,2258,1,21,1,2,76
6897,1566,2,25,1,2,28
4270,1927,2,20,1,1,76
5559,1534,2,19,1,2,2
4533,1688,2,18,1,1,44
11447,2329,1,17,1,2,47
6823,2477,2,18,1,2,11
11232,2497,2,17,1,2,27
12046,1640,2,17,1,2,13
10655,1897,2,17,1,2,83
14888,2226,1,22,1,1,26
8802,2153,2,22,1,2,43
4060,1750,1,23,1,1,43
4891,2122,1,24,1,2,99
11271,1626,1,17,1,2,36
11915,1790,1,23,1,1,3
7497,2019,1,25,1,2,64
10193,1880,1,20,1,2,60
7156,2228,1,24,1,1,13
14232,2397,2,17,1,1,21
14097,1494,1,25,1,1,13
9818,2360,2,26,1,2,61
14915,1529,1,17,1,2,39
6490,1945,2,21,1,2,65
7689,2392,1,20,1,2,69
11056,1974,1,18,1,1,37
6697,2073,2,18,1,1,100
11785,1432,1,18,1,1,49
9400,1671,2,21,1,2,95
7349,1688,1,22,1,1,76
10394,1743,2,19,1,2,81
8616,2128,2,17,1,2,58
6631,1563,2,19,1,1,86
13766,2257,1,17,1,2,10
12946,2283,1,20,1,1,71
11800,1567,1,23,1,2,53
6607,1705,2,22,1,1,73
7481,1438,2,25,1,1,22
11250,2252,2,18,1,1,1
3549,2388,1,18,1,2,80
13729,2169,1,21,1,1,39
3241,2313,2,25,1,1,1
9256,1640,1,26,1,1,22
12800,1807,1,26,1,2,26
13976,2019,2,21,1,1,71
3959,1675,1,21,1,2,8
11028,1914,2,22,1,1,100
14000,2335,1,23,1,2,12
14272,1822,1,21,1,1,86
9958,2264,2,20,1,1,33
9132,2375,2,22,1,1,60
7708,1586,2,18,1,2,58
8916,1607,1,18,1,1,21
5378,2132,2,24,1,2,18
4888,1938,1,20,1,2,90
9150,2422,1,23,1,1,63
6190,2404,2,25,1,2,6
11548,1780,2,20,1,1,85
8298,1437,1,21,1,1,51
4629,2297,2,23,1,1,59
9224,1890,1,25,1,2,7
11872,1845,2,18,1,1,73
4576,1571,1,25,1,1,53
10561,1957,1,24,1,1,18
12312,1627,2,19,1,1,39
14353,1401,1,22,1,2,59
10411,1571,2,21,1,2,28
14211,2132,1,23,1,2,1
9342,1741,1,19,1,1,11
13204,2354,1,20,1,1,44
6578,2156,2,23,1,2,15
5241,2094,2,23,1,2,59
10802,2057,1,25,1,1,50
3379,2346,2,19,1,2,97
12788,1588,2,20,1,2,11
4711,2319,2,22,1,1,44
10593,2262,1,23,1,2,66
5467,1823,1,21,1,1,39
13155,1433,2,20,1,2,65
10949,2338,1,21,1,2,21
12425,1714,2,26,1,1,46
5589,1443,1,24,1,2,63
14319,2116,2,21,1,1,57
5184,2131,1,20,1,1,48
6764,2120,1,23,1,2,46
12990,2341,2,24,1,2,9
12376,2343,1,26,1,2,19
9109,2161,1,22,1,1,97
10150,1627,2,24,1,2,49
6636,1570,1,26,1,2,19
7902,2384,2,26,1,2,18
11408,2246,1,24,1,2,59
8122,1786,2,20,1,2,79
9007,2014,2,17,1,2,71
3396,2080,1,25,1,1,76
6319,2140,2,26,1,2,45
7109,1642,2,22,1,2,31
9538,1900,2,20,1,2,77
6354,2058,2,21,1,1,49
8836,2416,2,18,1,2,51
12380,1899,1,24,1,1,74
12860,1687,2,19,1,2,78
4724,1449,2,26,1,2,74
12061,2316,2,17,1,2,54
6737,1612,1,18,1,1,34
4624,1600,1,25,1,1,8
9119,1420,2,26,1,1,53
4706,2199,2,18,1,1,10
7127,1715,2,20,1,1,79
10874,1626,2,23,1,2,69
11581,2017,2,18,1,2,69
13381,2044,2,21,1,1,44
4313,1718,2,22,1,1,96
13380,1655,2,22,1,1,90
10851,1634,2,18,1,2,35
6097,1496,2,23,1,1,96
12498,1983,2,19,1,1,33
9917,2165,1,26,1,1,15
13341,2441,1,23,1,1,78
9719,1952,1,19,1,2,5
5502,1906,1,20,1,2,49
6125,1909,2,21,1,1,91
3629,1525,2,26,1,2,84
14864,1903,2,24,1,2,46
10447,2451,2,19,1,1,31
5958,2035,1,18,1,2,4
12886,1733,1,25,1,2,54
11524,1807,2,20,1,2,31
4329,2393,1,20,1,2,95
9730,2428,2,21,1,1,46
9224,1782,1,21,1,1,60
14904,2026,2,19,1,2,10
4557,2027,1,22,1,2,27
12169,2486,1,26,1,2,50
9680,2150,2,22,1,1,27
10182,1647,1,18,1,1,71
7476,2366,2,25,1,1,64
9553,1928,2,21,1,2,56
9106,2056,2,20,1,2,43
13422,2158,2,26,1,1,78
5421,2124,2,25,1,2,59
6950,1964,2,19,1,1,6
13833,1810,1,20,1,2,65
13981,1755,2,25,1,2,76
12019,2038,2,24,1,2,56
6015,2472,2,26,1,2,70
8462,1950,1,20,1,2,73
8081,2027,2,17,1,1,12
14220,1894,1,26,1,2,29
4699,2450,2,21,1,2,14
13107,1819,2,24,1,2,91
7961,2453,1,25,1,2,68
11397,1773,2,22,1,1,30
5795,2072,2,17,1,2,41
13501,1903,1,24,1,2,14
12876,1875,1,23,1,1,58
12586,1512,1,20,1,1,11
9640,1902,1,20,1,1,41
14423,1969,2,23,1,1,4
4154,2224,1,25,1,2,86
8784,1567,1,24,1,1,4
8797,2241,1,18,1,2,34
14075,2454,1,19,1,2,68
12518,2254,2,21,1,1,4
11373,2323,1,20,1,1,79
8030,2303,1,18,1,2,46
3892,2384,1,17,1,2,89
13654,2345,1,25,1,2,20
11688,1883,1,22,1,1,2
9270,1402,1,20,1,2,78
9592,2000,1,22,1,2,58
3097,1783,2,21,1,1,34
13745,1632,1,21,1,2,36
9053,2359,1,22,1,1,4
11711,2178,1,26,1,2,63
14233,1636,2,20,1,1,38
4975,1924,1,23,1,1,61
9609,2265,2,25,1,2,24
12560,2229,1,26,1,1,57
9892,1486,2,25,1,1,23
4674,1666,1,23,1,2,91
13434,2181,1,20,1,2,47
4641,1818,2,26,1,1,96
7417,1755,2,24,1,1,37
7289,1860,2,17,1,1,26
11177,2141,2,18,1,1,31
10436,2446,1,21,1,1,68
5240,1907,1,19,1,1,25
8760,1436,2,22,1,2,51
14439,1979,1,18,1,2,52
6595,1787,1,26,1,1,31
3339,1856,1,19,1,1,30
14159,2055,2,17,1,2,16
6201,2479,2,26,1,2,25
4801,1518,1,18,1,1,63
6809,1935,1,19,1,2,90
7872,2135,2,18,1,1,63
11283,2094,2,17,1,1,23
8816,2354,1,22,1,1,36
12489,1637,2,18,1,1,71
8433,2495,1,24,1,2,78
10047,2098,2,18,1,1,27
7612,2206,2,18,1,1,80
3293,1845,1,17,1,1,14
5534,1614,1,18,1,2,72
12030,1849,2,18,1,2,10
7148,1876,2,26,1,1,9
13924,1646,1,24,1,1,91
5775,2242,2,23,1,2,3
12823,1891,1,22,1,1,62
4782,2179,2,21,1,1,80
5865,1819,1,20,1,1,100
10268,1740,2,24,1,2,3
12403,1653,2,25,1,1,41
12124,2248,1,18,1,2,13
5502,1610,2,17,1,2,76
6773,1810,2,25,1,1,6
10350,2131,2,24,1,2,23
10582,2352,1,19,1,1,41
5748,2097,2,22,1,2,90
7211,1922,2,21,1,1,69
12848,1551,2,20,1,2,59
4269,1529,2,18,1,2,47
8759,2499,2,20,1,2,37
4181,2271,1,18,1,2,81
10166,1751,2,19,1,2,89
13826,1670,2,19,1,2,93
3653,2373,1,24,1,2,3
11918,1908,2,26,1,1,78
4925,2108,1,24,1,2,40
13463,1546,2,19,1,1,14
5928,2290,1,19,1,1,94
10497,1889,1,19,1,1,72
7587,2431,1,24,1,2,37
14571,1566,1,17,1,2,53
10086,1798,1,19,1,1,92
13623,1894,2,24,1,2,87
5316,1647,1,24,1,1,8
13203,2434,2,18,1,1,81
5746,1693,1,24,1,2,21
8345,1913,1,25,1,2,30
8375,2189,2,26,1,1,44
10594,1616,1,25,1,1,39
4939,1563,1,24,1,1,83
12204,2268,2,17,1,2,66
9727,1823,1,20,1,1,19
14022,1517,2,17,1,2,41
5575,2279,2,24,1,2,60
5626,1497,2,25,1,2,65
7683,1612,1,17,1,2,13
12260,1499,1,19,1,2,27
7085,2122,1,22,1,1,59
10324,2408,2,26,1,1,54
12605,2113,1,21,1,2,47
9518,2057,2,24,1,2,66
9418,1638,2,18,1,1,30
13845,1652,2,24,1,1,65
13442,2477,1,25,1,2,74
8132,2047,2,18,1,2,27
5717,2255,1,20,1,2,40
6233,1433,2,24,1,1,18
13602,1948,1,26,1,1,70
3017,2435,1,25,1,1,26
8772,1673,1,24,1,1,93
4939,1672,1,21,1,2,64
14884,1934,2,21,1,2,64
7770,1976,2,20,1,1,19
6312,1522,2,20,1,1,45
8294,1639,1,17,1,1,100
3985,1704,1,22,1,1,28
3484,2311,1,25,1,1,2
12518,2094,2,23,1,2,69
13597,1632,2,23,1,1,42
10029,1695,2,25,1,2,68
13570,1824,2,24,1,1,29
10779,1849,2,21,1,2,66
13640,2014,2,24,1,1,82
12606,1855,2,23,1,1,75
5234,1998,1,24,1,1,26
7001,2189,2,17,1,1,8
6212,1433,2,26,1,2,51
4843,1488,2,21,1,2,94
5708,1925,1,17,1,1,86
11727,1807,1,18,1,1,58
12756,1657,1,19,1,2,15
13864,1743,2,24,1,1,35
9679,1954,2,19,1,1,44
7240,1500,2,23,1,1,18
14082,1619,1,24,1,1,26
11566,1737,1,21,1,1,31
8461,2063,1,21,1,2,81
11039,1978,2,26,1,2,67
13401,1656,1,17,1,2,7
13230,2487,2,26,1,1,17
4029,2096,2,23,1,1,3
10304,1973,1,19,1,1,33
12837,1561,2,21,1,2,4
6479,1733,1,18,1,1,28
5273,1717,2,23,1,1,99
12940,1487,1,19,1,2,65
13218,1755,2,19,1,2,93
9831,1933,1,18,1,1,59
7007,1916,2,24,1,1,23
13016,2134,2,20,1,2,14
9225,1891,1,23,1,1,33
8087,2296,2,24,1,1,60
10696,2323,1,19,1,2,82
13891,2165,2,25,1,1,50
3889,1898,1,23,1,2,54
11008,2005,1,26,1,1,10
12794,1929,2,25,1,1,67
9873,1576,1,26,1,2,48
4510,1553,2,23,1,1,53
5711,1673,1,17,1,2,66
10018,1790,2,19,1,1,46
9093,2455,1,26,1,1,36
14362,2055,2,23,1,2,35
6757,2240,1,23,1,1,52
7958,1764,1,19,1,1,77
5374,2139,2,18,1,1,64
4951,1733,1,20,1,2,77
3024,1498,2,21,1,2,40
5850,1661,1,18,1,1,94
8500,1930,2,19,1,1,86
7593,1985,1,26,1,1,92
10678,2426,1,24,1,2,77
8520,2470,2,17,1,2,70
13115,1833,1,18,1,2,22
4214,2027,2,19,1,1,3
9433,2263,2,17,1,1,3
8507,2286,1,19,1,2,11
4601,1578,2,20,1,2,17
8818,2443,1,26,1,2,14
9933,2273,1,20,1,1,51
11296,1952,2,17,1,1,73
14789,2369,1,25,1,2,84
6085,2487,2,17,1,1,22
3838,2014,1,19,1,2,35
8660,1635,1,17,1,1,97
13521,1478,1,18,1,1,38
10591,2466,1,23,1,2,58
5416,2073,2,25,1,2,73
6081,1440,1,19,1,2,15
14868,2111,1,25,1,2,9
9373,2127,1,21,1,2,54
12929,2156,2,17,1,1,31
3100,1899,1,21,1,2,49
13966,1566,2,20,1,1,90
12525,1570,1,18,1,2,2
9569,1857,2,21,1,1,25
6059,1695,1,25,1,2,54
7631,2142,1,20,1,2,69
8915,2460,2,19,1,2,67
3895,1493,1,22,1,2,65
4432,2249,1,18,1,2,46
12474,1760,2,22,1,2,51
4322,1610,1,17,1,2,17
13205,1760,1,26,1,1,19
3596,2140,1,18,1,2,92
5954,1971,1,18,1,2,56
9196,1919,1,24,1,2,17
13085,1653,1,25,1,1,84
9458,2115,2,22,1,1,8
13195,2186,1,20,1,1,70
4034,1473,2,25,1,2,5
3997,1991,1,20,1,2,60
3566,2311,1,24,1,1,30
3700,1434,1,17,1,2,45
3477,2189,2,22,1,1,84
5313,1663,2,23,1,2,94
12120,1879,1,21,1,1,30
5943,1464,2,26,1,1,51
10093,2263,1,24,1,1,89
3150,1779,2,23,1,1,35
4519,1610,1,25,1,1,91
11687,1459,2,22,1,1,24
9178,2241,1,20,1,2,6
12656,2235,1,18,1,2,51
11137,1558,1,17,1,1,44
12711,2382,1,26,1,1,83
6322,1683,2,26,1,1,65
12358,1972,2,18,1,2,8
8639,2074,2,17,1,2,5
3477,2165,1,19,1,2,44
13500,1851,1,17,1,2,79
10591,1864,1,20,1,2,5
9846,2004,2,19,1,1,40
9866,1479,2,26,1,2,11
14110,1604,2,22,1,1,30
7934,2261,1,26,1,1,63
3971,2183,2,24,1,2,62
6059,1799,2,20,1,1,6
7116,1559,2,21,1,2,34
12665,2053,2,19,1,1,21
6471,1848,1,18,1,2,4
5324,2362,2,24,1,1,19
7266,2073,2,21,1,2,90
11842,1482,2,26,1,2,77
11377,1550,2,20,1,1,31
9843,1735,2,22,1,1,63
14275,2023,1,26,1,1,52
9376,1953,2,19,1,1,40
12324,1539,1,23,1,2,27
9491,1519,1,22,1,1,27
8989,2412,2,17,1,1,82
13134,1558,1,18,1,1,51
8176,2351,2,19,1,2,64
11531,1803,2,19,1,1,73
13305,2444,2,26,1,1,98
9791,1635,2,21,1,2,78
4271,2497,1,23,1,2,85
7112,1876,2,26,1,2,98
5381,1492,1,21,1,2,20
5084,1913,2,20,1,2,32
3504,2469,2,18,1,2,28
5824,1612,1,22,1,1,91
14867,2381,2,26,1,2,19
8130,1892,2,21,1,2,93
3431,2302,2,19,1,1,58
13102,2006,2,24,1,1,44
14800,1780,2,20,1,2,68
8090,1962,1,20,1,1,22
10215,1726,1,24,1,2,15
14427,2468,1,26,1,1,64
14241,1412,2,25,1,2,74
4489,1974,1,22,1,1,84
6291,1821,1,21,1,2,18
13148,1605,1,25,1,1,41
8553,2073,2,18,1,1,67
10873,2120,1,18,1,1,30
12667,1888,2,17,1,1,80
12327,1490,2,17,1,1,35
13599,1661,1,17,1,2,46
12552,1553,1,25,1,2,29
13116,1760,2,17,1,1,44
6255,1735,2,17,1,1,44
14609,2019,2,17,1,2,17
9924,1557,2,26,1,2,2
9080,1661,2,20,1,2,91
8311,1855,1,23,1,2,17
10199,1586,2,18,1,1,93
10001,1618,2,20,1,1,49
5841,1652,2,18,1,2,34
7625,1982,1,26,1,2,39
5885,2349,2,22,1,2,74
11398,2353,1,23,1,1,100
12488,2080,2,17,1,1,5
14003,2065,1,21,1,2,94
6138,1569,1,25,1,1,56
7581,1742,1,19,1,2,23
14972,1718,2,20,1,2,28
10530,2104,2,21,1,1,48
9760,1687,1,20,1,2,25
10361,1716,1,17,1,1,36
11456,1431,1,17,1,1,58
12147,2120,2,24,1,1,87
6317,1708,2,20,1,2,27
13702,2434,1,26,1,1,21
12081,1643,2,17,1,1,12
4250,1590,2,17,1,2,6
8164,1898,2,26,1,1,36
14293,2318,2,26,1,2,49
14921,1775,2,17,1,2,11
9121,2334,2,18,1,2,80
8029,2232,2,26,1,1,70
6921,2302,1,18,1,1,13
12346,1948,1,17,1,1,16
6279,1479,2,18,1,2,22
5043,1986,2,19,1,2,46
14483,1556,2,25,1,2,82
5685,2295,1,24,1,2,83
13233,2288,2,24,1,1,44
5866,2439,1,24,1,1,69
12631,1502,2,23,1,1,52
13525,1585,2,22,1,2,74
6433,1428,1,22,1,1,19
5243,1970,1,17,1,2,32
6656,2270,1,18,1,2,69
10717,2238,2,22,1,2,17
5687,2048,1,17,1,1,36
6162,2184,1,22,1,1,58
5756,2326,1,21,1,1,24
8093,2030,2,23,1,1,67
14759,1818,2,24,1,2,73
12327,2490,1,19,1,2,80
12871,2017,1,25,1,1,90
8839,1781,2,21,1,1,29
