wage,costliving,gender,age,branch,city,merite,afford1,afford2,afford3
8681,1191,1,20,1,2,2,0,0,0
14465,775,1,18,1,4,1,1,1,1
8110,1929,1,18,1,3,4,0,0,0
11752,832,2,17,1,1,4,0,1,1
13430,1243,1,17,1,2,3,0,1,1
6666,1114,1,21,1,3,4,0,0,0
7554,1295,1,19,1,4,2,0,0,0
10945,804,1,20,1,1,1,0,0,0
12595,1296,1,20,1,4,3,0,1,1
11359,1884,2,18,1,4,3,0,0,1
9383,2005,2,18,1,3,2,0,0,0
5961,795,1,18,1,6,4,0,0,1
9589,1883,2,19,1,6,2,0,0,0
9485,1315,1,20,1,5,2,0,0,0
10627,1159,1,20,1,3,1,0,0,0
8258,655,2,20,1,3,1,0,0,0
5511,2045,2,17,1,1,4,0,0,0
5359,1043,2,19,1,3,1,0,0,0
7233,1178,1,21,1,5,1,0,0,0
12832,1161,2,21,1,5,3,0,1,1
12756,1481,1,18,1,2,4,0,1,1
7713,1655,1,21,1,3,1,0,0,0
6121,1568,2,21,1,3,2,0,0,0
7281,1765,1,19,1,1,3,0,0,0
6471,684,1,17,1,1,2,0,0,0
5939,637,2,20,1,4,1,0,0,0
9605,728,1,18,1,6,3,0,1,1
10464,1638,1,17,1,5,3,0,0,1
13835,661,1,19,1,4,4,1,1,1
11141,2044,2,17,1,6,3,0,0,0
8292,1566,1,19,1,4,3,0,0,0
14964,1489,1,18,1,3,1,1,1,1
11831,1844,2,18,1,2,4,0,1,1
12447,798,2,20,1,5,3,0,1,1
4253,636,2,20,1,2,3,0,0,0
14885,643,1,19,1,3,2,1,1,1
12490,1928,2,19,1,2,4,0,1,1
13396,1600,2,17,1,4,3,0,1,1
7577,736,2,21,1,2,1,0,0,0
7053,660,2,18,1,1,4,0,0,1
12319,1305,2,20,1,6,1,0,0,0
11913,1504,1,17,1,5,2,0,0,0
4348,917,1,17,1,4,3,0,0,0
9326,1860,1,18,1,6,1,0,0,0
14446,1217,2,17,1,6,4,1,1,1
6092,1646,2,17,1,1,2,0,0,0
4620,2072,2,17,1,3,4,0,0,0
12611,2081,1,17,1,6,1,0,0,0
5723,784,1,17,1,1,4,0,0,1
13251,791,2,18,1,4,4,1,1,1
4647,1131,2,17,1,1,4,0,0,0
10863,1142,1,20,1,4,2,0,0,0
4760,966,2,20,1,1,4,0,0,0
12719,933,1,17,1,3,2,0,0,0
12625,1783,1,17,1,5,1,0,0,0
8807,1639,2,20,1,6,1,0,0,0
9689,1419,2,17,1,2,1,0,0,0
12513,833,2,20,1,1,3,0,1,1
9832,2012,1,17,1,3,3,0,0,0
6284,1749,2,19,1,5,3,0,0,0
4422,1274,1,17,1,4,4,0,0,0
12342,1746,1,18,1,1,2,0,0,0
10142,803,1,18,1,4,2,0,0,0
9789,1800,2,18,1,1,4,0,0,1
4472,2068,2,17,1,1,3,0,0,0
11066,970,1,19,1,5,3,0,1,1
7660,1979,2,21,1,2,1,0,0,0
7646,984,1,18,1,5,3,0,0,0
4454,625,1,21,1,6,2,0,0,0
12236,894,2,19,1,2,1,0,0,0
5381,1163,1,19,1,2,1,0,0,0
9547,1715,1,18,1,1,4,0,0,1
10402,1014,2,20,1,6,1,0,0,0
11174,1075,1,17,1,3,3,0,1,1
12088,1650,1,19,1,6,1,0,0,0
6054,679,2,20,1,3,1,0,0,0
8517,771,2,18,1,3,1,0,0,0
9469,1524,1,17,1,4,3,0,0,0
10361,798,2,20,1,6,1,0,0,0
4195,2024,1,18,1,4,1,0,0,0
14470,634,2,17,1,5,3,1,1,1
11534,646,1,19,1,1,1,0,0,0
4629,1436,1,17,1,3,2,0,0,0
4807,1562,1,19,1,1,2,0,0,0
8836,1732,2,21,1,6,1,0,0,0
12894,880,1,19,1,1,2,0,0,0
13437,1236,1,17,1,4,4,0,1,1
11630,1528,1,19,1,5,4,0,1,1
12580,1350,2,21,1,6,2,0,0,0
11603,1497,1,19,1,2,2,0,0,0
10589,1826,1,19,1,3,2,0,0,0
10156,842,1,19,1,1,1,0,0,0
7681,732,2,20,1,2,1,0,0,0
7206,1760,2,20,1,2,1,0,0,0
9843,1345,2,19,1,5,4,0,1,1
12653,1858,1,21,1,1,3,0,0,1
4478,1753,1,21,1,5,4,0,0,0
8884,1845,2,21,1,3,4,0,0,0
10511,731,2,17,1,3,4,0,1,1
5088,1932,2,21,1,3,2,0,0,0
8719,754,2,20,1,2,4,0,1,1
14441,949,1,17,1,3,1,1,1,1
7462,1484,1,20,1,5,1,0,0,0
6555,1114,1,18,1,4,3,0,0,0
7979,1184,2,21,1,6,3,0,0,0
10297,1782,1,17,1,2,1,0,0,0
11039,1059,1,20,1,4,4,0,1,1
13258,972,1,21,1,4,4,1,1,1
14130,1253,1,17,1,5,4,0,1,1
4835,661,2,19,1,5,2,0,0,0
10352,748,1,17,1,5,3,0,1,1
8304,634,2,20,1,1,4,0,1,1
5865,1781,2,17,1,3,1,0,0,0
12821,1755,2,18,1,1,4,0,1,1
9530,1444,1,21,1,2,4,0,0,1
14691,1523,1,21,1,3,4,0,1,1
10245,1849,1,18,1,3,1,0,0,0
11907,1127,1,21,1,5,3,0,1,1
9162,1268,2,18,1,4,1,0,0,0
5029,900,1,21,1,2,4,0,0,0
8512,1227,1,20,1,4,3,0,0,0
12327,631,2,21,1,2,2,1,1,1
11249,1679,2,21,1,6,2,0,0,0
6788,1756,2,19,1,1,3,0,0,0
13501,898,1,21,1,1,2,1,1,1
12568,1889,2,20,1,1,3,0,0,1
11302,1773,2,20,1,6,4,0,1,1
9255,1463,2,19,1,3,2,0,0,0
4034,971,2,20,1,4,4,0,0,0
6871,1344,2,21,1,2,3,0,0,0
9419,1066,1,21,1,4,2,0,0,0
6402,604,2,18,1,3,4,0,0,1
14127,1709,1,19,1,1,3,0,1,1
9830,1798,2,20,1,5,3,0,0,0
6168,1793,1,18,1,3,2,0,0,0
12269,1475,2,17,1,4,3,0,1,1
5453,1371,2,21,1,1,1,0,0,0
10945,1940,1,21,1,2,4,0,0,1
4731,1084,1,21,1,6,2,0,0,0
12809,2088,2,19,1,4,1,0,0,0
14844,732,1,20,1,6,4,1,1,1
8857,2045,2,20,1,1,3,0,0,0
4195,1721,2,17,1,5,1,0,0,0
7647,1406,2,17,1,3,3,0,0,0
13500,2006,2,19,1,3,1,0,0,0
12751,1722,2,19,1,4,1,0,0,0
11352,1648,2,18,1,4,2,0,0,0
5048,1741,1,17,1,4,2,0,0,0
8603,772,2,18,1,3,3,0,0,1
14924,849,2,20,1,4,1,1,1,1
8187,2069,1,19,1,4,4,0,0,0
5632,1944,2,18,1,3,3,0,0,0
11285,724,1,21,1,5,2,0,0,0
13739,1615,1,18,1,2,3,0,1,1
6072,1227,2,21,1,1,4,0,0,0
4067,1674,1,20,1,6,2,0,0,0
13541,1631,1,17,1,3,1,0,0,0
13002,1632,2,19,1,1,4,0,1,1
8083,1361,2,21,1,5,3,0,0,0
5474,1784,2,21,1,5,1,0,0,0
8626,625,1,20,1,1,2,0,0,0
11566,1477,1,20,1,6,3,0,0,1
4262,1957,1,19,1,3,2,0,0,0
12937,746,1,18,1,4,2,1,1,1
10805,925,1,18,1,6,1,0,0,0
4051,1956,2,20,1,1,3,0,0,0
4357,1551,1,21,1,3,1,0,0,0
11605,2049,2,19,1,2,4,0,0,1
8871,638,1,20,1,5,4,0,1,1
4211,1402,1,18,1,2,4,0,0,0
11131,857,1,19,1,6,2,0,0,0
13894,1112,2,19,1,2,4,1,1,1
8960,1751,2,19,1,1,4,0,0,1
10529,1940,1,20,1,4,2,0,0,0
11427,1283,1,17,1,4,3,0,1,1
7030,1488,1,17,1,2,4,0,0,0
13488,911,2,18,1,5,1,1,1,1
6999,989,1,20,1,6,1,0,0,0
7492,1765,1,20,1,2,4,0,0,0
5030,1727,2,21,1,6,3,0,0,0
8768,1905,1,21,1,4,4,0,0,0
5547,830,1,17,1,4,1,0,0,0
7820,1508,2,21,1,2,4,0,0,0
4291,1878,1,19,1,4,2,0,0,0
6629,1407,2,19,1,1,4,0,0,0
14150,1398,2,17,1,6,1,0,0,0
4390,684,2,17,1,1,1,0,0,0
14091,1612,2,18,1,1,3,0,1,1
10034,1138,2,19,1,5,3,0,0,1
12569,2076,2,18,1,3,1,0,0,0
4559,955,2,20,1,4,4,0,0,0
7117,1679,1,20,1,6,2,0,0,0
14189,866,1,20,1,1,4,1,1,1
13938,1297,1,17,1,5,4,0,1,1
11191,1061,2,17,1,4,1,0,0,0
6960,1290,2,20,1,3,1,0,0,0
11457,1977,1,17,1,5,2,0,0,0
11095,1320,2,18,1,2,1,0,0,0
5230,806,1,21,1,5,4,0,0,0
9807,1917,1,18,1,5,3,0,0,0
12102,1417,1,21,1,6,3,0,1,1
13768,705,1,18,1,1,3,1,1,1
13171,606,1,18,1,6,1,1,1,1
7816,612,2,19,1,2,1,0,0,0
8343,1000,1,18,1,6,4,0,1,1
7145,1990,2,17,1,3,3,0,0,0
11769,1896,1,17,1,4,3,0,0,1
6421,1015,1,19,1,1,3,0,0,0
12359,1813,2,17,1,5,2,0,0,0
11965,1383,1,19,1,2,3,0,1,1
14492,2028,1,18,1,3,2,0,0,0
12993,776,2,17,1,4,2,1,1,1
12990,1102,2,20,1,4,3,0,1,1
5962,1497,1,19,1,1,4,0,0,0
11419,1846,2,18,1,3,3,0,0,1
4922,1443,1,19,1,6,2,0,0,0
9169,1829,1,20,1,3,3,0,0,0
10960,1249,1,17,1,4,1,0,0,0
9326,818,1,20,1,3,1,0,0,0
7447,1367,2,19,1,4,2,0,0,0
7193,1817,1,21,1,2,4,0,0,0
14799,1537,2,20,1,6,3,0,1,1
6871,1127,2,21,1,3,1,0,0,0
14507,1148,1,18,1,2,3,1,1,1
8503,1221,1,20,1,5,4,0,0,1
6267,1747,1,19,1,3,3,0,0,0
10040,896,1,19,1,2,4,0,1,1
10402,1692,2,17,1,5,2,0,0,0
14629,2073,1,19,1,3,2,0,0,0
12682,1953,1,17,1,3,4,0,1,1
14274,1648,2,17,1,4,2,0,0,0
10750,1312,1,18,1,4,4,0,1,1
5853,853,2,18,1,2,3,0,0,0
6809,729,1,19,1,1,1,0,0,0
6284,834,2,19,1,3,1,0,0,0
9718,1456,1,20,1,6,1,0,0,0
5168,1506,1,18,1,5,2,0,0,0
12142,1245,2,17,1,6,2,0,0,0
9824,1733,2,18,1,4,1,0,0,0
13582,880,1,19,1,2,2,1,1,1
13512,1949,1,19,1,3,3,0,1,1
7751,2069,2,20,1,6,3,0,0,0
11440,1485,1,18,1,2,4,0,1,1
10316,1175,1,21,1,5,3,0,0,1
4411,2014,2,19,1,1,4,0,0,0
6173,1693,2,20,1,3,1,0,0,0
11746,1783,1,20,1,1,1,0,0,0
5366,1371,2,18,1,1,3,0,0,0
10242,1658,1,21,1,3,3,0,0,0
10656,1981,2,20,1,4,2,0,0,0
8803,1007,2,17,1,1,3,0,0,1
9299,1779,1,17,1,3,3,0,0,0
6649,1101,2,21,1,2,3,0,0,0
6964,1420,2,21,1,3,4,0,0,0
10209,1593,2,20,1,1,3,0,0,0
12244,1208,1,18,1,3,1,0,0,0
7916,1512,2,20,1,1,1,0,0,0
5247,1149,1,20,1,3,2,0,0,0
6472,1931,2,21,1,1,3,0,0,0
13125,1785,1,20,1,6,4,0,1,1
4395,1330,1,19,1,1,3,0,0,0
7483,1495,1,17,1,6,2,0,0,0
12464,1591,1,19,1,3,3,0,1,1
5749,1854,1,20,1,2,3,0,0,0
4305,786,1,18,1,3,2,0,0,0
11843,1323,1,18,1,2,4,0,1,1
8945,993,2,21,1,6,4,0,1,1
10326,1393,2,18,1,6,2,0,0,0
6778,663,1,18,1,4,3,0,0,0
4626,1304,1,18,1,6,2,0,0,0
10492,2087,2,21,1,2,1,0,0,0
11910,744,1,20,1,5,4,0,1,1
14865,914,2,20,1,3,1,1,1,1
9257,831,2,20,1,5,2,0,0,0
5702,1162,2,19,1,5,3,0,0,0
9919,1286,1,20,1,2,2,0,0,0
7929,1302,1,17,1,4,3,0,0,0
4000,1901,1,17,1,6,3,0,0,0
13082,767,1,19,1,1,3,1,1,1
13105,1387,1,17,1,3,2,0,0,0
5314,1643,1,21,1,1,3,0,0,0
12610,824,2,20,1,2,3,0,1,1
8077,620,2,17,1,2,1,0,0,0
7460,773,2,21,1,3,4,0,0,1
7919,1471,1,21,1,2,2,0,0,0
6486,1878,1,18,1,3,2,0,0,0
13153,1892,1,18,1,5,2,0,0,0
11523,893,2,17,1,1,2,0,0,0
9560,702,2,18,1,1,3,0,1,1
9696,743,2,18,1,5,2,0,0,0
11032,892,1,20,1,4,4,0,1,1
11402,1766,1,21,1,5,3,0,0,1
12743,1982,1,17,1,4,2,0,0,0
5806,940,2,20,1,3,1,0,0,0
14319,1107,1,19,1,6,2,1,1,1
9359,1159,1,18,1,6,1,0,0,0
5103,680,1,21,1,6,3,0,0,0
8996,1725,1,19,1,5,3,0,0,0
13893,2071,1,18,1,4,2,0,0,0
13240,1486,2,21,1,6,3,0,1,1
10961,1278,1,19,1,5,4,0,1,1
8697,1017,2,17,1,4,1,0,0,0
6285,1953,1,20,1,5,2,0,0,0
14960,1640,1,21,1,4,4,0,1,1
10246,1380,2,21,1,1,1,0,0,0
8961,1548,2,18,1,6,3,0,0,0
10340,1532,1,17,1,3,2,0,0,0
6515,1461,1,19,1,4,4,0,0,0
6889,1164,1,18,1,2,4,0,0,1
13342,996,2,21,1,1,4,1,1,1
7201,1309,1,20,1,1,2,0,0,0
11910,1975,2,20,1,2,3,0,0,1
4347,1746,1,18,1,1,4,0,0,0
13782,2059,2,18,1,3,1,0,0,0
9435,854,1,21,1,5,4,0,1,1
14916,1767,2,21,1,6,4,0,1,1
5097,648,2,19,1,5,1,0,0,0
13435,1412,2,18,1,4,2,0,0,0
9272,1643,1,17,1,5,4,0,0,1
5552,1765,1,17,1,5,2,0,0,0
13838,1390,1,21,1,2,4,0,1,1
13742,1419,2,20,1,5,1,0,0,0
10996,1181,2,20,1,1,2,0,0,0
7769,2097,1,20,1,3,4,0,0,0
12520,997,1,19,1,3,4,0,1,1
14249,1600,2,21,1,2,2,0,0,0
7479,881,1,19,1,4,4,0,0,1
12193,1387,2,19,1,4,4,0,1,1
12849,1704,2,21,1,6,4,0,1,1
13354,639,2,21,1,2,3,1,1,1
14457,1575,2,21,1,3,2,0,0,0
7863,1632,1,19,1,3,1,0,0,0
10498,984,2,17,1,2,3,0,1,1
4677,865,2,17,1,6,4,0,0,0
13542,2078,1,17,1,2,3,0,0,1
13143,1702,2,17,1,5,3,0,1,1
13388,1442,2,17,1,4,1,0,0,0
6281,1014,2,18,1,6,4,0,0,0
9722,1848,1,20,1,5,4,0,0,1
4036,688,2,19,1,4,2,0,0,0
5366,1175,1,21,1,2,2,0,0,0
11628,824,1,17,1,1,1,0,0,0
6132,1474,2,17,1,1,1,0,0,0
11311,1553,1,20,1,1,3,0,0,1
12865,654,1,19,1,1,3,1,1,1
8278,1888,1,17,1,6,2,0,0,0
4978,1547,2,20,1,3,4,0,0,0
6517,707,2,19,1,5,3,0,0,0
4049,1500,2,21,1,1,4,0,0,0
7470,1524,2,21,1,2,4,0,0,0
7413,1772,2,20,1,2,4,0,0,0
9821,1933,1,20,1,2,2,0,0,0
8533,1194,1,18,1,4,4,0,0,1
4390,626,2,21,1,2,4,0,0,0
7530,840,2,17,1,3,1,0,0,0
11145,647,2,20,1,6,3,0,1,1
5438,632,1,17,1,6,4,0,0,1
14052,1108,2,20,1,5,4,1,1,1
12125,1733,2,17,1,2,4,0,1,1
8379,1587,2,18,1,5,1,0,0,0
6864,809,2,18,1,3,4,0,0,1
14304,1361,2,18,1,1,4,0,1,1
4817,1530,2,20,1,3,3,0,0,0
14575,1994,2,17,1,3,4,0,1,1
4699,1717,1,17,1,4,4,0,0,0
11696,1316,2,20,1,4,4,0,1,1
12148,1067,2,19,1,4,4,0,1,1
8918,1320,1,19,1,6,4,0,0,1
11648,1409,1,18,1,4,4,0,1,1
8784,1872,2,20,1,1,3,0,0,0
5925,1928,1,20,1,3,4,0,0,0
11018,1541,2,21,1,1,1,0,0,0
11571,1364,1,19,1,4,2,0,0,0
10212,2027,2,19,1,1,4,0,0,1
8288,769,1,17,1,6,1,0,0,0
13624,1515,1,19,1,5,1,0,0,0
9896,627,2,21,1,4,1,0,0,0
12037,1417,2,19,1,6,3,0,1,1
4708,1257,2,17,1,2,3,0,0,0
7040,991,1,17,1,6,3,0,0,0
14785,2072,1,17,1,2,1,0,0,0
7191,1044,2,21,1,6,2,0,0,0
9547,722,2,19,1,4,3,0,1,1
14402,1989,1,17,1,3,1,0,0,0
14669,1832,2,21,1,6,2,0,0,0
11949,667,1,18,1,3,2,0,0,0
4061,1085,1,20,1,4,1,0,0,0
12608,609,2,18,1,2,2,1,1,1
8450,731,1,20,1,1,3,0,0,1
9297,900,1,18,1,4,2,0,0,0
7598,1329,1,17,1,5,1,0,0,0
12780,1714,1,20,1,1,1,0,0,0
8245,1250,1,17,1,2,4,0,0,1
7437,964,2,21,1,3,4,0,0,1
12299,750,2,18,1,5,1,0,0,0
13096,1903,1,18,1,3,1,0,0,0
5981,1078,1,18,1,5,1,0,0,0
13636,888,1,20,1,5,3,1,1,1
14148,1066,2,20,1,4,3,1,1,1
10818,1185,1,18,1,2,2,0,0,0
14658,1691,2,21,1,5,3,0,1,1
9868,1055,1,19,1,1,3,0,0,1
9367,970,2,17,1,3,3,0,0,1
13480,1449,2,19,1,6,2,0,0,0
12670,1663,2,17,1,1,1,0,0,0
8131,1506,2,21,1,2,3,0,0,0
11840,953,1,18,1,3,2,0,0,0
7232,870,2,19,1,2,2,0,0,0
9502,1922,1,17,1,3,2,0,0,0
14632,1918,2,20,1,3,1,0,0,0
4360,2023,1,19,1,4,1,0,0,0
13329,676,2,18,1,1,1,1,1,1
6405,1247,1,18,1,4,4,0,0,0
14377,1213,2,21,1,5,2,1,1,1
7842,741,1,19,1,6,4,0,1,1
7393,1536,2,18,1,2,2,0,0,0
8027,1785,2,20,1,4,1,0,0,0
8020,1990,1,18,1,2,3,0,0,0
10887,665,1,18,1,1,2,0,0,0
5715,1504,1,17,1,2,3,0,0,0
8787,1407,1,21,1,2,2,0,0,0
8651,1906,1,18,1,4,3,0,0,0
6467,1102,2,20,1,4,4,0,0,0
14869,787,1,17,1,6,3,1,1,1
12120,1080,2,20,1,6,4,0,1,1
10789,1689,2,18,1,4,1,0,0,0
14308,623,2,17,1,4,4,1,1,1
14922,1606,2,17,1,5,3,0,1,1
11350,1101,2,21,1,5,3,0,1,1
8495,664,2,21,1,5,1,0,0,0
9498,845,2,18,1,6,3,0,0,1
6202,2097,2,17,1,3,3,0,0,0
13073,1888,2,18,1,2,1,0,0,0
14261,1523,1,19,1,2,3,0,1,1
5855,1733,2,17,1,2,1,0,0,0
14717,895,2,18,1,6,1,1,1,1
6823,1560,2,18,1,3,4,0,0,0
10818,731,2,18,1,3,4,0,1,1
9314,1557,1,17,1,2,2,0,0,0
8102,1760,1,19,1,4,1,0,0,0
13473,1431,2,18,1,2,1,0,0,0
14705,1201,2,19,1,1,1,1,1,1
4400,1829,1,20,1,3,1,0,0,0
8423,1936,2,17,1,6,1,0,0,0
14823,600,2,21,1,5,3,1,1,1
14349,1508,1,19,1,1,2,0,0,0
7456,1074,2,17,1,1,1,0,0,0
11531,1995,2,19,1,4,1,0,0,0
6210,1890,2,18,1,4,2,0,0,0
13431,1672,2,21,1,4,2,0,0,0
12325,626,1,19,1,1,4,1,1,1
8123,910,1,19,1,5,1,0,0,0
6131,1433,1,20,1,3,4,0,0,0
7360,1414,2,17,1,3,1,0,0,0
7983,1315,2,19,1,5,1,0,0,0
10268,1244,2,18,1,4,2,0,0,0
8354,1655,1,17,1,1,3,0,0,0
14073,1994,2,18,1,6,2,0,0,0
12600,1326,1,17,1,5,1,0,0,0
11374,1063,2,19,1,4,2,0,0,0
4492,1451,2,17,1,2,4,0,0,0
9951,1653,2,18,1,1,4,0,0,1
4772,1447,1,20,1,6,4,0,0,0
9395,876,2,18,1,1,3,0,0,1
13868,1325,1,20,1,1,2,0,0,0
13984,1257,1,18,1,4,1,0,0,0
11557,1337,2,19,1,6,3,0,1,1
12624,1868,1,20,1,4,3,0,0,1
12309,1043,2,20,1,3,3,0,1,1
6644,2094,2,19,1,4,4,0,0,0
11296,1348,1,20,1,3,1,0,0,0
11156,1950,1,19,1,2,2,0,0,0
9114,1497,2,17,1,3,1,0,0,0
5350,2001,1,18,1,1,1,0,0,0
9006,1626,2,18,1,6,3,0,0,0
14128,1466,2,18,1,4,4,0,1,1
10471,680,1,19,1,3,1,0,0,0
14647,2056,2,21,1,3,3,0,1,1
13717,1714,1,19,1,4,1,0,0,0
4638,1637,2,19,1,6,3,0,0,0
7843,1203,1,19,1,5,3,0,0,0
9106,861,2,18,1,2,2,0,0,0
8832,1160,1,18,1,2,2,0,0,0
13674,1916,1,18,1,2,4,0,1,1
14963,1257,2,20,1,6,4,1,1,1
12029,1951,2,21,1,6,1,0,0,0
9306,1817,2,18,1,3,3,0,0,0
12505,1551,2,17,1,3,2,0,0,0
4179,1912,1,18,1,4,3,0,0,0
10054,1462,1,18,1,3,1,0,0,0
11929,1672,1,18,1,5,3,0,0,1
5275,1920,1,17,1,2,4,0,0,0
6931,782,1,19,1,6,2,0,0,0
6802,1955,1,18,1,6,2,0,0,0
8412,1685,2,20,1,4,2,0,0,0
5017,1701,2,21,1,2,3,0,0,0
6070,1433,1,18,1,1,1,0,0,0
6421,1056,2,18,1,4,3,0,0,0
8793,1000,2,18,1,3,4,0,1,1
5654,645,2,17,1,4,2,0,0,0
11853,1282,1,19,1,4,4,0,1,1
11585,976,2,21,1,2,2,0,0,0
5277,1621,2,19,1,3,4,0,0,0
8952,1893,2,19,1,1,4,0,0,0
4190,630,2,17,1,1,4,0,0,0
9831,709,2,18,1,4,1,0,0,0
5975,2053,2,17,1,2,4,0,0,0
14558,1210,2,20,1,5,4,1,1,1
8712,2012,1,21,1,3,1,0,0,0
7987,1554,1,19,1,4,1,0,0,0
5495,874,1,19,1,6,1,0,0,0
13896,1367,1,20,1,3,2,0,0,0
8448,989,1,18,1,3,1,0,0,0
4516,1441,1,20,1,2,3,0,0,0
9768,878,1,19,1,5,3,0,0,1
12616,881,2,21,1,2,2,0,0,0
13344,1836,1,20,1,3,1,0,0,0
9224,1125,1,20,1,2,3,0,0,1
4217,970,1,17,1,2,3,0,0,0
8361,1701,2,18,1,2,4,0,0,0
6001,1851,1,18,1,6,4,0,0,0
4481,1668,1,19,1,2,4,0,0,0
13235,731,1,18,1,2,4,1,1,1
5125,1022,2,20,1,1,1,0,0,0
12300,1582,2,21,1,3,2,0,0,0
9563,789,2,19,1,3,3,0,0,1
11358,1200,1,21,1,6,1,0,0,0
10174,1903,1,17,1,3,2,0,0,0
12449,1291,2,17,1,2,4,0,1,1
8354,722,1,17,1,1,1,0,0,0
9192,1563,1,18,1,5,1,0,0,0
6517,1954,2,19,1,1,2,0,0,0
6775,862,1,20,1,3,3,0,0,0
6011,1218,1,20,1,5,1,0,0,0
14185,1688,1,19,1,1,4,0,1,1
14213,1966,1,18,1,6,1,0,0,0
8647,1017,2,18,1,6,1,0,0,0
8966,998,1,18,1,3,3,0,0,1
9191,1316,2,18,1,2,1,0,0,0
5533,1078,1,18,1,6,2,0,0,0
12890,2067,1,19,1,6,2,0,0,0
6847,1567,2,18,1,4,2,0,0,0
9239,992,1,17,1,6,2,0,0,0
8435,1229,1,18,1,3,1,0,0,0
7922,2001,1,17,1,5,3,0,0,0
12361,910,1,18,1,4,1,0,0,0
14893,1982,1,17,1,6,1,0,0,0
14403,684,1,20,1,2,1,1,1,1
9628,1561,2,18,1,2,4,0,0,1
14130,1047,2,18,1,5,3,1,1,1
9816,1848,1,20,1,2,4,0,0,1
4850,883,1,17,1,4,4,0,0,0
8178,974,1,17,1,3,1,0,0,0
14397,1401,2,18,1,5,4,0,1,1
4816,679,2,21,1,2,1,0,0,0
12497,992,2,21,1,1,1,0,0,0
12125,1453,1,18,1,2,2,0,0,0
14097,761,2,17,1,2,2,1,1,1
7437,1546,2,18,1,3,2,0,0,0
14085,1072,1,21,1,4,4,1,1,1
14813,1205,1,17,1,1,2,1,1,1
14149,1538,2,17,1,1,1,0,0,0
4378,1429,1,21,1,5,3,0,0,0
8790,983,2,17,1,2,1,0,0,0
5404,627,1,19,1,2,3,0,0,0
13964,890,1,18,1,6,4,1,1,1
8576,1388,2,18,1,3,2,0,0,0
9316,1463,2,19,1,2,4,0,0,1
6797,2010,2,17,1,4,2,0,0,0
9796,2058,1,21,1,6,3,0,0,0
10851,1306,1,20,1,4,3,0,0,1
5803,1076,2,20,1,2,1,0,0,0
5490,1805,1,18,1,4,1,0,0,0
7795,1940,1,19,1,4,4,0,0,0
4402,2050,1,20,1,5,2,0,0,0
11342,1920,1,20,1,1,4,0,0,1
9495,712,2,19,1,3,3,0,1,1
14403,1743,1,17,1,3,4,0,1,1
10554,1663,1,18,1,5,4,0,1,1
4655,1665,2,20,1,5,3,0,0,0
9302,1255,2,18,1,3,3,0,0,1
6766,1563,2,17,1,4,1,0,0,0
5027,1843,1,18,1,1,1,0,0,0
5505,932,1,18,1,5,1,0,0,0
4256,1465,2,18,1,1,4,0,0,0
6300,1863,1,19,1,1,3,0,0,0
14537,1983,2,20,1,3,3,0,1,1
4037,1546,2,20,1,3,4,0,0,0
10603,786,1,18,1,3,4,0,1,1
12960,1818,2,19,1,1,2,0,0,0
11033,1568,1,18,1,1,2,0,0,0
5281,1416,2,18,1,4,2,0,0,0
5926,1000,1,20,1,3,2,0,0,0
12968,1781,2,19,1,6,4,0,1,1
6360,1079,2,21,1,4,1,0,0,0
9260,2009,1,20,1,1,1,0,0,0
5708,2009,1,17,1,3,2,0,0,0
14842,919,2,20,1,3,3,1,1,1
8707,680,2,17,1,4,1,0,0,0
14926,961,2,19,1,2,2,1,1,1
7117,824,1,17,1,4,2,0,0,0
12908,695,2,21,1,6,4,1,1,1
5075,1138,1,20,1,3,1,0,0,0
8402,1794,2,19,1,3,2,0,0,0
6024,1415,2,18,1,5,4,0,0,0
7785,1183,2,21,1,5,3,0,0,0
12139,1750,2,21,1,4,1,0,0,0
13845,2083,1,19,1,3,4,0,1,1
12751,1423,1,20,1,6,3,0,1,1
8917,1857,2,20,1,3,3,0,0,0
4382,1404,2,21,1,3,2,0,0,0
11425,1039,2,19,1,6,2,0,0,0
9884,1397,1,18,1,1,3,0,0,1
8970,1472,2,17,1,6,4,0,0,1
14015,1142,1,21,1,5,4,1,1,1
9367,1822,1,17,1,5,2,0,0,0
9441,1183,1,17,1,6,3,0,0,1
6267,1035,1,18,1,5,3,0,0,0
14188,1367,1,20,1,3,1,0,0,0
4175,711,1,21,1,4,4,0,0,0
4608,1154,2,18,1,1,4,0,0,0
5655,993,1,20,1,3,2,0,0,0
10162,1273,2,18,1,2,4,0,1,1
6724,745,1,20,1,6,1,0,0,0
6171,814,1,19,1,5,3,0,0,0
5684,1244,1,18,1,6,1,0,0,0
14349,1838,2,19,1,2,2,0,0,0
13096,673,1,21,1,2,4,1,1,1
12772,763,1,21,1,4,1,1,1,1
8349,792,2,19,1,6,3,0,0,1
14945,655,2,18,1,5,2,1,1,1
13535,1637,2,18,1,1,2,0,0,0
7983,1888,1,17,1,1,1,0,0,0
6631,1086,1,20,1,2,2,0,0,0
12547,825,2,17,1,4,3,0,1,1
9850,2025,1,19,1,6,2,0,0,0
7365,1709,2,21,1,6,2,0,0,0
6737,1256,2,19,1,6,3,0,0,0
10041,720,2,19,1,2,1,0,0,0
4728,648,1,20,1,5,1,0,0,0
14196,1865,1,17,1,1,3,0,1,1
6577,1980,1,18,1,4,1,0,0,0
7124,1156,2,19,1,6,4,0,0,1
