wage,costliving,gender,age,branch,userexperience,city,competence,merite,afford1,afford2,afford3
6553,1981,1,21,1,11,3,4,3,0,0,0
9160,1433,2,19,1,12,5,4,1,0,0,0
10361,1929,1,20,1,40,4,4,3,0,0,0
11615,1229,2,17,2,7,2,3,2,0,0,0
5495,1337,1,21,1,96,2,1,1,0,0,0
10564,764,2,21,1,5,1,2,4,0,1,1
7343,1731,2,21,2,12,1,2,3,0,0,0
7222,1091,2,18,2,91,6,1,4,0,0,1
9888,751,2,17,1,63,6,4,4,0,1,1
13866,658,2,17,2,6,5,1,3,1,1,1
9492,933,2,18,2,6,4,1,1,0,0,0
13233,1654,1,21,2,100,2,2,3,0,1,1
4047,1807,2,18,2,86,2,3,3,0,0,0
12211,1785,2,19,2,22,5,1,4,0,1,1
10065,1953,2,21,2,84,3,4,1,0,0,0
9187,1817,2,20,2,60,2,4,4,0,0,1
11205,613,2,19,2,65,1,1,1,0,0,0
4418,1963,1,18,1,84,6,3,2,0,0,0
14859,1685,2,20,2,37,4,2,1,0,0,0
11239,1544,1,21,1,6,1,4,3,0,0,1
10721,1285,2,19,2,90,6,3,1,0,0,0
12644,738,2,19,2,50,4,3,3,1,1,1
14526,1937,1,21,1,50,6,2,3,0,1,1
14461,996,2,19,2,71,4,3,4,1,1,1
9006,2013,1,17,2,58,2,3,3,0,0,0
4227,1385,2,17,2,32,6,4,4,0,0,0
5808,1575,2,21,2,47,5,3,3,0,0,0
8339,1070,1,21,1,96,3,3,3,0,0,0
5138,695,2,17,2,55,5,4,2,0,0,0
14163,1283,1,17,1,90,5,1,3,0,1,1
4221,1802,2,18,2,57,4,3,3,0,0,0
7625,1851,2,20,1,11,3,4,1,0,0,0
12374,971,2,17,2,83,4,1,4,0,1,1
9165,1959,2,21,1,79,6,4,1,0,0,0
6863,1199,2,17,1,67,6,1,2,0,0,0
12095,638,2,19,1,89,4,4,4,0,1,1
9518,779,2,20,1,24,3,4,3,0,0,1
13352,1867,2,18,1,93,4,3,1,0,0,0
7430,1837,2,18,1,1,5,2,1,0,0,0
8311,1472,1,21,1,9,3,2,2,0,0,0
13010,822,2,21,1,14,6,4,2,1,1,1
14223,1962,1,19,1,89,5,3,3,0,1,1
7148,1430,2,20,1,92,4,3,4,0,0,0
5145,1173,1,18,1,54,1,1,2,0,0,0
6794,1432,2,21,1,87,5,4,1,0,0,0
6305,1429,2,17,2,32,5,2,1,0,0,0
9883,1776,1,19,1,23,1,2,3,0,0,0
9894,860,2,18,1,93,4,1,1,0,0,0
4271,1399,1,21,1,49,1,3,1,0,0,0
14800,1039,1,19,2,88,2,3,2,1,1,1
7303,1248,1,20,1,13,2,3,3,0,0,0
9933,1151,1,19,1,54,3,1,2,0,0,0
12002,1893,1,17,2,58,4,2,4,0,1,1
9181,766,2,19,1,2,1,3,1,0,0,0
12458,2063,1,17,2,5,1,4,4,0,1,1
11940,1557,2,17,1,31,1,3,3,0,0,1
6357,1095,2,18,2,72,6,4,3,0,0,0
14329,1324,1,21,1,78,6,3,1,0,0,0
11117,892,2,17,2,6,5,2,1,0,0,0
8123,1873,2,17,2,26,3,2,2,0,0,0
7291,1325,2,19,2,1,5,3,3,0,0,0
8515,735,2,21,1,100,6,1,1,0,0,0
7183,726,2,20,2,45,4,1,3,0,0,0
5585,1308,2,21,2,71,1,4,3,0,0,0
11205,1655,1,19,1,94,2,4,3,0,0,1
10782,1353,2,21,1,29,2,4,1,0,0,0
13921,1379,2,19,1,18,4,1,3,0,1,1
4724,1971,2,19,2,83,6,1,1,0,0,0
5778,618,1,20,1,88,5,4,4,0,0,1
11457,713,1,17,1,54,5,4,3,0,1,1
6536,1461,2,20,1,94,4,4,4,0,0,0
14520,1100,1,19,1,92,1,4,2,1,1,1
8707,989,1,18,1,82,2,1,2,0,0,0
9016,1153,1,19,2,61,1,2,2,0,0,0
5483,2097,1,19,1,56,1,1,4,0,0,0
12245,1652,2,19,2,87,5,1,1,0,0,0
8591,1178,2,20,1,52,3,2,3,0,0,0
7268,1440,2,20,2,30,2,2,1,0,0,0
11458,1622,2,21,1,47,1,2,2,0,0,0
7373,829,2,18,1,87,6,4,1,0,0,0
13389,1355,1,19,1,3,3,1,3,0,1,1
4200,1819,2,20,1,51,6,3,3,0,0,0
6844,1971,2,18,2,65,1,4,2,0,0,0
5036,1478,1,18,2,100,6,4,1,0,0,0
14684,1428,1,19,1,78,1,3,3,0,1,1
7125,1009,1,17,1,78,3,4,3,0,0,0
13629,1657,1,17,2,7,5,2,2,0,0,0
9898,823,1,20,1,23,5,3,4,0,1,1
6977,642,2,18,1,12,5,2,1,0,0,0
11435,780,2,20,1,74,4,2,1,0,0,0
6957,1316,1,19,1,9,4,3,2,0,0,0
4447,1536,2,19,2,43,3,1,3,0,0,0
12331,1558,2,21,2,89,4,3,1,0,0,0
6992,1999,2,19,2,74,5,4,1,0,0,0
11645,891,1,18,1,6,2,3,3,0,1,1
8030,1675,2,17,2,11,3,2,1,0,0,0
5477,1179,1,21,2,17,6,3,3,0,0,0
14863,816,1,20,2,15,2,2,1,1,1,1
8122,1004,2,18,2,48,2,1,3,0,0,0
11299,2015,2,19,2,21,3,4,2,0,0,0
7317,1498,2,19,1,43,2,3,1,0,0,0
13273,1615,1,19,1,41,1,4,3,0,1,1
11625,1657,1,17,2,87,6,1,2,0,0,0
7182,2011,2,19,1,36,3,4,1,0,0,0
10952,2057,1,17,2,54,3,4,3,0,0,0
12680,1902,1,21,2,66,3,3,2,0,0,0
8278,1545,2,21,1,85,5,1,2,0,0,0
7521,1745,2,21,1,46,2,3,4,0,0,0
14686,1730,2,17,2,80,6,1,4,0,1,1
11023,901,2,20,1,18,2,2,1,0,0,0
11539,1185,1,18,1,54,2,1,2,0,0,0
4568,1490,2,19,1,97,2,3,2,0,0,0
12427,807,1,21,2,94,5,4,3,0,1,1
10868,1519,1,19,1,20,2,2,2,0,0,0
12236,1158,1,20,2,61,3,2,2,0,0,0
10964,1344,1,18,1,4,2,3,1,0,0,0
8863,1993,2,19,1,71,3,2,3,0,0,0
6006,726,1,19,2,77,2,4,2,0,0,0
14373,1974,1,21,1,38,3,4,1,0,0,0
10437,619,2,18,2,9,5,1,1,0,0,0
11063,1091,1,17,1,85,5,3,3,0,1,1
14698,713,2,19,2,81,1,1,1,1,1,1
11305,1491,2,18,2,48,4,1,1,0,0,0
8159,1086,1,21,1,85,4,4,2,0,0,0
6122,635,1,17,1,60,3,1,2,0,0,0
4889,1155,2,19,1,7,5,3,1,0,0,0
11718,2037,1,17,1,32,1,1,2,0,0,0
6973,1450,2,18,2,52,1,3,3,0,0,0
11931,1369,1,17,2,78,1,1,4,0,1,1
9197,648,1,19,1,51,2,2,1,0,0,0
10872,1844,2,17,2,44,6,3,2,0,0,0
11541,1707,2,18,2,80,5,4,2,0,0,0
14210,1199,1,19,2,67,1,4,2,1,1,1
9323,1388,2,18,2,14,6,1,4,0,0,1
5407,1477,2,17,2,93,6,4,1,0,0,0
13150,1239,1,17,1,56,2,3,1,0,0,0
8556,1244,1,21,2,51,1,3,1,0,0,0
4252,1312,2,21,2,11,2,4,1,0,0,0
10601,1861,1,19,1,3,4,2,4,0,0,1
7848,1962,1,21,1,89,2,3,2,0,0,0
14703,1185,1,18,1,66,3,4,3,1,1,1
11749,681,2,17,1,51,5,1,2,0,0,0
7631,1555,1,21,2,99,2,1,1,0,0,0
4651,832,1,20,1,57,5,1,1,0,0,0
12099,1626,1,18,2,13,2,3,1,0,0,0
9457,2085,2,19,2,93,3,3,1,0,0,0
7961,923,2,17,2,75,6,3,4,0,0,1
13034,2064,2,21,2,73,5,4,3,0,0,1
11734,844,2,20,1,22,5,1,3,0,1,1
6393,1005,2,21,1,37,3,2,4,0,0,1
4348,1047,1,19,2,45,1,4,4,0,0,0
14525,1842,1,17,1,48,6,1,4,0,1,1
7557,865,2,19,2,81,3,4,3,0,0,0
13710,1559,2,21,2,91,5,1,2,0,0,0
4276,1347,2,18,2,96,3,4,1,0,0,0
10023,659,2,21,2,93,1,3,4,0,1,1
6041,1775,2,18,2,86,4,2,1,0,0,0
11707,659,1,19,1,80,3,1,3,0,1,1
5286,872,2,20,1,39,3,2,4,0,0,0
9589,1933,2,20,1,7,4,1,3,0,0,0
9143,1981,1,18,2,47,1,3,1,0,0,0
9363,983,1,17,1,72,2,4,1,0,0,0
13520,1012,2,17,1,84,2,4,1,1,1,1
6127,992,1,18,2,74,5,1,2,0,0,0
14375,1394,1,20,1,84,1,3,3,0,1,1
9276,712,1,18,2,28,6,4,4,0,1,1
8833,1513,1,20,2,88,5,4,4,0,0,1
7587,964,2,19,1,1,3,1,3,0,0,0
7068,2023,2,18,2,88,5,1,4,0,0,0
8135,1360,1,19,1,82,6,4,2,0,0,0
5343,1809,1,19,1,54,1,2,1,0,0,0
10044,2085,1,21,2,83,5,2,1,0,0,0
11584,1531,1,21,2,66,2,2,3,0,0,1
8749,1019,1,20,2,17,5,1,1,0,0,0
8889,1581,1,21,1,21,3,4,4,0,0,1
14410,1060,1,18,1,97,4,1,3,1,1,1
7096,1225,1,18,1,83,3,3,3,0,0,0
5852,2079,2,19,1,77,3,3,1,0,0,0
4144,1763,2,19,1,11,2,1,3,0,0,0
6579,1440,1,18,1,22,4,1,2,0,0,0
13959,913,1,19,1,59,5,1,2,1,1,1
8260,1328,1,21,2,7,3,4,4,0,0,1
5819,1260,2,20,1,56,4,3,3,0,0,0
8865,1340,2,18,1,77,4,3,3,0,0,0
10210,815,2,19,2,69,3,2,3,0,1,1
14821,1268,2,19,2,66,4,4,3,1,1,1
5404,1388,1,21,2,16,2,4,1,0,0,0
8209,875,1,20,2,20,2,2,4,0,1,1
5141,1510,2,20,1,51,3,1,4,0,0,0
4403,1076,2,20,2,49,2,2,3,0,0,0
7531,1566,1,21,1,51,3,1,2,0,0,0
6122,1313,2,19,2,20,3,2,4,0,0,0
8165,1847,1,17,1,25,1,1,3,0,0,0
11492,1220,1,19,2,45,5,3,4,0,1,1
6486,1307,1,20,2,44,5,1,2,0,0,0
12870,865,2,17,1,11,5,2,1,0,0,0
12442,1774,2,17,2,52,1,1,4,0,1,1
14719,1353,1,20,2,62,3,1,3,1,1,1
6946,1063,2,17,2,5,1,1,3,0,0,0
7681,1752,1,17,1,62,4,1,1,0,0,0
9197,1127,1,19,1,71,4,3,2,0,0,0
12634,650,1,17,1,95,2,3,3,1,1,1
8961,1828,1,20,1,68,5,4,2,0,0,0
8710,1776,1,19,2,54,2,1,4,0,0,0
14336,1033,2,18,1,83,6,3,2,1,1,1
14419,2064,2,18,2,99,6,4,3,0,1,1
4193,1685,1,17,1,37,1,3,2,0,0,0
13860,1515,1,17,2,64,2,1,1,0,0,0
10897,859,2,18,1,15,6,3,1,0,0,0
13094,1938,2,20,2,61,5,3,4,0,1,1
14613,765,2,20,1,77,5,3,2,1,1,1
11641,1442,1,19,2,72,6,3,4,0,1,1
12175,606,1,17,1,43,2,2,4,1,1,1
14097,1791,2,19,1,7,5,3,2,0,0,0
7751,1903,1,20,1,12,6,2,1,0,0,0
10436,937,2,19,2,90,6,4,4,0,1,1
11773,1215,2,18,2,99,3,1,4,0,1,1
9283,742,2,20,2,71,3,4,2,0,0,0
12675,620,2,19,1,44,4,1,1,1,1,1
14014,1358,1,20,2,30,4,4,3,0,1,1
6221,1758,2,21,1,65,3,3,3,0,0,0
5833,1088,2,17,1,59,5,2,1,0,0,0
12525,1893,2,20,2,36,4,4,3,0,0,1
8679,1383,2,20,1,69,5,4,3,0,0,0
14058,957,1,21,2,85,1,2,2,1,1,1
7230,1000,1,21,2,39,4,2,4,0,0,1
5006,1104,2,17,2,82,3,2,2,0,0,0
4384,706,1,17,1,65,2,2,2,0,0,0
7198,1950,1,21,1,64,1,3,4,0,0,0
4397,1472,2,20,2,83,5,4,2,0,0,0
10146,983,1,19,1,54,1,4,2,0,0,0
5672,2091,2,20,1,40,4,1,4,0,0,0
5013,1783,2,17,2,34,5,1,3,0,0,0
5362,602,2,20,1,87,3,3,2,0,0,0
7922,1218,1,20,1,15,6,3,1,0,0,0
4284,630,2,20,2,95,3,2,3,0,0,0
12005,735,1,21,2,41,5,2,1,0,0,0
14614,735,2,20,2,36,4,4,4,1,1,1
13622,1506,1,17,2,47,5,1,2,0,0,0
7931,1823,2,17,1,32,6,1,1,0,0,0
4463,1492,1,19,1,23,2,3,4,0,0,0
11790,1170,1,17,2,69,3,3,1,0,0,0
4684,1738,2,18,2,54,3,4,2,0,0,0
11604,1212,1,20,2,12,5,1,3,0,1,1
8206,1782,1,19,1,17,1,2,2,0,0,0
8655,1188,1,18,2,72,6,3,4,0,0,1
4296,1687,2,18,1,80,4,4,1,0,0,0
9391,1828,2,19,1,45,5,1,2,0,0,0
9714,1545,2,17,1,29,1,2,4,0,0,1
11437,1025,2,21,1,70,4,2,1,0,0,0
13419,1177,1,18,1,76,4,1,3,0,1,1
12941,900,2,18,1,25,2,2,1,0,0,0
5329,1105,1,18,1,91,2,2,3,0,0,0
4255,829,1,21,2,78,3,4,4,0,0,0
11205,1982,2,19,2,34,5,3,4,0,0,1
7851,752,1,20,1,83,3,4,3,0,0,1
8053,1125,2,18,2,24,2,3,2,0,0,0
10955,2065,2,21,2,26,1,4,1,0,0,0
12659,1780,2,18,2,49,1,4,2,0,0,0
10649,1388,2,17,2,35,2,1,1,0,0,0
7190,1523,2,21,1,98,4,3,2,0,0,0
6802,1237,2,21,2,78,1,4,4,0,0,0
13205,1570,2,20,1,1,5,1,1,0,0,0
13226,1859,1,20,2,3,2,3,4,0,1,1
11067,1667,2,17,2,61,1,2,2,0,0,0
10738,723,2,20,2,84,5,1,2,0,0,0
4782,1438,1,17,2,53,3,2,4,0,0,0
12262,880,2,18,2,88,1,4,3,0,1,1
14504,1562,2,20,2,57,5,4,1,0,0,0
14201,1153,1,18,1,74,6,1,2,1,1,1
13678,1352,1,20,1,18,2,1,3,0,1,1
11976,1391,1,18,1,4,3,3,4,0,1,1
13200,1873,1,18,1,45,6,1,2,0,0,0
10877,1967,2,20,1,41,4,4,2,0,0,0
10545,1804,1,17,1,63,5,4,4,0,0,1
4433,875,1,21,1,14,4,3,1,0,0,0
13973,715,2,21,2,96,4,4,4,1,1,1
11055,649,2,20,2,44,4,2,4,0,1,1
13533,717,1,17,2,57,2,3,2,1,1,1
5457,1786,1,20,1,62,1,4,2,0,0,0
9529,762,2,18,1,33,4,2,2,0,0,0
10377,1863,1,21,1,37,6,2,4,0,0,1
10354,1296,2,21,2,61,3,4,1,0,0,0
14513,1840,1,18,2,27,2,1,4,0,1,1
8084,1007,1,18,2,41,3,2,4,0,0,1
8147,1235,1,18,2,30,5,3,1,0,0,0
10191,881,1,17,1,26,6,1,1,0,0,0
9773,1867,2,18,1,90,5,1,1,0,0,0
4577,1229,1,18,1,54,5,4,3,0,0,0
13262,748,1,20,2,77,4,1,4,1,1,1
7910,1941,1,18,1,5,5,3,3,0,0,0
14732,1007,1,21,2,49,2,1,1,1,1,1
9289,1814,1,21,1,4,1,1,1,0,0,0
8246,1965,2,21,2,8,6,4,3,0,0,0
7741,860,2,17,2,61,3,4,2,0,0,0
11827,1675,2,21,1,35,3,2,3,0,0,1
12584,2039,2,19,2,50,1,4,2,0,0,0
13454,800,2,18,2,88,4,4,3,1,1,1
6384,680,2,21,1,29,4,3,1,0,0,0
9809,1253,1,19,1,44,2,3,1,0,0,0
13348,1665,2,19,2,72,2,1,2,0,0,0
11214,2004,2,18,1,52,1,1,1,0,0,0
10985,1276,2,21,1,45,5,2,3,0,0,1
5206,1698,2,17,2,45,5,4,4,0,0,0
10644,1987,2,21,2,71,4,1,2,0,0,0
14297,1397,2,19,1,48,5,4,3,0,1,1
4880,845,1,17,2,79,2,1,1,0,0,0
8773,1264,2,17,2,67,3,1,4,0,0,1
11478,1390,2,17,1,6,2,3,3,0,0,1
9727,1601,1,19,2,18,1,1,4,0,0,1
9431,1971,1,21,2,80,3,1,2,0,0,0
14331,2099,1,18,1,17,5,4,3,0,1,1
13071,1294,2,21,2,95,5,2,3,0,1,1
8304,1683,2,21,2,92,6,3,4,0,0,0
10223,1893,2,21,2,69,4,3,4,0,0,1
7690,1529,2,17,1,92,1,2,4,0,0,0
13133,1037,2,20,2,77,2,3,3,0,1,1
4939,793,2,18,2,47,6,4,3,0,0,0
11932,1549,2,18,1,22,2,1,3,0,0,1
8637,1823,1,20,2,68,4,2,4,0,0,0
10522,1120,2,20,2,38,4,4,1,0,0,0
11344,621,1,19,2,30,3,1,4,0,1,1
5258,636,2,20,1,33,6,4,3,0,0,0
13190,1505,2,21,2,52,6,1,4,0,1,1
9524,839,2,21,1,8,1,4,1,0,0,0
5406,1676,2,21,1,87,5,3,4,0,0,0
4109,1613,2,18,2,63,2,3,1,0,0,0
13439,1180,1,19,2,68,6,1,2,0,0,0
6814,837,2,18,2,95,4,3,1,0,0,0
8998,1501,1,21,2,53,1,2,1,0,0,0
10401,1188,2,20,1,78,6,1,2,0,0,0
7867,1244,1,19,2,46,3,4,1,0,0,0
14533,1840,1,17,2,86,5,4,1,0,0,0
8757,1181,1,20,1,31,3,4,2,0,0,0
9310,1594,2,20,2,64,5,1,4,0,0,1
4958,977,1,21,2,55,3,4,4,0,0,0
10519,2040,1,20,2,81,5,4,4,0,0,1
4401,2047,2,21,2,23,6,1,1,0,0,0
14637,1946,2,19,1,66,2,1,4,0,1,1
14912,1644,1,18,1,65,2,4,1,0,0,0
8427,1328,2,19,2,48,2,4,4,0,0,1
4535,1790,2,19,2,9,5,3,1,0,0,0
12061,1760,2,20,2,24,2,2,2,0,0,0
11068,1044,1,20,1,55,5,4,2,0,0,0
9710,1636,1,20,2,58,1,4,4,0,0,1
11394,1997,2,17,1,38,5,4,3,0,0,0
10524,1389,1,19,1,19,5,2,2,0,0,0
12320,1325,1,18,1,71,5,4,4,0,1,1
7044,1942,1,21,1,19,3,4,1,0,0,0
6532,1104,2,21,1,95,3,3,4,0,0,0
13519,1921,1,21,1,46,3,3,2,0,0,0
14882,1423,2,20,2,33,4,4,4,1,1,1
5490,817,2,20,2,40,1,2,4,0,0,0
5815,2010,2,19,2,15,4,2,1,0,0,0
8287,871,1,20,2,23,5,4,3,0,0,1
14537,1982,1,20,2,64,1,2,4,0,1,1
8676,1905,1,21,1,50,6,3,4,0,0,0
11837,1955,1,19,2,83,1,3,1,0,0,0
14215,742,2,21,1,8,2,4,3,1,1,1
11329,1076,2,18,1,90,5,2,2,0,0,0
8174,1389,1,20,2,41,4,4,1,0,0,0
7922,896,2,21,1,94,3,4,2,0,0,0
14627,1162,1,20,2,91,5,4,3,1,1,1
7403,824,1,20,2,92,5,4,2,0,0,0
11444,1496,1,17,1,50,1,2,3,0,0,1
4426,1524,2,17,2,51,2,2,3,0,0,0
9418,1495,2,18,1,79,6,1,3,0,0,0
8448,836,1,19,2,35,2,4,4,0,1,1
14063,1244,2,21,2,83,1,3,3,0,1,1
7167,1483,2,20,1,19,2,3,1,0,0,0
6237,991,1,20,2,97,3,1,1,0,0,0
8879,1563,1,21,1,49,3,2,1,0,0,0
8194,659,1,17,2,40,6,2,2,0,0,0
7284,677,2,21,1,80,2,3,2,0,0,0
11037,1622,2,17,2,99,6,4,4,0,1,1
8285,1263,2,17,1,45,6,2,3,0,0,0
10570,1413,1,19,2,19,1,2,3,0,0,1
12982,1135,1,21,1,10,3,2,4,0,1,1
5671,2014,2,17,2,97,4,4,4,0,0,0
8331,1125,1,20,1,11,5,4,2,0,0,0
5205,833,2,20,1,19,2,3,3,0,0,0
14505,1993,2,20,1,93,3,1,3,0,1,1
14406,996,1,19,2,31,1,3,2,1,1,1
6873,1107,1,18,1,82,3,4,2,0,0,0
9941,2048,2,18,2,19,5,2,1,0,0,0
5354,1072,2,17,2,8,2,1,2,0,0,0
10050,2044,1,21,1,33,1,1,3,0,0,0
4124,1576,1,18,1,97,2,3,2,0,0,0
9441,2092,2,21,1,73,5,4,1,0,0,0
14428,1076,2,19,1,48,4,2,1,1,1,1
13716,2052,2,19,2,3,4,4,3,0,0,1
12651,690,1,20,2,36,6,2,2,1,1,1
14376,1531,2,18,2,34,3,4,2,0,0,0
8323,882,2,17,2,93,2,2,2,0,0,0
13496,980,2,21,1,97,3,4,4,1,1,1
8610,742,2,19,1,46,4,4,4,0,1,1
13050,1868,1,18,1,66,5,3,1,0,0,0
4202,922,1,21,1,39,2,2,2,0,0,0
13123,1742,1,20,2,15,6,1,2,0,0,0
9979,1094,2,20,1,29,2,3,1,0,0,0
4617,1863,1,17,1,71,5,2,2,0,0,0
4253,1237,2,18,2,74,3,4,3,0,0,0
13477,787,2,17,1,32,6,3,1,1,1,1
8494,1405,1,21,1,94,4,1,2,0,0,0
7729,2061,1,17,1,98,3,4,2,0,0,0
5723,1689,2,20,1,11,4,4,4,0,0,0
5888,1766,2,17,2,70,4,1,1,0,0,0
7927,1273,1,18,2,41,6,3,3,0,0,0
11409,1701,1,21,2,60,5,1,2,0,0,0
11048,1821,1,18,2,1,5,3,1,0,0,0
6903,2037,1,17,1,56,5,4,4,0,0,0
5845,1325,1,17,1,95,2,4,4,0,0,0
5658,1715,1,19,2,53,3,3,3,0,0,0
7807,1270,2,20,2,22,4,1,1,0,0,0
9866,1919,2,20,1,49,3,2,3,0,0,0
6483,1763,2,20,1,57,2,4,4,0,0,0
6758,1195,1,17,2,42,4,2,3,0,0,0
5700,751,2,20,2,2,2,3,4,0,0,1
7294,1305,1,19,2,96,6,4,1,0,0,0
8620,1967,2,18,1,56,3,4,4,0,0,0
9599,714,2,21,1,72,1,2,3,0,1,1
6467,1154,1,20,2,17,6,3,3,0,0,0
13017,1959,2,17,1,49,5,2,3,0,0,1
8836,1766,2,20,1,95,2,1,1,0,0,0
7058,1047,2,17,1,98,1,2,1,0,0,0
14599,1135,2,18,1,31,1,4,3,1,1,1
4498,1597,1,18,2,53,6,1,1,0,0,0
7192,1840,2,18,2,39,4,3,4,0,0,0
12365,888,1,18,1,50,4,3,3,0,1,1
5145,684,1,20,1,5,6,2,1,0,0,0
9958,743,2,21,1,87,4,4,4,0,1,1
9573,2004,2,19,2,52,1,3,2,0,0,0
8436,1039,2,20,2,68,1,3,4,0,0,1
6832,1552,2,21,2,86,2,1,3,0,0,0
12605,713,2,19,2,43,4,3,3,1,1,1
9503,1895,1,20,1,19,5,1,2,0,0,0
13549,925,1,19,2,8,6,2,2,1,1,1
11305,1103,2,19,1,62,4,2,2,0,0,0
5668,1642,2,19,2,66,3,2,2,0,0,0
5580,1752,2,21,1,36,5,3,3,0,0,0
12306,1763,2,18,1,75,3,2,1,0,0,0
6264,1514,1,18,1,30,3,2,2,0,0,0
8492,1664,2,19,2,86,1,2,1,0,0,0
11142,1360,1,21,1,79,6,3,4,0,1,1
8334,813,2,20,1,33,6,2,3,0,0,1
8598,1638,2,20,2,91,6,2,1,0,0,0
9532,2077,1,19,2,32,1,3,1,0,0,0
10804,1381,1,17,1,5,1,2,2,0,0,0
8147,1015,1,18,2,56,6,3,3,0,0,0
9531,1300,2,20,2,63,2,3,4,0,1,1
4948,866,2,18,2,26,1,4,3,0,0,0
6736,1221,1,21,1,72,5,4,2,0,0,0
14004,2020,2,19,1,34,4,1,3,0,1,1
5200,945,1,17,1,66,6,3,4,0,0,0
13607,626,2,21,1,53,3,4,1,1,1,1
5688,1035,2,20,1,85,4,1,3,0,0,0
10231,1000,1,20,1,54,2,1,3,0,0,1
11785,1840,1,17,2,31,1,1,1,0,0,0
13634,1417,2,18,1,50,3,2,4,0,1,1
5796,695,1,21,1,9,3,4,3,0,0,0
13912,1919,1,17,2,89,2,2,2,0,0,0
8712,604,2,20,1,54,3,1,2,0,0,0
4598,1103,1,21,2,62,2,2,3,0,0,0
14950,1651,1,17,1,76,2,1,3,0,1,1
6314,1904,1,20,1,55,3,1,4,0,0,0
13988,1122,2,17,2,74,5,1,2,1,1,1
13097,1983,2,20,2,54,4,4,4,0,1,1
11244,1534,2,17,2,19,1,2,3,0,0,1
6683,768,1,19,1,26,3,1,2,0,0,0
12674,928,1,20,2,47,5,1,1,0,0,0
12003,832,1,18,2,8,5,1,4,0,1,1
10207,1966,1,18,2,54,4,1,4,0,0,1
5001,1514,1,21,1,7,6,3,3,0,0,0
13363,1883,2,18,2,7,1,2,2,0,0,0
9875,1261,1,20,2,57,1,3,1,0,0,0
6537,1045,2,17,1,72,2,1,1,0,0,0
6855,807,1,20,2,99,6,3,1,0,0,0
12743,1509,2,18,1,83,3,2,2,0,0,0
4356,1928,1,21,1,93,3,2,4,0,0,0
6638,722,2,19,1,51,2,2,1,0,0,0
10368,1725,2,20,1,8,4,4,3,0,0,0
7431,1094,2,17,2,91,1,4,1,0,0,0
5560,1379,1,21,2,6,5,1,1,0,0,0
6854,1904,2,20,2,63,3,1,4,0,0,0
9742,1578,2,21,2,40,6,1,1,0,0,0
14540,1454,2,17,1,99,1,2,1,0,0,0
9828,681,2,17,1,33,1,3,1,0,0,0
5891,1899,2,17,2,55,6,3,3,0,0,0
10694,2000,2,18,2,2,3,3,2,0,0,0
12641,1296,1,17,2,60,1,2,2,0,0,0
12340,1634,1,19,2,61,3,2,3,0,0,1
8786,1344,2,17,2,43,4,3,4,0,0,1
12255,1845,1,20,2,80,2,4,3,0,0,1
12917,958,2,19,2,69,6,1,2,0,0,0
5912,910,2,20,2,53,3,4,1,0,0,0
14203,1235,2,18,2,54,1,1,2,1,1,1
4696,2095,1,17,1,79,2,3,4,0,0,0
11622,976,1,18,2,71,6,2,4,0,1,1
10320,1628,1,18,2,92,2,3,3,0,0,0
13321,1351,1,19,2,33,2,3,4,0,1,1
4679,664,2,21,2,67,2,1,3,0,0,0
7374,1177,1,21,2,63,6,2,3,0,0,0
13318,1610,1,18,2,10,2,1,3,0,1,1
10516,1289,1,17,2,8,2,2,3,0,0,1
7071,1047,2,18,1,70,2,1,3,0,0,0
5399,1378,1,18,2,32,4,1,2,0,0,0
12223,703,1,20,2,28,1,2,3,0,1,1
14980,1049,1,21,2,50,2,1,4,1,1,1
13740,1998,2,21,1,8,2,2,3,0,1,1
12638,1189,2,18,1,54,1,1,3,0,1,1
6223,1245,2,21,2,42,1,3,1,0,0,0
10673,1827,1,17,2,44,2,2,2,0,0,0
4805,1930,2,21,2,29,6,2,1,0,0,0
9684,1475,2,17,1,63,3,1,1,0,0,0
13256,702,2,17,1,38,5,2,1,1,1,1
9266,1171,2,21,1,5,5,1,1,0,0,0
14327,826,1,21,2,17,5,1,3,1,1,1
4101,1173,2,19,2,12,2,2,1,0,0,0
10953,1874,1,17,1,47,1,4,2,0,0,0
6664,1328,1,21,2,74,6,1,2,0,0,0
7781,897,2,17,2,96,1,4,3,0,0,0
12069,606,1,17,1,22,4,3,3,1,1,1
6937,618,1,18,2,1,4,3,1,0,0,0
8868,740,2,19,1,34,5,3,2,0,0,0
6360,963,1,19,2,89,4,1,1,0,0,0
10901,1152,1,17,2,99,6,1,2,0,0,0
5124,1732,2,20,1,83,4,1,4,0,0,0
13149,638,1,21,1,39,1,2,4,1,1,1
6425,1887,2,21,2,78,5,2,3,0,0,0
8460,1324,1,18,2,57,1,3,1,0,0,0
12944,1984,2,20,2,93,2,2,2,0,0,0
9414,1501,1,18,1,64,1,4,1,0,0,0
14692,1106,1,19,2,80,2,1,4,1,1,1
11123,1687,2,19,1,56,2,4,4,0,1,1
8581,808,1,21,1,97,6,3,3,0,0,1
11465,1022,2,21,2,13,3,2,2,0,0,0
8380,1911,1,19,1,33,4,4,3,0,0,0
5132,882,2,17,2,43,1,3,2,0,0,0
10021,1837,1,20,1,77,3,1,2,0,0,0
10224,1899,2,20,1,31,4,1,3,0,0,0
5524,686,2,19,1,91,4,3,2,0,0,0
13953,1852,1,21,2,24,2,3,4,0,1,1
